time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
5.010068647010758319e-05,3.567423037097151221e-08,-4.131613901212109324e-07,1.916996694142698798e+00,-5.691017644095004435e-01,3.222662240642320874e+00,-5.691019068219473898e-01,9.187454738711102634e-07,-5.690980292103207105e-01,-9.169964455391788061e-01,9.171815071370372774e-01,1.611331120316575216e+00
6.038479246281395368e-05,4.328446828967210186e-08,-2.236781859702936830e-06,1.916996565438529920e+00,-5.690971369416589765e-01,3.222662069036764887e+00,-5.690962846441077749e-01,2.298567099355839474e-06,-5.690960112653417058e-01,-9.169963172693184061e-01,9.171790563150333808e-01,1.611331034513797222e+00
7.247764741994759923e-05,5.223318034830166819e-08,1.432468108892586995e-06,1.917002371029229879e+00,-5.690898404355910767e-01,3.222669809824249221e+00,-5.690905025186279165e-01,1.430681298653400839e-06,-5.690929947161933455e-01,-9.170029443966234428e-01,9.171864674495715519e-01,1.611334904907539611e+00
9.035388856798945857e-05,6.546159789067806824e-08,-1.999715094942856944e-06,1.916997265954754281e+00,-5.691104674827277554e-01,3.222663003058383158e+00,-5.691117440156824303e-01,2.249020683161628439e-06,-5.690980671001172331e-01,-9.169937899091151756e-01,9.171763728948120198e-01,1.611331501524606580e+00
1.100685843368199966e-04,8.005047175089396003e-08,-9.653204818134086662e-07,1.916997613107556342e+00,-5.691058562282429456e-01,3.222663465928779392e+00,-5.691067489529747503e-01,1.059050668214695467e-06,-5.691021861818128524e-01,-9.170001211963401122e-01,9.171847282834928450e-01,1.611331732959804475e+00
1.382393963456088825e-04,1.008968711810028696e-07,7.133969263665983680e-06,1.917012814065337745e+00,-5.690913663505332565e-01,3.222683733872185652e+00,-5.690938161308353171e-01,7.421289194373915043e-06,-5.691020913558666461e-01,-9.170108842734925325e-01,9.171954813500046155e-01,1.611341866931507827e+00
1.516666044606473690e-04,1.108330044857457196e-07,6.681020722772029514e-06,1.917013925536609875e+00,-5.690960191808357438e-01,3.222685215833859917e+00,-5.690956572981246131e-01,6.983215302816085894e-06,-5.691003471052906715e-01,-9.170173891026511814e-01,9.172001321269769303e-01,1.611342607912344738e+00
1.631461614031270557e-04,1.193278760212058884e-07,1.406460123219702379e-07,1.917000551531153230e+00,-5.690889268441495785e-01,3.222667383826849807e+00,-5.690880949149348389e-01,2.743528965667288752e-07,-5.690905733690208024e-01,-9.169985138298358818e-01,9.171810932485837675e-01,1.611333691908839905e+00
1.804461490095316965e-04,1.321298659372152937e-07,4.027091356386832681e-06,1.917007128939883787e+00,-5.690943130432821739e-01,3.222676153705026802e+00,-5.690948625610198208e-01,4.000364227744795008e-06,-5.691011901598669320e-01,-9.170093691171361527e-01,9.171935311801356905e-01,1.611338076847928402e+00
1.900198653027158034e-04,1.392144154862072763e-07,-8.970396739505924989e-06,1.916987560951918912e+00,-5.690844566819136530e-01,3.222650063054795400e+00,-5.690824501217202069e-01,1.039682043596756472e-05,-5.690806089208417795e-01,-9.169846222745645647e-01,9.171641711051732315e-01,1.611325031522812701e+00
