time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
8.431337015938881100e-08,6.732548024589772877e-11,-2.491728999104219100e-07,1.999999988937826600e+00,-5.804632273645114298e-05,3.333333298720436044e+00,-2.034481922699329579e-03,3.095203756072090651e-06,-2.042063726418005386e-03,-8.082510521293248540e-02,1.000199926270002537e+00,1.666666649355217800e+00
1.050030817276660401e-07,8.380927052762207600e-11,-3.075100282452251184e-07,1.999999984019093180e+00,-1.091319201089559682e-04,3.333333292162124373e+00,-3.102400728370533975e-03,3.101122655589353627e-06,-3.109915722272905102e-03,-9.965054349587146310e-02,1.000199901900689081e+00,1.666666646076061964e+00
1.312411500863676535e-07,1.046922017759259168e-10,-3.799502145184158675e-07,1.999999976525902223e+00,-2.074263284952981314e-04,3.333333282171203393e+00,-4.753366828927284640e-03,3.108628846804728740e-06,-4.760798651676327597e-03,-1.229709027972683416e-01,1.000199870254444567e+00,1.666666641080601474e+00
1.649201809992984369e-07,1.314625187314253807e-10,-4.704750735209927962e-07,1.999999964863644619e+00,-3.995445506294725683e-04,3.333333266621527180e+00,-7.331646088626918994e-03,3.118263784795923178e-06,-7.338973633729445160e-03,-1.520216961122754784e-01,1.000199828408871339e+00,1.666666633305763368e+00
2.088953154309641133e-07,1.663579028299170538e-10,-5.846548810315561148e-07,1.999999946213940616e+00,-7.835567205929205425e-04,3.333333241755255472e+00,-1.141873068638443040e-02,3.130844303530658559e-06,-1.142592612810981213e-02,-1.885101014749220039e-01,1.000199771687897421e+00,1.666666620872627513e+00
2.678442466007227461e-07,2.130308334231268419e-10,-7.308891446498920313e-07,1.999999915240581627e+00,-1.578230248334571133e-03,3.333333200457444079e+00,-1.805420254671823155e-02,3.147708668828815438e-06,-1.806122778149193628e-02,-2.349721469391082562e-01,1.000199691953854719e+00,1.666666600223721817e+00
3.505995512350950949e-07,2.783509933959503938e-10,-9.237789250223943291e-07,1.999999860557632791e+00,-3.326128269427577715e-03,3.333333127546846963e+00,-2.930689934201535438e-02,3.171383866010020778e-06,-2.931369812340369613e-02,-2.957442336334323296e-01,1.000199572950543958e+00,1.666666563768423037e+00
4.793859249847625072e-07,3.795379302743254507e-10,-1.197621813011022875e-06,1.999999750844565716e+00,-7.730507167798020447e-03,3.333332981262759009e+00,-5.042778906992656518e-02,3.208228409144904972e-06,-5.043426194407935742e-02,-3.808607288151304449e-01,1.000199371916379976e+00,1.666666490626379504e+00
6.664757345551321121e-07,5.255279153193249702e-10,-1.545356465797714246e-06,1.999999543350394982e+00,-1.812291666422127800e-02,3.333332704603869434e+00,-8.656383304063482165e-02,3.261754010557424424e-06,-8.656988279993196866e-02,-4.865249434551849328e-01,1.000199048446124062e+00,1.666666352296934717e+00
9.158140126417826644e-07,7.182548601942664838e-10,-1.932266033445461443e-06,1.999999193466170277e+00,-3.930257118468090394e-02,3.333332238091576638e+00,-1.400113613514309407e-01,3.333090472084595366e-06,-1.400169239871952021e-01,-5.998634884858722316e-01,1.000198569496571155e+00,1.666666119040788319e+00
1.049936654292848806e-06,8.210644749089735666e-10,-2.110508301991089000e-06,1.999998978010755657e+00,-5.383976266042883596e-02,3.333331950817694622e+00,-1.695925851369555482e-01,3.371464240673502701e-06,-1.695979156626900852e-01,-6.500981879979615963e-01,1.000198294572300250e+00,1.666665975403847311e+00
1.362268220845438180e-06,1.058166471898172782e-09,-2.461271707687134740e-06,1.999998425555724602e+00,-9.449124144775267187e-02,3.333331214210997651e+00,-2.370814667206297133e-01,3.460827595839930800e-06,-2.370863209758619916e-01,-7.439836210074535217e-01,1.000197625062846818e+00,1.666665607100498603e+00
1.734621739348542053e-06,1.336658000886527303e-09,-2.789461182286206231e-06,1.999997716835530293e+00,-1.511856199044970261e-01,3.333330269250752043e+00,-3.105039031815636230e-01,3.567368424923690436e-06,-3.105082792927909008e-01,-8.235950276178973795e-01,1.000196806783386849e+00,1.666665134620376021e+00
2.205894585642851920e-06,1.682730448067699242e-09,-3.108912783973694754e-06,1.999996813239824034e+00,-2.273451292862286033e-01,3.333329064456495683e+00,-3.881708756201698862e-01,3.702219264119907146e-06,-3.881747417764184749e-01,-8.899044585485834657e-01,1.000195796502996837e+00,1.666664532223247619e+00
2.866882316156095298e-06,2.156323828592299645e-09,-3.446329982684274783e-06,1.999995637927907355e+00,-3.278335635636810408e-01,3.333327497373962611e+00,-4.680967006198763491e-01,3.891367249011268731e-06,-4.680999608135407719e-01,-9.431718545125612474e-01,1.000194508462856069e+00,1.666663748681981305e+00
3.819475621491761915e-06,2.815349031395384855e-09,-3.816111976124657850e-06,1.999994239241899896e+00,-4.405884239197312979e-01,3.333325632459314569e+00,-5.366152455321896442e-01,4.163984475056237880e-06,-5.366177467480631735e-01,-9.780948610506856600e-01,1.000192986214140545e+00,1.666662816224657284e+00
