time,state,q,residual,candidate,denominator,target,stagepeak
3.947226599883496903e-05,3.006404317893490366e-08,4.665509209955444167e-06,2.000010724920355809e+00,-5.999988034991166064e-01,3.333347613363594864e+00,-5.999984132230485878e-01,4.917292636522039416e-06
4.149999999999999907e-05,3.168623027627550937e-08,3.759104923134738698e-06,2.000008911221043295e+00,-5.999980823071207059e-01,3.333345195097880520e+00,-5.999977712630950588e-01,4.009473398642968907e-06
4.649999999999998508e-05,3.568623002041678944e-08,1.541010429555146003e-06,2.000004464005200600e+00,-5.999966150069437898e-01,3.333339265476845448e+00,-5.999963264559761145e-01,1.788910015684982148e-06
5.000414420831213907e-05,3.848954520739489856e-08,-1.266498775225103951e-08,2.000001356303519717e+00,-5.999956047172780860e-01,3.333335121874665852e+00,-5.999953230522325764e-01,4.547495382561940458e-07
5.018213305711572179e-05,3.863193627730364231e-08,-8.664550251538759989e-08,2.000001198692190396e+00,-5.999955778517113147e-01,3.333334911726230310e+00,-5.999955501231912791e-01,4.772112806586358864e-07
5.091376891991853261e-05,3.921724492999145807e-08,-3.162948463136006988e-07,2.000000574418463906e+00,-5.999958216981433612e-01,3.333334079361273794e+00,-5.999964324478540556e-01,5.695418754859761293e-07
5.197077715890379183e-05,4.006285146690140354e-08,-5.327092431550800501e-07,1.999999811354821189e+00,-5.999966909605055632e-01,3.333333061943098752e+00,-5.999976648485582098e-01,7.029336409867168635e-07
5.365408300231189713e-05,4.140949605513333785e-08,-7.810063198688766214e-07,1.999998962106790401e+00,-5.999985189606411584e-01,3.333331929612407762e+00,-5.999996821328255070e-01,9.153625796159326573e-07
5.608130073166058297e-05,4.335127011377269347e-08,-1.094605087185263680e-06,1.999998169252075852e+00,-6.000014642213744587e-01,3.333330872472804352e+00,-6.000027107961554140e-01,1.221671316133969076e-06
5.999999999999999474e-05,4.648622932659379594e-08,-1.589697968299982265e-06,1.999997146314069107e+00,-6.000064135416725009e-01,3.333329508555482157e+00,-6.000076841132628847e-01,1.716201249384746035e-06
6.007373984494504543e-05,4.654522119874801442e-08,-1.597780687016654052e-06,1.999997127650362527e+00,-6.000065016949756025e-01,3.333329483670540050e+00,-6.000076236169825661e-01,1.691545227789428222e-06
6.060359796701270655e-05,4.696910766908005967e-08,-1.596713217287956982e-06,1.999997004379389764e+00,-6.000068589189134771e-01,3.333329319309245253e+00,-6.000071455052660152e-01,1.636640583997807638e-06
6.134065982176888337e-05,4.755875711486721119e-08,-1.481701703107215601e-06,1.999996911549054346e+00,-6.000067977703223976e-01,3.333329195535467360e+00,-6.000064179169359857e-01,1.564774073267975926e-06
6.242994020594611981e-05,4.843018136599985180e-08,-1.197516765833013397e-06,1.999997017869597826e+00,-6.000061228824216109e-01,3.333329337296189188e+00,-6.000053389310152641e-01,1.376049248721949013e-06
6.397945336909379127e-05,4.966979181651076711e-08,-7.113350227330969147e-07,1.999997599959916217e+00,-6.000047886397447128e-01,3.333330113416602902e+00,-6.000038936269823653e-01,9.540324698970708197e-07
6.611957036915191456e-05,5.138188530595995670e-08,-3.376970106449309071e-09,1.999998831367048480e+00,-6.000028930714799147e-01,3.333331755292754828e+00,-6.000020221483925997e-01,3.299687593575478346e-07
6.999999999999996676e-05,5.448622880982375160e-08,1.292900589720886722e-06,2.000001377459567298e+00,-5.999995773392072795e-01,3.333335150082729292e+00,-5.999987315111580122e-01,1.627448525534944956e-06
7.005197751659502335e-05,5.452781082040757427e-08,1.311287132331755234e-06,2.000001412143549651e+00,-5.999995348255658945e-01,3.333335196328038208e+00,-5.999987440780976122e-01,1.684398510612358039e-06
7.044990996284401059e-05,5.484615675679256871e-08,1.509870166197841618e-06,2.000001685280398345e+00,-5.999992860829864716e-01,3.333335560510497508e+00,-5.999987967708647618e-01,2.120399465645626856e-06
7.097605801280413435e-05,5.526707516949852752e-08,1.887584931086899240e-06,2.000002100377517689e+00,-5.999990868017894829e-01,3.333336113973315307e+00,-5.999987937471283894e-01,2.696881867203721948e-06
7.166761439150021694e-05,5.582032023661253498e-08,2.501950045651476212e-06,2.000002800880265053e+00,-5.999989288303783086e-01,3.333337047976964396e+00,-5.999987512152969993e-01,3.454596510513237774e-06
7.265119043693296652e-05,5.660718102196093063e-08,3.489513245531433430e-06,2.000004137247324731e+00,-5.999988034656981162e-01,3.333338829799684433e+00,-5.999987221287816919e-01,4.532267103094628395e-06
7.389477699064629624e-05,5.760205020041923633e-08,4.813688185452977114e-06,2.000006288744861749e+00,-5.999987685683066951e-01,3.333341698463024194e+00,-5.999987911838366994e-01,5.894822306110790322e-06
7.551016814347955464e-05,5.889436303883017842e-08,6.570964790980081313e-06,2.000009522991366584e+00,-5.999988900351891363e-01,3.333346010791632619e+00,-5.999990093404407032e-01,7.664751076751517972e-06
7.800926374105069153e-05,6.089363938703438402e-08,9.305826639161840554e-06,2.000014882468090782e+00,-5.999992811460601594e-01,3.333353156760492375e+00,-5.999994619598768564e-01,1.040292454697548365e-05
8.000174541043489666e-05,6.248762461890492129e-08,1.148827767557811035e-05,2.000019232987134465e+00,-5.999996560118845412e-01,3.333358957452464022e+00,-5.999998488149392850e-01,1.258219435814839135e-05
8.007388904174415781e-05,6.254533952019818479e-08,1.156148241136929452e-05,2.000019390745739756e+00,-5.999996695964046056e-01,3.333359167797267819e+00,-5.999998547000539029e-01,1.250317579748167478e-05
8.040923523598178491e-05,6.281361645813561598e-08,1.177405183562303629e-05,2.000020108296891141e+00,-5.999997377284479461e-01,3.333360124532122271e+00,-5.999999785492101667e-01,1.213587277831248175e-05
8.078840533187479412e-05,6.311695251511331281e-08,1.181800761531535160e-05,2.000020843245819524e+00,-5.999998563932033013e-01,3.333361104464011682e+00,-6.000002482027027018e-01,1.178078329684565853e-05
