time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
1.776544512421934492e-04,-1.195182779712420944e-07,-6.372331951586415656e-06,1.916989912634654569e+00,-5.690995819395270328e-01,3.222653198631729499e+00,-5.691016873717129609e-01,7.021165438141526493e-06,-5.690937461047355095e-01,-9.169875068698893905e-01,9.171706391934384417e-01,1.611326599311279750e+00
1.859572159521823468e-04,-1.251641575160571876e-07,-2.195317330354141877e-06,1.916992016878858118e+00,-5.690935141264595876e-01,3.222656004290626264e+00,-5.690905832647769058e-01,2.977337036494233930e-06,-5.690898824080762308e-01,-9.169888008571539517e-01,9.171741673819243656e-01,1.611328002140727911e+00
1.954516123616660637e-04,-1.316203465490813469e-07,4.123131366302967619e-06,1.917007857122805303e+00,-5.690846485465520521e-01,3.222677124615573874e+00,-5.690858691666972335e-01,4.166018904043548054e-06,-5.690916548236337746e-01,-9.170094083097617421e-01,9.171938255292982900e-01,1.611338562303201938e+00
2.092463662285082217e-04,-1.410007784118586220e-07,2.365628895620436126e-06,1.917005246514101868e+00,-5.690940696666451082e-01,3.222673643804021548e+00,-5.690944853285793137e-01,2.544515173983472839e-06,-5.690956887178179047e-01,-9.170116802944108247e-01,9.171947767639707649e-01,1.611336821897425775e+00
2.200687565566587052e-04,-1.483600032308113139e-07,-3.845683010359998607e-06,1.916994774894963838e+00,-5.690916997735336880e-01,3.222659681645378527e+00,-5.690910586442535779e-01,4.385958600933486825e-06,-5.690872636154086228e-01,-9.169947439003351963e-01,9.171761030263375636e-01,1.611329840818104486e+00
2.300025558998877923e-04,-1.551149862275278977e-07,4.342460432841128248e-06,1.917005298819493886e+00,-5.690927218818434552e-01,3.222673713544543350e+00,-5.690936568454556532e-01,5.317737458942471604e-06,-5.690999382889376790e-01,-9.170018915256460401e-01,9.171872488600784079e-01,1.611336856767686454e+00
2.401184745015916581e-04,-1.619938103077385711e-07,5.545110137887305441e-06,1.917010639901760127e+00,-5.690931815513233794e-01,3.222680834987459164e+00,-5.690924485405297606e-01,5.585832254875283463e-06,-5.690944286623162984e-01,-9.170053702359212133e-01,9.171886280368009015e-01,1.611340417489144361e+00
2.510837861251179453e-04,-1.694502215926654125e-07,-1.881783722317940654e-07,1.917001810125488204e+00,-5.691002504407791651e-01,3.222669061952605052e+00,-5.691012805488452342e-01,1.050018175249912279e-06,-5.691012197816165408e-01,-9.170114292071606110e-01,9.171927857752288915e-01,1.611334530971717527e+00
2.614787625410424548e-04,-1.765188049663646406e-07,-9.094315719544822032e-06,1.916983578874517757e+00,-5.690943982751597296e-01,3.222644753618339575e+00,-5.690923666049615415e-01,9.056510694974691467e-06,-5.690843171117521138e-01,-9.169731003526941926e-01,9.171549218093443256e-01,1.611322376804584788e+00
2.705608738799836601e-04,-1.826946401603201231e-07,6.649134504454450556e-07,1.916998133370383828e+00,-5.690812052763787321e-01,3.222664159612539159e+00,-5.690811001481768105e-01,9.719391530526672427e-07,-5.690824949778392483e-01,-9.169910280438402506e-01,9.171774808559646219e-01,1.611332079801684358e+00
2.800316826650880628e-04,-1.891347895937739422e-07,-6.004383325942450389e-06,1.916991197995258300e+00,-5.690976297473629986e-01,3.222654912445842346e+00,-5.690990001066185133e-01,6.765431174598629798e-06,-5.690904225295777552e-01,-9.169926154458449830e-01,9.171748681080524879e-01,1.611327456218336174e+00
2.889504049469685931e-04,-1.951995202348693257e-07,2.892564883161241443e-06,1.917001759124216997e+00,-5.690926535895898253e-01,3.222668993950910998e+00,-5.690923896610188271e-01,4.112320449543012872e-06,-5.690959003138720274e-01,-9.170028690628728718e-01,9.171890104297695245e-01,1.611334496970870500e+00
2.962323011714900422e-04,-2.001512092494656493e-07,9.111660656720926837e-07,1.917004373085926749e+00,-5.690933804516357108e-01,3.222672479233138709e+00,-5.690929245628107980e-01,1.510229303087240851e-06,-5.690952019650822313e-01,-9.170081412548365396e-01,9.171898670545322041e-01,1.611336239611984356e+00
3.097210767453961147e-04,-2.093235758624405252e-07,-8.849280473908835776e-06,1.916985207531829660e+00,-5.691016851963294210e-01,3.222646925161389841e+00,-5.691036067586403568e-01,9.503048329218294563e-06,-5.690964940255335280e-01,-9.169929289477238843e-01,9.171757824242419144e-01,1.611323462576109922e+00
3.185794453717216397e-04,-2.153472660158683828e-07,-1.393277004762881578e-06,1.916993948371070289e+00,-5.690876014915942083e-01,3.222658579613537189e+00,-5.690851891330791501e-01,2.072578671112483531e-06,-5.690796389262217092e-01,-9.169928307665388134e-01,9.171774696140204686e-01,1.611329289802183595e+00
3.305353594801843545e-04,-2.234772869154228524e-07,1.174578846709643643e-05,1.917019522876019177e+00,-5.690798611267778861e-01,3.222692678952960854e+00,-5.690806608463817584e-01,1.185396961882675925e-05,-5.690953236825423422e-01,-9.170145938997767976e-01,9.172005009865088487e-01,1.611346339471895428e+00
3.400043892995877168e-04,-2.299162266407475274e-07,4.856083895334049147e-07,1.917005294778362012e+00,-5.691007432640275976e-01,3.222673708156367223e+00,-5.691024041452418247e-01,1.427630856123767833e-06,-5.691048786880235077e-01,-9.170110161856338538e-01,9.171924863609136613e-01,1.611336854073598612e+00
3.496211961815810635e-04,-2.364556547581539112e-07,8.019466437765184103e-07,1.917001022243798980e+00,-5.690883349316976370e-01,3.222668011443701630e+00,-5.690867777886025047e-01,9.936343364822132530e-07,-5.690908239707040961e-01,-9.170007035711871257e-01,9.171840573307645794e-01,1.611334005717265816e+00
3.505212134881286650e-04,-2.370676988568051187e-07,1.015859855256364734e-06,1.917001353121811746e+00,-5.593412593539507371e-01,3.222668452614378953e+00,-5.690855089950174195e-01,1.354427523044940074e-06,-5.690898777195105840e-01,-9.170006655876381529e-01,9.171840273133941013e-01,1.611334226302604478e+00
3.607476725120132752e-04,-2.440335700427259055e-07,5.984855648654261927e-06,1.917010607453267124e+00,-5.533109683830796932e-01,3.222680791722802418e+00,-5.690789464482597371e-01,6.025666495714711024e-06,-5.690889627480365531e-01,-9.170059900695283206e-01,9.171904351770862052e-01,1.611340395856815988e+00
3.702019553973861111e-04,-2.504878812185274110e-07,-7.853586095827716075e-06,1.916990001627820295e+00,-5.584511599200016052e-01,3.222653317289282171e+00,-5.690940537670947652e-01,9.186434428929487152e-06,-5.690854377766735306e-01,-9.169895053233780846e-01,9.171699184235924118e-01,1.611326658640056086e+00
3.803925221180950284e-04,-2.574550901082462120e-07,-1.146489723117550939e-05,1.916978840508172910e+00,-5.621215596882677135e-01,3.222638435796641332e+00,-5.690869145370706095e-01,1.150598884164448291e-05,-5.690806607182571364e-01,-9.169800122030378198e-01,9.171633276587741745e-01,1.611319217893735445e+00
3.912307737113508536e-04,-2.648727762719259254e-07,-6.998961976766167090e-06,1.916984570566643509e+00,-5.646587055459769688e-01,3.222646075874487703e+00,-5.690974478791714919e-01,7.447819814381814670e-06,-5.690895220055390835e-01,-9.169878473005537156e-01,9.171713033616876176e-01,1.611323037932658853e+00
4.009438542724435423e-04,-2.715247751886507501e-07,5.214241238137022688e-06,1.917007111578414857e+00,-5.661306236965177874e-01,3.222676130556401564e+00,-5.690930473838232695e-01,5.254896636073275495e-06,-5.690954228239526458e-01,-9.169981680896234222e-01,9.171842698356833523e-01,1.611338065273615783e+00
4.101664561768857110e-04,-2.778433991499131849e-07,-4.539351751753913638e-06,1.916995071794535654e+00,-5.670737084459853694e-01,3.222660077511469101e+00,-5.690922913362741475e-01,5.517365352584683543e-06,-5.690953355954337933e-01,-9.169970746445184062e-01,9.171788692026736634e-01,1.611330038751149552e+00
4.207942204337830399e-04,-2.851267635935960539e-07,-4.836444279632742273e-06,1.916990548924893956e+00,-5.677968548704699359e-01,3.222654047018702617e+00,-5.690944014856976763e-01,4.850539420301194576e-06,-5.690937303658697433e-01,-9.169938555061464269e-01,9.171770674682587776e-01,1.611327023504766309e+00
4.353749999999995644e-04,-2.951214015083117888e-07,-1.954304366778985740e-06,1.916995678947214898e+00,-5.683696584244488648e-01,3.222660887048362621e+00,-5.690781364369865702e-01,2.045063488174497916e-06,-5.690825152945772070e-01,-9.169926036078266396e-01,9.171768631186242304e-01,1.611330443519596090e+00
4.498124999999995833e-04,-3.050192926423459402e-07,8.254852118955334260e-07,1.917001086247186015e+00,-5.687095502302071948e-01,3.222668096781549973e+00,-5.690995405747597546e-01,1.008424175043653832e-06,-5.691001062815875811e-01,-9.170025053296538831e-01,9.171864604418645817e-01,1.611334048386189766e+00
4.607244299713965157e-04,-3.125007185142988011e-07,4.149830363110937371e-06,1.917007329195964838e+00,-5.688463414444941968e-01,3.222676420713130874e+00,-5.690924405767013861e-01,4.190271372320958837e-06,-5.690959277934662941e-01,-9.170095981032816423e-01,9.171936679327737929e-01,1.611338210351980438e+00
4.719860622884896641e-04,-3.202222060155230962e-07,-2.900149235652856537e-06,1.916996285541407552e+00,-5.689464316085204310e-01,3.222661695840607354e+00,-5.691011440082320849e-01,3.330656552206376276e-06,-5.690990876222340455e-01,-9.169987360596603132e-01,9.171809920964046903e-01,1.611330847915718678e+00
4.857152208794572015e-04,-3.296357929760849426e-07,-7.331708045842063299e-06,1.916986670880652888e+00,-5.690091465224768053e-01,3.222648876293125131e+00,-5.690959444102010600e-01,7.525061318643002015e-06,-5.690864738857895899e-01,-9.169844940019052926e-01,9.171663962352136767e-01,1.611324438141977788e+00
4.959986476248354767e-04,-3.366868769514965440e-07,-3.346953037774407596e-06,1.916990613779879116e+00,-5.690274742151484322e-01,3.222654133492015571e+00,-5.690820348206284685e-01,3.951888236807302350e-06,-5.690782282243201928e-01,-9.169789694208404507e-01,9.171637231292323333e-01,1.611327066741422565e+00
5.068705180092808460e-04,-3.441415044715489190e-07,2.452397975861620525e-06,1.917004300742931155e+00,-5.690489783656619283e-01,3.222672382775812583e+00,-5.690867891484823193e-01,2.591321685392749130e-06,-5.690863546403545081e-01,-9.169994301304662532e-01,9.171843377836580435e-01,1.611336191383321292e+00
5.172529536128142027e-04,-3.512605751289222839e-07,-2.911651977285188556e-06,1.916997491042196300e+00,-5.690756898928784890e-01,3.222663303174968075e+00,-5.691000900967655429e-01,3.860181316951280994e-06,-5.690919733363765110e-01,-9.169946890867931577e-01,9.171755846781433075e-01,1.611331651582899260e+00
