time,state,q,residual,candidate,denominator,target,stagepeak
2.000000000000000125e-09,-3.992015968060866118e-29,-7.967936703979533683e-32,2.000000000000000000e+00,-1.197604790419137810e-03,3.333333333333333481e+00,-5.999999999999999778e-01,3.992015968060866118e-29
1.476592504774796383e-07,-5.458781416604714259e-25,-2.484844427756705534e-26,2.000000000000000000e+00,-8.236540118103806429e-02,3.333333333333333481e+00,-5.999999999999999778e-01,5.458781416604714259e-25
4.997490395739302216e-07,-6.152881593077750552e-24,-9.263910757796458989e-25,2.000000000000000000e+00,-2.359974017326247342e-01,3.333333333333333481e+00,-5.999999999999999778e-01,6.152881593077750552e-24
1.302511699748577229e-06,-3.402415387326067908e-23,-1.179451347683372133e-23,2.000000000000000000e+00,-4.369128262694279008e-01,3.333333333333333481e+00,-5.999999999999999778e-01,3.402415387326067908e-23
2.575661880260712467e-06,-9.854932635862543288e-23,-5.499277427081548787e-23,2.000000000000000000e+00,-5.543648257168368731e-01,3.333333333333333481e+00,-5.999999999999999778e-01,9.854932635862543288e-23
4.902264337937977361e-06,-2.339845251051380164e-22,-1.766319599590413163e-22,2.000000000000000000e+00,-5.955582172080309267e-01,3.333333333333333481e+00,-5.999999999999999778e-01,2.339845251051380164e-22
8.865022017103952508e-06,-4.713097392722702207e-22,-4.113919353737340334e-22,2.000000000000000000e+00,-5.999166555837553982e-01,3.333333333333333481e+00,-5.999999999999999778e-01,4.713097392722702207e-22
1.005797226562500673e-05,-3.380184865212512505e-21,-5.558672952443550226e-22,2.000000000000000000e+00,-5.999748071158423901e-01,3.333333333333333481e+00,-5.999999999999999778e-01,3.380184865212512505e-21
1.379642226562505731e-05,-2.484851141701203259e-19,-1.787753928582307872e-19,2.000000000000000000e+00,-5.999994078358814598e-01,3.333333333333333481e+00,-5.999999999999999778e-01,2.484851141701203259e-19
1.779642226562507491e-05,-6.035992533236403686e-19,-5.088382841454381511e-19,2.000000000000000000e+00,-5.999999892927581069e-01,3.333333333333333481e+00,-5.999999999999999778e-01,6.035992533236403686e-19
2.179642226562510438e-05,-1.054713385960478560e-18,-9.359329468278416376e-19,2.000000000000000000e+00,-5.999999998006113611e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.054713385960478560e-18
2.579642226562513384e-05,-1.601827517494941617e-18,-1.459046255416501602e-18,2.000000000000000000e+00,-5.999999999905050174e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.601827517494941617e-18
2.979642226562516331e-05,-2.244941647836345874e-18,-2.078159899859177248e-18,2.000000000000000000e+00,-5.999999999939368278e-01,3.333333333333333481e+00,-5.999999999999999778e-01,2.244941647836345874e-18
3.379642226562513518e-05,-2.984055776794519040e-18,-2.793273549056149157e-18,2.000000000000000000e+00,-5.999999999939988893e-01,3.333333333333333481e+00,-5.999999999999999778e-01,2.984055776794519040e-18
3.779642226562509688e-05,-3.819169904177493085e-18,-3.604387196835034686e-18,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,3.819169904177493085e-18
4.179642226562505858e-05,-4.750284029793268969e-18,-4.511500842895751224e-18,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,4.750284029793268969e-18
4.579642226562502028e-05,-5.777398153449844960e-18,-5.514614487044342219e-18,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,5.777398153449844960e-18
4.979642226562498199e-05,-6.900512274955211235e-18,-6.613728129088774737e-18,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,6.900512274955211235e-18
5.379642226562494369e-05,-8.119626394117369526e-18,-7.808841768837038954e-18,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,8.119626394117369526e-18
5.779642226562490539e-05,-9.434740510744330810e-18,-9.099955406097136604e-18,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,9.434740510744330810e-18
6.179642226562489420e-05,-1.084585462464407525e-17,-1.048706904067706557e-17,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.084585462464407525e-17
6.579642226562499143e-05,-1.235296873562461691e-17,-1.197018267238483836e-17,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.235296873562461691e-17
6.979642226562508866e-05,-1.395608284349394672e-17,-1.354929630102842282e-17,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.395608284349394672e-17
7.379642226562518588e-05,-1.565519694806005719e-17,-1.522440992641585150e-17,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.565519694806005719e-17
7.779642226562528311e-05,-1.745031104913096237e-17,-1.699552354835511380e-17,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.745031104913096237e-17
8.179642226562538034e-05,-1.934142514651462701e-17,-1.886263716665418064e-17,2.000000000000000000e+00,-5.999999999939991113e-01,3.333333333333333481e+00,-5.999999999999999778e-01,1.934142514651462701e-17
