time,state,q,residual,candidate,denominator,target,stagepeak
2.832290035219288101e-04,-1.366169198323132308e-04,-1.110947908969645416e-04,1.281698890311949723e+00,-2.470313569645021801e-01,2.281699172010840382e+00,-2.470313669601698070e-01,5.089622672184404735e-04
2.872290035219289073e-04,-1.386169196671755192e-04,-1.130943908124436981e-04,1.281696339786242200e+00,-2.470313969370529217e-01,2.281696621482582010e+00,-2.470314069326016715e-01,5.069708993936011864e-04
2.912290035219290045e-04,-1.406169194996379531e-04,-1.150939907255233390e-04,1.281693789265620831e+00,-2.470314369091279050e-01,2.281694070959409792e+00,-2.470314469045576666e-01,5.049795355396055185e-04
2.952290035219291018e-04,-1.426169193297004243e-04,-1.170935906362035320e-04,1.281691238750084949e+00,-2.470314768807267136e-01,2.281691520441323284e+00,-2.470314868760374039e-01,5.029881756564462056e-04
2.992290035219291990e-04,-1.446169191573626887e-04,-1.190931905444840740e-04,1.281688688239634999e+00,-2.470315168518497362e-01,2.281688969928323374e+00,-2.470315268470414938e-01,5.009968197441139236e-04
3.032290035219292962e-04,-1.466169189826248818e-04,-1.210927904503651003e-04,1.281686137734270758e+00,-2.470315568224969449e-01,2.281686419420408729e+00,-2.470315668175697144e-01,4.990054678026022757e-04
3.072290035219293934e-04,-1.486169188054872205e-04,-1.230923903538464891e-04,1.281683587233992228e+00,-2.470315967926683953e-01,2.281683868917579350e+00,-2.470316067876220378e-01,4.970141198319019378e-04
3.112290035219294907e-04,-1.506169186259495151e-04,-1.250919902549284843e-04,1.281681036738799628e+00,-2.470316367623638376e-01,2.281681318419836124e+00,-2.470316467571987140e-01,4.950227758320067300e-04
3.152290035219295879e-04,-1.526169184440119011e-04,-1.270915901536111671e-04,1.281678486248692739e+00,-2.470316767315833828e-01,2.281678767927178608e+00,-2.470316867262994376e-01,4.930314358029077616e-04
3.192290035219296851e-04,-1.546169182596740803e-04,-1.290911900498938330e-04,1.281675935763671781e+00,-2.470317167003273917e-01,2.281676217439607690e+00,-2.470317266949243751e-01,4.910400997445971182e-04
3.232290035219297824e-04,-1.566169180729362967e-04,-1.310907899437771594e-04,1.281673385283736533e+00,-2.470317566685955035e-01,2.281673666957121593e+00,-2.470317666630736375e-01,4.890487676570675355e-04
3.272290035219298796e-04,-1.586169178837984960e-04,-1.330903898352609296e-04,1.281670834808886550e+00,-2.470317966363878015e-01,2.281671116479721650e+00,-2.470318066307467808e-01,4.870574395403103399e-04
3.312290035219299768e-04,-1.606169176922607055e-04,-1.350899897243453332e-04,1.281668284339122499e+00,-2.470318366037040358e-01,2.281668566007406529e+00,-2.470318465979439160e-01,4.850661153943178878e-04
3.352290035219300740e-04,-1.626169174983228436e-04,-1.370895896110299367e-04,1.281665733874444379e+00,-2.470318765705447617e-01,2.281666015540178005e+00,-2.470318865646659590e-01,4.830747952190822645e-04
3.392290035219301713e-04,-1.646169173019849648e-04,-1.390891894953151737e-04,1.281663183414852192e+00,-2.470319165369094794e-01,2.281663465078035635e+00,-2.470319265309118273e-01,4.810834790145957179e-04
3.432290035219302685e-04,-1.666169171032469334e-04,-1.410887893772007188e-04,1.281660632960345048e+00,-2.470319565027984665e-01,2.281660914620978087e+00,-2.470319664966817430e-01,4.790921667808500082e-04
3.472290035219303657e-04,-1.686169169021091831e-04,-1.430883892566868975e-04,1.281658082510923835e+00,-2.470319964682115566e-01,2.281658364169006692e+00,-2.470320064619759282e-01,4.771008585178374375e-04
3.500049093184107759e-04,-1.700048696593539372e-04,-1.444760644793033702e-04,1.281656312562080346e+00,-2.470320242029871438e-01,2.281656594218393064e+00,-2.470320341966637245e-01,4.757189398168512693e-04
3.500059806360813651e-04,-1.700054053181345066e-04,-1.444766000309740349e-04,1.281656311878996535e+00,-2.470320242136913313e-01,2.281656593535308808e+00,-2.470320342073674125e-01,4.757184064871916996e-04
3.500059999597464832e-04,-1.700054149799659273e-04,-1.444766096908739765e-04,1.281656311866675724e+00,-2.470320242138843991e-01,2.281656593522987997e+00,-2.470320342075606190e-01,4.757183968673716766e-04
3.500060036598551705e-04,-1.700054168300196204e-04,-1.444766115405581735e-04,1.281656311864316722e+00,-2.470229261560320522e-01,2.281656593520628995e+00,-2.470320342075976727e-01,4.757183950253629804e-04
3.500085338846208797e-04,-1.700066819495153834e-04,-1.444778763998475293e-04,1.281656310251017672e+00,-2.415761542333887124e-01,2.281656591907327947e+00,-2.470320342328775065e-01,4.757171354139965976e-04
3.500127371717592049e-04,-1.700087836300698263e-04,-1.444799776230576318e-04,1.281656307570956388e+00,-2.353206214770331706e-01,2.281656589227263776e+00,-2.470320342748734965e-01,4.757150429088880667e-04
