time,state,candidate,raw,geometry,next,num,den,ca,cb,port_ratio,corrected,negative
6.399383191731599588e-05,4.096941886131659771e+00,4.096941732987380291e+00,4.102484482920369935e+00,8.200848247333180296e+00,3.269498685574539820e+00,4.101080546564030094e+00,5.126001995944440282e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083437051625620207e+00,-4.083495050864829778e+00
6.449383191731599449e-05,4.096941635926859782e+00,4.096941477741109949e+00,4.102484733219429636e+00,8.200847246394930679e+00,3.269498664752299888e+00,4.101080170160559923e+00,5.126001245017260288e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083437300900429889e+00,-4.083495300140140394e+00
6.499383191731600664e-05,4.096941385722059792e+00,4.096941222494839607e+00,4.102484983518520423e+00,8.200846245456750339e+00,3.269498643930070170e+00,4.101079793757140379e+00,5.126000494090170001e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083437550175260000e+00,-4.083495549415480319e+00
6.549383191731600524e-05,4.096941135517259802e+00,4.096940967248579923e+00,4.102485233817639632e+00,8.200845244518630395e+00,3.269498623107840007e+00,4.101079417353759915e+00,5.125999743163180078e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083437799450130079e+00,-4.083495798690850442e+00
6.599383191731600384e-05,4.096940885312459812e+00,4.096940712002309581e+00,4.102485484116789927e+00,8.200844243580570847e+00,3.269498602285629829e+00,4.101079040950430077e+00,5.125998992236279861e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083438048725030356e+00,-4.083496047966249876e+00
6.649383191731609731e-05,4.096940635107659823e+00,4.096940456756040128e+00,4.102485734415970420e+00,8.200843242642569919e+00,3.269498581463420095e+00,4.101078664547149977e+00,5.125998241309470238e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083438297999959943e+00,-4.083496297241690165e+00
6.699383191731609591e-05,4.096940384902850063e+00,4.096940201509769786e+00,4.102485984715180223e+00,8.200842241704629387e+00,3.269498560641229901e+00,4.101078288143909845e+00,5.125997490382750321e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083438547274919728e+00,-4.083496546517149994e+00
6.749383191731609451e-05,4.096940134698050073e+00,4.096939946263500332e+00,4.102486235014420224e+00,8.200841240766749252e+00,3.269498539819040150e+00,4.101077911740720339e+00,5.125996739456129880e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083438796549909711e+00,-4.083496795792640022e+00
6.799383191731610666e-05,4.096939884493250084e+00,4.096939691017229990e+00,4.102486485313700193e+00,8.200840239828940170e+00,3.269498518996860170e+00,4.101077535337569913e+00,5.125995988529590264e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083439045824939662e+00,-4.083497045068160247e+00
6.849383191731610527e-05,4.096939634288450094e+00,4.096939435770959648e+00,4.102486735612999702e+00,8.200839238891180827e+00,3.269498498174689960e+00,4.101077158934470113e+00,5.125995237603150123e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083439295099990041e+00,-4.083497294343720441e+00
6.899383191731610387e-05,4.096939384083650104e+00,4.096939180524699964e+00,4.102486985912340067e+00,8.200838237953490761e+00,3.269498477352520194e+00,4.101076782531410281e+00,5.125994486676799688e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083439544375069730e+00,-4.083497543619300174e+00
6.949383191731610247e-05,4.096939133878850114e+00,4.096938925278429622e+00,4.102487236211699972e+00,8.200837237015850434e+00,3.269498456530369968e+00,4.101076406128400187e+00,5.125993735750539848e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083439793650179617e+00,-4.083497792894910106e+00
6.999383191731610107e-05,4.096938883674050125e+00,4.096938670032160168e+00,4.102487486511099846e+00,8.200836236078279384e+00,3.269498435708229955e+00,4.101076029725439831e+00,5.125992984824369714e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083440042925319702e+00,-4.083498042170560005e+00
7.049383191731619454e-05,4.096938633469240365e+00,4.096938414785889826e+00,4.102487736810520147e+00,8.200835235140770507e+00,3.269498414886089943e+00,4.101075653322520331e+00,5.125992233898290173e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083440292200499755e+00,-4.083498291446230333e+00
7.099383191731620669e-05,4.096938383264440375e+00,4.096938159539620372e+00,4.102487987109980416e+00,8.200834234203320250e+00,3.269498394063960145e+00,4.101075276919649681e+00,5.125991482972300339e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083440541475700236e+00,-4.083498540721939740e+00
7.149383191731620529e-05,4.096938133059640386e+00,4.096937904293350030e+00,4.102488237409460226e+00,8.200833233265939270e+00,3.269498373241840117e+00,4.101074900516819888e+00,5.125990732046409981e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083440790750939797e+00,-4.083498789997669576e+00
7.199383191731620389e-05,4.096937882854840396e+00,4.096937649047090346e+00,4.102488487708980003e+00,8.200832232328620464e+00,3.269498352419729859e+00,4.101074524114039832e+00,5.125989981120619987e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083441040026199786e+00,-4.083499039273440268e+00
7.249383191731620249e-05,4.096937632650040406e+00,4.096937393800820004e+00,4.102488738008529978e+00,8.200831231391349618e+00,3.269498331597629814e+00,4.101074147711310403e+00,5.125989230194909929e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083441289301489974e+00,-4.083499288549229611e+00
7.299383191731620109e-05,4.096937382445240416e+00,4.096937138554549662e+00,4.102488988308100382e+00,8.200830230454149827e+00,3.269498310775539984e+00,4.101073771308629823e+00,5.125988479269289577e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083441538576820129e+00,-4.083499537825059811e+00
7.349383191731619970e-05,4.096937132240440427e+00,4.096936883308280208e+00,4.102489238607709865e+00,8.200829229517010432e+00,3.269498289953459924e+00,4.101073394905990099e+00,5.125987728343769589e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083441787852169824e+00,-4.083499787100920209e+00
7.399383191731619830e-05,4.096936882035640437e+00,4.096936628062009866e+00,4.102489488907350434e+00,8.200828228579940316e+00,3.269498269131379864e+00,4.101073018503390344e+00,5.125986977418340196e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083442037127560376e+00,-4.083500036376800146e+00
7.449383191731630532e-05,4.096936631830839559e+00,4.096936372815740413e+00,4.102489739207020314e+00,8.200827227642909278e+00,3.269498248309319788e+00,4.101072642100840326e+00,5.125986226492999620e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083442286402980237e+00,-4.083500285652720052e+00
7.499383191731630392e-05,4.096936381626039569e+00,4.096936117569470071e+00,4.102489989506720391e+00,8.200826226705949296e+00,3.269498227487260156e+00,4.101072265698340047e+00,5.125985475567739869e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083442535678419638e+00,-4.083500534928670156e+00
7.549383191731630252e-05,4.096936131421239580e+00,4.096935862323210387e+00,4.102490239806449779e+00,8.200825225769049709e+00,3.269498206665209850e+00,4.101071889295879735e+00,5.125984724642579593e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083442784953899896e+00,-4.083500784204649570e+00
7.599383191731630112e-05,4.096935881216439590e+00,4.096935607076940045e+00,4.102490490106220022e+00,8.200824224832219400e+00,3.269498185843170202e+00,4.101071512893470050e+00,5.125983973717519682e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083443034229410351e+00,-4.083501033480660070e+00
7.649383191731629972e-05,4.096935631011639600e+00,4.096935351830669703e+00,4.102490740406009806e+00,8.200823223895440606e+00,3.269498165021139879e+00,4.101071136491100333e+00,5.125983222792539706e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083443283504950116e+00,-4.083501282756699879e+00
7.699383191731629832e-05,4.096935380806839611e+00,4.096935096584400249e+00,4.102490990705829788e+00,8.200822222958720431e+00,3.269498144199120215e+00,4.101070760088780354e+00,5.125982471867650325e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083443532780520080e+00,-4.083501532032769887e+00
7.749383191731629692e-05,4.096935130602029851e+00,4.096934841338129907e+00,4.102491241005689737e+00,8.200821222022069534e+00,3.269498123377100107e+00,4.101070383686510112e+00,5.125981720942860420e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083443782056120241e+00,-4.083501781308870093e+00
7.799383191731629552e-05,4.096934880397229861e+00,4.096934586091859565e+00,4.102491491305570115e+00,8.200820221085480810e+00,3.269498102555099983e+00,4.101070007284279839e+00,5.125980970018160221e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083444031331749713e+00,-4.083502030584999609e+00
7.849383191731629413e-05,4.096934630192429871e+00,4.096934330845590111e+00,4.102491741605479803e+00,8.200819220148940047e+00,3.269498081733099859e+00,4.101069630882100192e+00,5.125980219093549728e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083444280607410271e+00,-4.083502279861169981e+00
7.899383191731640115e-05,4.096934379987629882e+00,4.096934075599330427e+00,4.102491991905430346e+00,8.200818219212470339e+00,3.269498060911120163e+00,4.101069254479959625e+00,5.125979468169029829e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083444529883100138e+00,-4.083502529137359893e+00
7.949383191731639975e-05,4.096934129782829892e+00,4.096933820353060085e+00,4.102492242205400430e+00,8.200817218276059251e+00,3.269498040089140023e+00,4.101068878077869684e+00,5.125978717244610294e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083444779158820204e+00,-4.083502778413580003e+00
7.994691595865820123e-05,4.096933903055229642e+00,4.096933589057040415e+00,4.102492469019280108e+00,8.200816311259490732e+00,3.269498021220929918e+00,4.101068536994350033e+00,5.125978036780939995e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445005044549880e+00,-4.083503004299759986e+00
8.000431770833330339e-05,4.096933874330839664e+00,4.096933559753869858e+00,4.102492497754590239e+00,8.200816196348489129e+00,3.269498018830499841e+00,4.101068493782079827e+00,5.125977950572200292e+00,1.295312500001249978e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445033662280288e+00,-4.083503032917549902e+00
8.000778407746840634e-05,4.096933872596239645e+00,4.096005664051710404e+00,4.102492499489850175e+00,8.200816189409259493e+00,3.269498018686149976e+00,4.101068491172579655e+00,5.125977945366240185e+00,2.335223240523999877e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445035390440125e+00,-4.083503034645720398e+00
8.001443713230760215e-05,4.096933869266980111e+00,4.093528996930530184e+00,4.102492502820379805e+00,8.200816176090700793e+00,3.269498018409100037e+00,4.101068486164130000e+00,5.125977935374369743e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445038707329999e+00,-4.083503037962610271e+00
8.011582853957810663e-05,4.096933818529669757e+00,4.056448062050799663e+00,4.102492553576929879e+00,8.200815973118029234e+00,3.269498014186730028e+00,4.101068409836280182e+00,5.125977783099830098e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445089256180438e+00,-4.083503088511560186e+00
8.039891770827750552e-05,4.096933676867339891e+00,3.961489100923639928e+00,4.102492695292050406e+00,8.200815406408219488e+00,3.269498002396999947e+00,4.101068196725289994e+00,5.125977357942120172e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445230391119729e+00,-4.083503229646909816e+00
8.089891770827750412e-05,4.096933426653309951e+00,3.820802439927540206e+00,4.102492945598630314e+00,8.200814405451639644e+00,3.269497981571090062e+00,4.101067820316959711e+00,5.125976607005240382e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445479672460188e+00,-4.083503478929229935e+00
8.139891770827750272e-05,4.096933176432740353e+00,3.708669885541859834e+00,4.102493195912259694e+00,8.200813404466650525e+00,3.269497960744589982e+00,4.101067443898069875e+00,5.125975856047309875e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445728960960253e+00,-4.083503728218640383e+00
8.189891770827750132e-05,4.096932926206969583e+00,3.619301809843979978e+00,4.102493446231579632e+00,8.200812403457980793e+00,3.269497939918310170e+00,4.101067067470030025e+00,5.125975105071110427e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083445978255290321e+00,-4.083503977513800010e+00
8.239891770827749993e-05,4.096932675977050131e+00,3.548076729770570203e+00,4.102493696555449709e+00,8.200811402430449704e+00,3.269497919092219984e+00,4.101066691034690237e+00,5.125974354080359952e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083446227554290431e+00,-4.083504226813560400e+00
8.289891770827749853e-05,4.096932425743820438e+00,3.491311357367460122e+00,4.102493946882940001e+00,8.200810401387929716e+00,3.269497898266290115e+00,4.101066314593560413e+00,5.125973603078030294e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083446476856999574e+00,-4.083504476116980086e+00
8.339891770827760555e-05,4.096932175507950191e+00,3.446070164772970124e+00,4.102494197213339966e+00,8.200809400333449517e+00,3.269497877440480149e+00,4.101065938147810286e+00,5.125972852066509766e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083446726162679674e+00,-4.083504725423329873e+00
8.389891770827760415e-05,4.096931925269980290e+00,3.410013578346319907e+00,4.102494447546040313e+00,8.200808399269469362e+00,3.269497856614770104e+00,4.101065561698390205e+00,5.125972101047669760e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083446975470730322e+00,-4.083504974732020010e+00
8.439891770827760275e-05,4.096931675030339726e+00,3.381276991421520162e+00,4.102494697880599617e+00,8.200807398197909492e+00,3.269497835789139994e+00,4.101065185246059563e+00,5.125971350023020179e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083447224780689666e+00,-4.083505224042579762e+00
8.489891770827760135e-05,4.096931424789350018e+00,3.358374339205279835e+00,4.102494948216650172e+00,8.200806397120329549e+00,3.269497814963580051e+00,4.101064808791419658e+00,5.125970598993750293e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083447474092159801e+00,-4.083505473354639648e+00
8.539891770827759995e-05,4.096931174547309595e+00,3.340121249352439925e+00,4.102495198553880229e+00,8.200805396037980088e+00,3.269497794138080060e+00,4.101064432334940335e+00,5.125969847960820225e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083447723404850294e+00,-4.083505722667900351e+00
8.589891770827759855e-05,4.096930924304420074e+00,3.325573794075760148e+00,4.102495448892059748e+00,8.200804394951820342e+00,3.269497773312620037e+00,4.101064055877020387e+00,5.125969096925000024e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083447972718509789e+00,-4.083505971982120286e+00
8.639891770827759715e-05,4.096930674060859978e+00,3.313979676455120149e+00,4.102495699231010207e+00,8.200803393862649671e+00,3.269497752487199982e+00,4.101063679417939589e+00,5.125968345886880329e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083448222032959762e+00,-4.083506221297110272e+00
8.689891770827759575e-05,4.096930423816750100e+00,3.304739326625500073e+00,4.102495949570569955e+00,8.200802392771079141e+00,3.269497731661810125e+00,4.101063302957959955e+00,5.125967594846960296e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083448471348040343e+00,-4.083506470612729977e+00
8.739891770827759435e-05,4.096930173572210343e+00,3.297374895996219912e+00,4.102496199910640406e+00,8.200801391677600805e+00,3.269497710836439808e+00,4.101062926497260008e+00,5.125966843805610296e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083448720663629850e+00,-4.083506719928849726e+00
8.789891770827770138e-05,4.096929923327330414e+00,3.291505546087989842e+00,4.102496450251099880e+00,8.200800390582639210e+00,3.269497690011109903e+00,4.101062550035999621e+00,5.125966092763140303e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083448969979640353e+00,-4.083506969245379814e+00
8.839891770827769998e-05,4.096929673082179590e+00,3.286827754090179798e+00,4.102496700591889756e+00,8.200799389486499891e+00,3.269497669185790212e+00,4.101062173574310243e+00,5.125965341719820323e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083449219295969712e+00,-4.083507218562229646e+00
8.889891770827769858e-05,4.096929422836820045e+00,3.283099616672140009e+00,4.102496950932949638e+00,8.200798388389429761e+00,3.269497648360490061e+00,4.101061797112279805e+00,5.125964590675819998e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083449468612579736e+00,-4.083507467879360142e+00
8.939891770827769718e-05,4.096929172591280199e+00,3.280128340345779936e+00,4.102497201274229788e+00,8.200797387291629548e+00,3.269497627535209894e+00,4.101061420649999789e+00,5.125963839631300090e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083449717929410028e+00,-4.083507717196700249e+00
8.989891770827769578e-05,4.096928922345600022e+00,3.277760271463809882e+00,4.102497451615690238e+00,8.200796386193269782e+00,3.269497606709939941e+00,4.101061044187510163e+00,5.125963088586379612e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083449967246430390e+00,-4.083507966514230425e+00
9.039891770827769438e-05,4.096928672099809710e+00,3.275872950271129902e+00,4.102497701957290133e+00,8.200795385094469481e+00,3.269497585884689972e+00,4.101060667724880204e+00,5.125962337541180247e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083450216563599966e+00,-4.083508215831900046e+00
9.089891770827770653e-05,4.096928421853940350e+00,3.274368778097799915e+00,4.102497952299030359e+00,8.200794383995329895e+00,3.269497565059450217e+00,4.101060291262140112e+00,5.125961586495749955e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083450465880890334e+00,-4.083508465149709998e+00
9.139891770827770514e-05,4.096928171607990166e+00,3.273169970202419954e+00,4.102498202640860292e+00,8.200793382895929184e+00,3.269497544234219788e+00,4.101059914799320083e+00,5.125960835450169562e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083450715198299719e+00,-4.083508714467609657e+00
9.189891770827779860e-05,4.096927921361990244e+00,3.272214533260750180e+00,4.102498452982800359e+00,8.200792381796329522e+00,3.269497523409000017e+00,4.101059538336439658e+00,5.125960084404479922e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083450964515799697e+00,-4.083508963785620338e+00
9.239891770827779720e-05,4.096927671115950353e+00,3.271453059481729930e+00,4.102498703324809703e+00,8.200791380696610844e+00,3.269497502583790016e+00,4.101059161873539693e+00,5.125959333358720116e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083451213833379612e+00,-4.083509213103700297e+00
9.289891770827779581e-05,4.096927420869859837e+00,3.270846171563869920e+00,4.102498953666880332e+00,8.200790379596780255e+00,3.269497481758589785e+00,4.101058785410620189e+00,5.125958582312949652e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083451463151019922e+00,-4.083509462421850422e+00
9.339891770827779441e-05,4.096927170623760439e+00,3.270362486362170085e+00,4.102499204009020239e+00,8.200789378496880389e+00,3.269497460933409982e+00,4.101058408947690026e+00,5.125957831267149878e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083451712468730399e+00,-4.083509711740060055e+00
9.389891770827780656e-05,4.096926920377620185e+00,3.269976991959779866e+00,4.102499454351219654e+00,8.200788377396939666e+00,3.269497440108230180e+00,4.101058032484769633e+00,5.125957080221369644e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083451961786500384e+00,-4.083509961058330084e+00
9.439891770827780516e-05,4.096926670131470161e+00,3.269669754217380042e+00,4.102499704693469695e+00,8.200787376296979403e+00,3.269497419283060147e+00,4.101057656021869668e+00,5.125956329175619608e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083452211104310337e+00,-4.083510210376649852e+00
9.489891770827780376e-05,4.096926419885310366e+00,3.269424885911590195e+00,4.102499955035759704e+00,8.200786375197019140e+00,3.269497398457899884e+00,4.101057279558990132e+00,5.125955578129910428e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083452460422179797e+00,-4.083510459695020245e+00
9.539891770827780236e-05,4.096926169639130144e+00,3.269229725153040000e+00,4.102500205378089682e+00,8.200785374097049996e+00,3.269497377632749835e+00,4.101056903096120365e+00,5.125954827084240328e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083452709740080344e+00,-4.083510709013429718e+00
9.589891770827789583e-05,4.096925919392949922e+00,3.269074180597340007e+00,4.102500455720470285e+00,8.200784372997119931e+00,3.269497356807610000e+00,4.101056526633300336e+00,5.125954076038640395e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083452959058029741e+00,-4.083510958331880047e+00
9.639891770827789443e-05,4.096925669146759930e+00,3.268950209587610178e+00,4.102500706062880198e+00,8.200783371897209406e+00,3.269497335982479935e+00,4.101056150170499848e+00,5.125953324993109739e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083453208376010224e+00,-4.083511207650359687e+00
9.689891770827790659e-05,4.096925418900560167e+00,3.268851402241589987e+00,4.102500956405330079e+00,8.200782370797339738e+00,3.269497315157360084e+00,4.101055773707740215e+00,5.125952573947650137e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083453457694029787e+00,-4.083511456968880182e+00
9.739891770827790519e-05,4.096925168654360405e+00,3.268772649974939881e+00,4.102501206747819928e+00,8.200781369697509149e+00,3.269497294332239790e+00,4.101055397245019662e+00,5.125951822902269583e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083453707012090206e+00,-4.083511706287439758e+00
9.789891770827790379e-05,4.096924918408149985e+00,3.268709881319180166e+00,4.102501457090339976e+00,8.200780368597719416e+00,3.269497273507139923e+00,4.101055020782339966e+00,5.125951071856960084e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083453956330179935e+00,-4.083511955606040189e+00
9.839891770827790239e-05,4.096924668161939564e+00,3.268659851372250014e+00,4.102501707432890221e+00,8.200779367497979422e+00,3.269497252682040056e+00,4.101054644319700238e+00,5.125950320811729632e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083454205648309632e+00,-4.083512204924660161e+00
9.889891770827790099e-05,4.096924417915739802e+00,3.268619973993720063e+00,4.102501957775480435e+00,8.200778366398289165e+00,3.269497231856960173e+00,4.101054267857099589e+00,5.125949569766600433e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083454454966459757e+00,-4.083512454243320100e+00
9.939891770827789959e-05,4.096924167669519612e+00,3.268588188066719802e+00,4.102502208118090188e+00,8.200777365298659305e+00,3.269497211031879846e+00,4.101053891394549566e+00,5.125948818721539624e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083454704284649850e+00,-4.083512703562010238e+00
9.989891770827800661e-05,4.096923917423310080e+00,3.268562850910639916e+00,4.102502458460749679e+00,8.200776364199079183e+00,3.269497190206810178e+00,4.101053514932029742e+00,5.125948067676570297e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083454953602870141e+00,-4.083512952880740343e+00
1.000132499999999966e-04,4.096923860200869960e+00,3.268557822516500178e+00,4.102502515705250374e+00,8.200776135283080137e+00,3.269497185444859788e+00,4.101053428848399740e+00,5.125947895939200194e+00,2.024999999999899991e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455010613129765e+00,-4.083513009891110102e+00
1.000152281249999935e-04,4.096923859210839680e+00,3.268557887929549821e+00,4.102502516695669676e+00,8.200776131322470519e+00,3.269497185362470137e+00,4.101053427359019565e+00,5.125947892967880115e+00,1.431562499996750004e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455011599499862e+00,-4.083513010877470428e+00
1.000171035156250011e-04,4.096923858272219832e+00,3.268568378896079984e+00,4.102502517634650125e+00,8.200776127567559470e+00,3.269497185284360175e+00,4.101053425946989961e+00,5.125947890150870379e+00,8.689453124985280219e-01,0.000000000000000000e+00,8.192000000000000393e-01,4.083455012534639827e+00,-4.083513011812610394e+00
1.000201656249999967e-04,4.096923856739659975e+00,3.268597820693039946e+00,4.102502519167799733e+00,8.200776121436589960e+00,3.269497185156819974e+00,4.101053423641450202e+00,5.125947885551299876e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455014061500243e+00,-4.083513013339490350e+00
1.000304343750010047e-04,4.096923851600219990e+00,3.268696553434240037e+00,4.102502524309209697e+00,8.200776100876499441e+00,3.269497184729110106e+00,4.101053415909840183e+00,5.125947870126710271e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455019181870149e+00,-4.083513018459870025e+00
1.000676000000000039e-04,4.096923832999100235e+00,3.269052857788000033e+00,4.102502542917480177e+00,8.200776026463509893e+00,3.269497183181159894e+00,4.101053387926920202e+00,5.125947814300600314e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455037714010416e+00,-4.083513036992039602e+00
1.000699799999999943e-04,4.096923831807930405e+00,3.269057498311509935e+00,4.102502544109110083e+00,8.200776021698269247e+00,3.269497183082040070e+00,4.101053386134959844e+00,5.125947810725629772e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455038900759781e+00,-4.083513038178789856e+00
1.001046999999999972e-04,4.096923814430829758e+00,3.269057480595840115e+00,4.102502561492920030e+00,8.200775952181940553e+00,3.269497181635950156e+00,4.101053359993409586e+00,5.125947758573089708e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455056213420420e+00,-4.083513055491489574e+00
1.005122200000000044e-04,4.096923610470179611e+00,3.269057272661130220e+00,4.102502765532229922e+00,8.200775136245850305e+00,3.269497164662710009e+00,4.101053053161460404e+00,5.125947146441499847e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455259417790195e+00,-4.083513258696259918e+00
1.010122200000000030e-04,4.096923360223989619e+00,3.269057017539040100e+00,4.102503015874919612e+00,8.200774135146499333e+00,3.269497143837659880e+00,4.101052676699080024e+00,5.125946395396799637e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455508736049566e+00,-4.083513508015029991e+00
1.015122200000000016e-04,4.096923109977799626e+00,3.269056762416949979e+00,4.102503266217640387e+00,8.200773134047219415e+00,3.269497123012630180e+00,4.101052300236750270e+00,5.125945644352209563e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.192000000000000393e-01,4.083455758054349793e+00,-4.083513757333819605e+00
