time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden,stored,stored_read,candidate_current_A,transfer_current_A
8.559286041349185728e-04,-3.756814390441882145e-01,-3.756800792819182111e-01,1.000009119162311499e+00,-3.756973958891612342e-01,2.000012158882901403e+00,-3.756982037716330991e-01,3.757557190308523087e-01,-1.394932194749281615e-05,8.747662497382746594e-01,8.749407105817823549e-01,1.000006079441450479e+00,-3.756978552994618692e-01,-3.756662847286569296e-01,-8.078824714385655976e-08,1.138401182578156564e-12
8.598393020674594163e-04,-3.756814459500362746e-01,-3.756820503613884643e-01,1.000006876247493626e+00,-3.757004525457414146e-01,2.000009168329854869e+00,-3.757012207947940663e-01,3.757576908962881324e-01,-1.322900829936111177e-05,8.747643911347524615e-01,8.749388775651880668e-01,1.000004584164927435e+00,-3.756978552549457007e-01,-3.756662846841409276e-01,-7.682490522362620159e-08,1.138399794799375702e-12
8.608872795863441608e-04,-3.756814478006441638e-01,-3.756821604761157452e-01,1.000006329748095890e+00,-3.757007626447581572e-01,2.000008439664001880e+00,-3.757003341043960720e-01,3.757569777657401855e-01,-1.252066820121822236e-05,8.747640761930204345e-01,8.749390191919248494e-01,1.000004219832001162e+00,-3.756978552430154106e-01,-3.756662846722101934e-01,4.285403620790801482e-08,1.138358161435952057e-12
8.625910866941571787e-04,-3.756814508093734850e-01,-3.756811068780471219e-01,1.000006275295812319e+00,-3.756983594766744039e-01,2.000008367060958303e+00,-3.756962751256889277e-01,3.757554527758533713e-01,-1.020858549658024455e-05,8.747648042517034428e-01,8.749404783191460089e-01,1.000004183530479152e+00,-3.756978552236200919e-01,-3.756662846528143196e-01,2.084350977969434234e-07,1.138295711390816892e-12
8.663984809464950806e-04,-3.756814575327991901e-01,-3.756778020233254578e-01,1.000009136766413453e+00,-3.756899045220446487e-01,2.000012182355036305e+00,-3.756878414968424229e-01,3.757520449735842760e-01,-6.629082151431972330e-06,8.747674864680392570e-01,8.749429974966211887e-01,1.000006091177518153e+00,-3.756978551802798161e-01,-3.756662846094753760e-01,2.063025194955437019e-07,1.138413672587182911e-12
8.700008772579371965e-04,-3.756814638942218010e-01,-3.756745805656992454e-01,1.000012754589816311e+00,-3.756829392768724629e-01,2.000017006119501506e+00,-3.756810818627743798e-01,3.757488217699957445e-01,-4.555975565736166780e-06,8.747691678655434844e-01,8.749445375939866043e-01,1.000008503059750753e+00,-3.756978551392716192e-01,-3.756662845684675678e-01,1.857414092727222123e-07,1.138435877047675292e-12
8.706152872155471746e-04,-3.756814649791978544e-01,-3.756742287739031627e-01,1.000013363571018443e+00,-3.756820445423840193e-01,2.000017818094426136e+00,-3.756810658947418724e-01,3.757490531782310961e-01,-4.592018834699952201e-06,8.747695391511395302e-01,8.749451687106001296e-01,1.000008909047212846e+00,-3.756978551322761040e-01,-3.756662845614736068e-01,9.786476414411087764e-08,1.138598247165026681e-12
8.717421786307846462e-04,-3.756814669691583286e-01,-3.756741886629305083e-01,1.000014201154824089e+00,-3.756819589898953704e-01,2.000018934872816789e+00,-3.756826753096274563e-01,3.757494776048732610e-01,-5.691716253531002044e-06,8.747701384561422655e-01,8.749454353015616581e-01,1.000009467436408395e+00,-3.756978551194473104e-01,-3.756662845486436475e-01,-7.163197317716865094e-08,1.138471959295975489e-12
8.743466558878939306e-04,-3.756814715683701178e-01,-3.756749632889309076e-01,1.000014450007930433e+00,-3.756858815328623646e-01,2.000019266676953844e+00,-3.756876732575554767e-01,3.757504585419247922e-01,-8.644271850732870410e-06,8.747704540102442250e-01,8.749454882723309845e-01,1.000009633338476700e+00,-3.756978550897981939e-01,-3.756662845189941424e-01,-1.791724688330738326e-07,1.138427550374990321e-12
8.783466558878944615e-04,-3.756814786319156996e-01,-3.756764535159644591e-01,1.000013018661197517e+00,-3.756924347599504554e-01,2.000017358214671415e+00,-3.756939317078888396e-01,3.757519650815545620e-01,-1.146083083851330946e-05,8.747713339693982126e-01,8.749466150039888479e-01,1.000008679107335707e+00,-3.756978550442643394e-01,-3.756662844734604545e-01,-1.496947935548053710e-07,1.138430325932551642e-12
8.807443328170679953e-04,-3.756814828659399419e-01,-3.756773604710129666e-01,1.000011997727870527e+00,-3.756958480338470907e-01,2.000015996970255561e+00,-3.756970437232195481e-01,3.757528829208963694e-01,-1.273511939154018677e-05,8.747717576976441478e-01,8.749460928497537759e-01,1.000007998485127780e+00,-3.756978550169703945e-01,-3.756662844461661765e-01,-1.195689371031517914e-07,1.138388692569127996e-12
8.841989043521370070e-04,-3.756814889663208645e-01,-3.756787207940158746e-01,1.000010472766593050e+00,-3.756988320553044658e-01,2.000013963688582752e+00,-3.756995281242188067e-01,3.757542526783465009e-01,-1.328332832447311807e-05,8.747678133380690779e-01,8.749414798986040465e-01,1.000006981844291376e+00,-3.756978549776459064e-01,-3.756662844068415219e-01,-6.960689140666359925e-08,1.138360936993512165e-12
8.881989043521375379e-04,-3.756814960298662243e-01,-3.756803062109596580e-01,1.000008665168029776e+00,-3.757014798006703682e-01,2.000011553557200727e+00,-3.757021281375256261e-01,3.757558387013146262e-01,-1.363113396460003876e-05,8.747626604102747283e-01,8.749363265305104553e-01,1.000005776778600364e+00,-3.756978549321132177e-01,-3.756662843613093883e-01,-6.483368550611393087e-08,1.138401182578154545e-12
8.903920708102524596e-04,-3.756814999027491275e-01,-3.756811051526726120e-01,1.000007675449533506e+00,-3.757027577672604757e-01,2.000010233932559167e+00,-3.757026850386988581e-01,3.757562995272394901e-01,-1.373384689797555991e-05,8.747599730966654219e-01,8.749342980980249207e-01,1.000005116966279362e+00,-3.756978549071474105e-01,-3.756662843363438031e-01,7.272856164259183895e-09,1.138415060365962359e-12
8.921096103130875905e-04,-3.756815029357291613e-01,-3.756805735493136122e-01,1.000007337312212030e+00,-3.757004826941132691e-01,2.000009783082803416e+00,-3.756982550874627402e-01,3.757551898166828219e-01,-1.266100683519799894e-05,8.747605295651905699e-01,8.749364366588664454e-01,1.000004891541401930e+00,-3.756978548875956614e-01,-3.756662843167909438e-01,2.227606641366508633e-07,1.138301262505938119e-12
8.957349703185402785e-04,-3.756815093377032233e-01,-3.756783544697638866e-01,1.000008995650182086e+00,-3.756910514850009264e-01,2.000011994200064258e+00,-3.756884785361330192e-01,3.757528474540970942e-01,-1.106758013851106694e-05,8.747647819053224749e-01,8.749408689414810425e-01,1.000005997100032129e+00,-3.756978548463267287e-01,-3.756662842755233434e-01,2.572948853736160506e-07,1.138420611481085000e-12
8.997349703185408094e-04,-3.756815164012484720e-01,-3.756757738094132493e-01,1.000011864385810689e+00,-3.756812749627259085e-01,2.000015819180844812e+00,-3.756789068137501020e-01,3.757502630348033557e-01,-1.065687985992891931e-05,8.747689589223845985e-01,8.749449049082468344e-01,1.000007909590422628e+00,-3.756978548007928187e-01,-3.756662842299897109e-01,2.368148964774911467e-07,1.138442815941577382e-12
9.010870293795494260e-04,-3.756815187888299379e-01,-3.756752745407535565e-01,1.000012796422629080e+00,-3.756793795271564651e-01,2.000017061896584902e+00,-3.756791905970203738e-01,3.757503486926072056e-01,-1.083801399411235043e-05,8.747695904642840414e-01,8.749443637961324960e-01,1.000008530948292229e+00,-3.756978547854001316e-01,-3.756662842145965797e-01,1.889301361288534664e-08,1.138384529232784400e-12
9.040486118387611484e-04,-3.756815240186479610e-01,-3.756756923771590317e-01,1.000013391313310018e+00,-3.756818916546533216e-01,2.000017855084147644e+00,-3.756830977502144120e-01,3.757510485955087298e-01,-1.149955752393028967e-05,8.747675434929468308e-01,8.749416608754830849e-01,1.000008927542073600e+00,-3.756978547516855449e-01,-3.756662841808823261e-01,-1.206095559668726706e-07,1.138415060365961349e-12
9.080486118387616793e-04,-3.756815310821935983e-01,-3.756766225680351345e-01,1.000012559724509753e+00,-3.756862039348078386e-01,2.000016746299096759e+00,-3.756871636660324976e-01,3.757519939048645785e-01,-1.081600909335140361e-05,8.747646288844371787e-01,8.749389398336177015e-01,1.000008373149548380e+00,-3.756978547061516904e-01,-3.756662841353488602e-01,-9.597312239328915101e-08,1.138440040384015254e-12
9.113749999999998588e-04,-3.756815369562164220e-01,-3.756776497772556511e-01,1.000011618806011082e+00,-3.756889848835162637e-01,2.000015491741117035e+00,-3.756895813763800884e-01,3.757533102082465382e-01,-9.844742063159200439e-06,8.747625310759883366e-01,8.749368154590182467e-01,1.000007745870558518e+00,-3.756978546682855358e-01,-3.756662840974829276e-01,-5.964928636437117930e-08,1.138449754835480482e-12
9.153750000000003897e-04,-3.756815440197617817e-01,-3.756800418019544674e-01,1.000009356000478355e+00,-3.756910228048749856e-01,2.000012474667118845e+00,-3.756914249728832700e-01,3.757557978795518228e-01,-7.845995476763724749e-06,8.747599700020832758e-01,8.749343513630765123e-01,1.000006237333559422e+00,-3.756978546227515703e-01,-3.756662840519493507e-01,-4.021680081995432749e-08,1.138477510411095909e-12
9.193750000000009207e-04,-3.756815510833071969e-01,-3.756825272706227903e-01,1.000006553982612179e+00,-3.756923646515192838e-01,2.000008738643352935e+00,-3.756926625398153696e-01,3.757582855508572739e-01,-5.147775351113830349e-06,8.747578703283208634e-01,8.749323225218558209e-01,1.000004369321676467e+00,-3.756978545772177713e-01,-3.756662840064152742e-01,-2.978882960152895225e-08,1.138434489268891401e-12
9.208529280938950292e-04,-3.756815536931593646e-01,-3.756832392431775358e-01,1.000005531816241966e+00,-3.756924547508277423e-01,2.000007375754879746e+00,-3.756920455727585928e-01,3.757585715496776224e-01,-4.352584741769388052e-06,8.747575360453161419e-01,8.749327932389648899e-01,1.000003687877439651e+00,-3.756978545603933961e-01,-3.756662839895900663e-01,4.091780690974606285e-08,1.138345671426921267e-12
9.243001012158256211e-04,-3.756815597804748497e-01,-3.756831303370543051e-01,1.000004624351957805e+00,-3.756903264209828230e-01,2.000006165802518776e+00,-3.756898168130655691e-01,3.757581564806199426e-01,-5.305788423394535370e-06,8.747593831512722184e-01,8.749348068528518541e-01,1.000003082901259166e+00,-3.756978545211518972e-01,-3.756662839503496221e-01,5.096079171148428144e-08,1.138440040384014244e-12
9.283001012158261520e-04,-3.756815668440203204e-01,-3.756826585241485605e-01,1.000004999793560057e+00,-3.756890611831517623e-01,2.000006666391314081e+00,-3.756888665502138291e-01,3.757576748464896421e-01,-8.393225236873661142e-06,8.747607317005868799e-01,8.749359373869740608e-01,1.000003333195657040e+00,-3.756978544756179317e-01,-3.756662839048158786e-01,1.946329379776691807e-08,1.138451142614260132e-12
9.304947619131204032e-04,-3.756815707195408915e-01,-3.756824593233711318e-01,1.000005290273117575e+00,-3.756887824315175983e-01,2.000007053697384851e+00,-3.756889854615434454e-01,3.757577181214937778e-01,-1.017470244714585849e-05,8.747611836251294459e-01,8.749361108575006707e-01,1.000003526848692426e+00,-3.756978544506349160e-01,-3.756662838798321968e-01,-2.030300258531712464e-08,1.138369263666193906e-12
9.331525408867207471e-04,-3.756815754128772777e-01,-3.756834386688194805e-01,1.000004973600683966e+00,-3.756898826065910302e-01,2.000006631467480034e+00,-3.756902577039410440e-01,3.757590501071266798e-01,-1.018801402323366109e-05,8.747608910753016387e-01,8.749358101186562875e-01,1.000003315733739795e+00,-3.756978544203798953e-01,-3.756662838495772871e-01,-3.750973500122897328e-08,1.138381753675220858e-12
9.371525408867212780e-04,-3.756815824764228040e-01,-3.756854170804784787e-01,1.000003005383629295e+00,-3.756904937710069947e-01,2.000004007178112886e+00,-3.756904841630961944e-01,3.757610547668752687e-01,-8.015281050402919830e-06,8.747614437860123937e-01,8.749366514449544718e-01,1.000002003589056443e+00,-3.756978543748462074e-01,-3.756662838040440988e-01,9.607910808880486991e-10,1.138406733693274560e-12
9.401099003117572824e-04,-3.756815876987830150e-01,-3.756868934629262191e-01,1.000001327328777334e+00,-3.756903381882151782e-01,2.000001769771676763e+00,-3.756902874545490212e-01,3.757624430010125249e-01,-5.994723836085629982e-06,8.747622932118048755e-01,8.749376552951853014e-01,1.000000884885838381e+00,-3.756978543411806371e-01,-3.756662837703793056e-01,5.073366619825815683e-09,1.138477510411094293e-12
9.426353597051669551e-04,-3.756815921584569784e-01,-3.756867060344123432e-01,1.000000507341691103e+00,-3.756896898125622886e-01,2.000000676455577775e+00,-3.756892171343759745e-01,3.757615511066552116e-01,-4.010481657799911477e-06,8.747651625368024764e-01,8.749416064180640662e-01,1.000000338227789110e+00,-3.756978543124311898e-01,-3.756662837416288037e-01,4.726781862532185992e-08,1.138363712551070053e-12
9.466353597051674860e-04,-3.756815992220024492e-01,-3.756853533985829441e-01,1.000001502588370617e+00,-3.756882738473665273e-01,2.000002003451130328e+00,-3.756880941398890172e-01,3.757601384617174078e-01,-2.495726677144643777e-06,8.747708669680502869e-01,8.749471309103837857e-01,1.000001001725565386e+00,-3.756978542668973353e-01,-3.756662836960958374e-01,1.797074775328161152e-08,1.138445591499135875e-12
9.500034080245971192e-04,-3.756816051695932579e-01,-3.756841652256708297e-01,1.000002828378994346e+00,-3.756879212368334775e-01,2.000003771171936506e+00,-3.756878573184508352e-01,3.757589491758187017e-01,-1.980778398453474274e-06,8.747751071194727057e-01,8.749512810147334063e-01,1.000001885585968253e+00,-3.756978542285576150e-01,-3.756662836577557285e-01,6.391838260364767447e-09,1.138388692569123755e-12
9.510983428785343150e-04,-3.756816071031223725e-01,-3.756838012021607165e-01,1.000003265059929536e+00,-3.756876843092724627e-01,2.000004353413174840e+00,-3.756874655053667467e-01,3.757586197406720951e-01,-2.279664039362418353e-06,8.747749771320069145e-01,8.749488123323974076e-01,1.000002176706587198e+00,-3.756978542160937518e-01,-3.756662836452911991e-01,2.188039057035172611e-08,1.138327630302769251e-12
9.540424336383873487e-04,-3.756816123020529363e-01,-3.756828990907846166e-01,1.000004358712718311e+00,-3.756877597773013444e-01,2.000005811616871298e+00,-3.756879529363175152e-01,3.757577339464510113e-01,-4.547579608926072155e-06,8.747687673566568733e-01,8.749411725341008639e-01,1.000002905808435649e+00,-3.756978541825796714e-01,-3.756662836117780624e-01,-1.931590162096509524e-08,1.138409509250835073e-12
9.580424336383878796e-04,-3.756816193655984071e-01,-3.756816949538160366e-01,1.000005748965724806e+00,-3.756887050917400162e-01,2.000007665287518499e+00,-3.756889535801073432e-01,3.757565304587952015e-01,-7.945765481086481056e-06,8.747582693871941428e-01,8.749305742271161757e-01,1.000003832643759250e+00,-3.756978541370455948e-01,-3.756662835662443745e-01,-2.484883673267592276e-08,1.138440040384012023e-12
9.604140531266447227e-04,-3.756816235536075688e-01,-3.756810046900505018e-01,1.000006563733864651e+00,-3.756893019103215159e-01,2.000008751645022897e+00,-3.756895747199233693e-01,3.757559449697926435e-01,-9.889399193537065115e-06,8.747522782750938308e-01,8.749258920533274919e-01,1.000004375822511227e+00,-3.756978541100479130e-01,-3.756662835392467481e-01,-2.728096018678983475e-08,1.138427550374984868e-12
9.628154623227121265e-04,-3.756816277942237048e-01,-3.756808390007100318e-01,1.000007126812755054e+00,-3.756895611550472580e-01,2.000009502416864926e+00,-3.756894817706448730e-01,3.757559651978329973e-01,-1.024161642809753351e-05,8.747532659815959732e-01,8.749295285790773535e-01,1.000004751208432463e+00,-3.756978540827114466e-01,-3.756662835119095600e-01,7.938440237565313367e-09,1.138355385878384072e-12
9.668154623227126574e-04,-3.756816348577689535e-01,-3.756808546282550121e-01,1.000007288434662467e+00,-3.756884774388146719e-01,2.000009717912738960e+00,-3.756880883644419522e-01,3.757559988914490612e-01,-9.298104632102735607e-06,8.747597886152786995e-01,8.749365090091294483e-01,1.000004858956369258e+00,-3.756978540371777586e-01,-3.756662834663768713e-01,3.890743726872742548e-08,1.138437264826449894e-12
9.700936593692792258e-04,-3.756816406466920721e-01,-3.756808800432698270e-01,1.000007267432233338e+00,-3.756871015146338033e-01,2.000009689909500121e+00,-3.756866173981027179e-01,3.757559859874293196e-01,-8.233843536299029106e-06,8.747656568868360516e-01,8.749422943410428699e-01,1.000004844954750061e+00,-3.756978539998601652e-01,-3.756662834290597219e-01,4.841165310124383207e-08,1.138466408180846184e-12
9.733165248593092294e-04,-3.756816463379057947e-01,-3.756798915642585168e-01,1.000007770733799983e+00,-3.756843793073096904e-01,2.000010360978245583e+00,-3.756834577272575304e-01,3.757546189042318407e-01,-8.178973299343927331e-06,8.747681467295588265e-01,8.749434699010989469e-01,1.000005180489122791e+00,-3.756978539631721792e-01,-3.756662833923714584e-01,9.215800515155932934e-08,1.138434489268887968e-12
9.773165248593096519e-04,-3.756816534014510989e-01,-3.756782103610649126e-01,1.000009508502978983e+00,-3.756811737473802482e-01,2.000012678003783240e+00,-3.756804675703264151e-01,3.757529221741618963e-01,-9.496653036702044155e-06,8.747690579547385825e-01,8.749441563742630379e-01,1.000006339001891398e+00,-3.756978539176382137e-01,-3.756662833468378260e-01,7.061770534941732272e-08,1.138449754835476241e-12
9.801674127952702924e-04,-3.756816584357947075e-01,-3.756770105078987010e-01,1.000010880876443409e+00,-3.756792565012773144e-01,2.000014507835041755e+00,-3.756788466665159643e-01,3.757518258010923429e-01,-1.069026586076477185e-05,8.747694061196126247e-01,8.749443455252869928e-01,1.000007253917520877e+00,-3.756978538851842297e-01,-3.756662833143841196e-01,4.098347613434332639e-08,1.138476122632311007e-12
9.820212741741725371e-04,-3.756816617095032340e-01,-3.756769933158641273e-01,1.000011521082208699e+00,-3.756805292776596583e-01,2.000015361442716522e+00,-3.756819859371652859e-01,3.757522898973308934e-01,-1.221378377186809903e-05,8.747683506331296321e-01,8.749423506415281437e-01,1.000007680721358039e+00,-3.756978538640795562e-01,-3.756662832932782248e-01,-1.456659503043619463e-07,1.138337344754232661e-12
9.858140997837455070e-04,-3.756816684072027401e-01,-3.756778554978303375e-01,1.000011136958007141e+00,-3.756871976965641680e-01,2.000014849277121698e+00,-3.756889470588817836e-01,3.757532393944831295e-01,-1.497187246081169496e-05,8.747642884724631251e-01,8.749382094239365193e-01,1.000007424638560849e+00,-3.756978538209031493e-01,-3.756662832501028171e-01,-1.749362313181015985e-07,1.138433101490106500e-12
9.897820498918729996e-04,-3.756816754141517611e-01,-3.756788467042204149e-01,1.000010053359111195e+00,-3.756938191929768411e-01,2.000013404478615531e+00,-3.756954405598985636e-01,3.757542327323566966e-01,-1.697906035491748974e-05,8.747604222773667226e-01,8.749344328676246230e-01,1.000006702239307543e+00,-3.756978537757341141e-01,-3.756662832049339484e-01,-1.621366918217299377e-07,1.138440040384010003e-12
9.901063222656268734e-04,-3.756816759867790956e-01,-3.756789273189097278e-01,1.000009961102465317e+00,-3.756943507882786193e-01,2.000013281469755988e+00,-3.756957950622528131e-01,3.757543034224961054e-01,-1.712808430512456349e-05,8.747601225916493695e-01,8.749342337747737508e-01,1.000006640734877994e+00,-3.756978064778149773e-01,-3.756662808808559073e-01,-1.444273971674780122e-07,4.498508813002547215e-09
9.919941985667471950e-04,-3.756816793205540184e-01,-3.756792888927182328e-01,1.000009458706352161e+00,-3.756950989443093580e-01,2.000012611608281698e+00,-3.756945836031840291e-01,3.757545898018629926e-01,-1.674674308399761911e-05,8.747598346838152406e-01,8.749351296696327163e-01,1.000006305804140849e+00,-3.756971997550243025e-01,-3.756658897983175538e-01,5.153411252485695729e-08,2.606235786467186577e-08
9.956780423867384912e-04,-3.756816858258040237e-01,-3.756798606495060366e-01,1.000008716854080326e+00,-3.756919010066117615e-01,2.000011622471934203e+00,-3.756907042339699965e-01,3.757551486185935485e-01,-1.462098445255177780e-05,8.747621565977389269e-01,8.749378437272011810e-01,1.000005811235967101e+00,-3.756957877134174950e-01,-3.756646604338358397e-01,1.196772640294523398e-07,4.432966035403451785e-08
9.996780423867390221e-04,-3.756816928893482732e-01,-3.756804676282232136e-01,1.000008014957447511e+00,-3.756877452414221774e-01,2.000010686609770882e+00,-3.756864624650534390e-01,3.757557553942944550e-01,-1.229717271066314811e-05,8.747651138992840192e-01,8.749408057407904726e-01,1.000005343304885441e+00,-3.756932716728581534e-01,-3.756623818581368290e-01,1.282776367010170225e-07,6.807541578822366385e-08
1.001719760649818396e-03,-3.756816964947907733e-01,-3.756805632442065668e-01,1.000007720806435296e+00,-3.756866934983165152e-01,2.000010294408427036e+00,-3.756864433882919352e-01,3.757556552386261406e-01,-1.151287850018263456e-05,8.747663508200200777e-01,8.749417574206886927e-01,1.000005147204213518e+00,-3.756917913216654692e-01,-3.756609300902756798e-01,2.501100245695669455e-08,7.093331909118882391e-08
1.005719760649818927e-03,-3.756817035583348008e-01,-3.756802584990067695e-01,1.000007819342775939e+00,-3.756876858024177368e-01,2.000010425790212487e+00,-3.756879881492125040e-01,3.757553086911383233e-01,-1.133226013836698458e-05,8.747675787818083304e-01,8.749427484301790514e-01,1.000005212895106244e+00,-3.756898715101263941e-01,-3.756586825690627074e-01,-3.023467947212005066e-08,3.816179426862732914e-08
1.009719760649819458e-03,-3.756817106218783842e-01,-3.756799127687258655e-01,1.000008195788667065e+00,-3.756894675306744480e-01,2.000010927718059772e+00,-3.756899445323888531e-01,3.757549621436500620e-01,-1.160424911255678108e-05,8.747683258242004989e-01,8.749434513055344143e-01,1.000005463859029886e+00,-3.756893632866368793e-01,-3.756578467744527972e-01,-4.770017142997477747e-08,5.404534669019564811e-09
1.011434798530771095e-03,-3.756817136504396193e-01,-3.756791865478615877e-01,1.000008498828648396e+00,-3.756896568595095021e-01,2.000011331771362588e+00,-3.756892954568789023e-01,3.757535810387396258e-01,-1.153769913401493755e-05,8.747687934457760717e-01,8.749441743989856413e-01,1.000005665885681072e+00,-3.756894321045861074e-01,-3.756578371731368882e-01,3.614026305179702341e-08,-2.437371864004426266e-09
1.015035866149189983e-03,-3.756817200095146636e-01,-3.756759804798214253e-01,1.000011171645503572e+00,-3.756873158123261169e-01,2.000014895527116199e+00,-3.756866311599054709e-01,3.757501756675145632e-01,-1.207579297995596447e-05,8.747705060748771633e-01,8.749458450592284553e-01,1.000007447763557877e+00,-3.756890553893504903e-01,-3.756576510630278976e-01,6.846524203736684756e-08,1.662303141326006862e-08
1.019035866149190514e-03,-3.756817270730583580e-01,-3.756722039903481747e-01,1.000015376389631783e+00,-3.756854317805130572e-01,2.000020501852536547e+00,-3.756849378381711402e-01,3.757463930434859489e-01,-1.415487612651369139e-05,8.747716167127063125e-01,8.749467847786038810e-01,1.000010250926268274e+00,-3.756878937944020391e-01,-3.756566329097688617e-01,4.939423418232359103e-08,3.096686305686392369e-08
1.022104880215869835e-03,-3.756817324925861290e-01,-3.756705804114717218e-01,1.000018247285842765e+00,-3.756849639702007360e-01,2.000024329714094495e+00,-3.756851142716501890e-01,3.757456854773448818e-01,-1.572571787687311912e-05,8.747730780543033768e-01,8.749488154234231763e-01,1.000012164857047248e+00,-3.756869283688224481e-01,-3.756556564452103730e-01,-1.503014493871325154e-08,2.986268483797781364e-08
1.026104880215870365e-03,-3.756817395561296569e-01,-3.756708445837687038e-01,1.000018847411094480e+00,-3.756855109588258523e-01,2.000025129881084940e+00,-3.756853900809304370e-01,3.757460734762930743e-01,-1.530372243020709612e-05,8.747771517029541144e-01,8.749533407730272216e-01,1.000012564940542248e+00,-3.756863000950136922e-01,-3.756548524468231176e-01,1.208778954103377280e-08,1.229004456201467400e-08
1.029999999999999666e-03,-3.756817464344669455e-01,-3.756712201205987811e-01,1.000018479175293296e+00,-3.756847003666716756e-01,2.000024638900024243e+00,-3.756843771903855544e-01,3.757464513018882180e-01,-1.349303249386400013e-05,8.747823117738244836e-01,8.749586413888760239e-01,1.000012319450011899e+00,-3.756858296840907552e-01,-3.756543933009868774e-01,3.231762861037783709e-08,1.341641663110402717e-08
1.031033618410983656e-03,-3.756817482597182845e-01,-3.756716582168482255e-01,1.000018311526692516e+00,-3.756844356239045224e-01,2.000024415368559350e+00,-3.756843555717477301e-01,3.757474491055311505e-01,-1.360091622260050005e-05,8.747823326981377656e-01,8.749562264420346347e-01,1.000012207684279675e+00,-3.756856653868039242e-01,-3.756542457992517181e-01,8.005215677956603303e-09,1.509592409021884629e-08
1.033168963105969432e-03,-3.756817520304935876e-01,-3.756734469209116467e-01,1.000017160686097029e+00,-3.756855631672793017e-01,2.000022880914455126e+00,-3.756864402309469941e-01,3.757495104607613823e-01,-1.506946917223523955e-05,8.747778246789696954e-01,8.749501121968811246e-01,1.000011440457227563e+00,-3.756854692580224309e-01,-3.756539700987938657e-01,-8.770636671449745934e-08,7.138699517080728348e-09
1.037168963105969963e-03,-3.756817590940371709e-01,-3.756772718814444523e-01,1.000013194314832932e+00,-3.756889841645353334e-01,2.000017592419515378e+00,-3.756898540288516886e-01,3.757533718611898998e-01,-1.685485648193625450e-05,8.747668764005717135e-01,8.749391444869372148e-01,1.000008796209757467e+00,-3.756862935199178355e-01,-3.756544358885018919e-01,-8.698643158086792863e-08,-2.870827988099051231e-08
1.040054272574573264e-03,-3.756817641891639914e-01,-3.756800546046889511e-01,1.000010032614521149e+00,-3.756910331840589978e-01,2.000013376819162136e+00,-3.756919103497564638e-01,3.757561033895734370e-01,-1.766772365396864611e-05,8.747592241294981363e-01,8.749316633585842995e-01,1.000006688409581068e+00,-3.756874935748955036e-01,-3.756554926498102964e-01,-8.771656969340864839e-08,-4.303729834044879212e-08
1.041451866417636082e-03,-3.756817666571545256e-01,-3.756807250954156685e-01,1.000008651543426996e+00,-3.756917753744081767e-01,2.000011535391064132e+00,-3.756919933703539161e-01,3.757560669929567165e-01,-1.668473887361164883e-05,8.747575123528682495e-01,8.749322497900118289e-01,1.000005767695532066e+00,-3.756881682618475327e-01,-3.756561270772200145e-01,-2.179959457231172029e-08,-4.706305666840709961e-08
1.044064246323237995e-03,-3.756817712703203194e-01,-3.756808719571293476e-01,1.000007484604126695e+00,-3.756903739763225447e-01,2.000009979472019861e+00,-3.756896443082038961e-01,3.757559989604684070e-01,-1.344951973874636558e-05,8.747588730952338132e-01,8.749346468966019419e-01,1.000004989736009930e+00,-3.756890535411626653e-01,-3.756571926615032142e-01,7.296681183409937302e-08,-2.903230280993929842e-08
1.048064246323238526e-03,-3.756817783338639027e-01,-3.756807843696112204e-01,1.000007326933800345e+00,-3.756876480459988565e-01,2.000009769244921465e+00,-3.756870169762473455e-01,3.757558947911029401e-01,-9.777787918214720536e-06,8.747619259508793155e-01,8.749375666512944072e-01,1.000004884622460732e+00,-3.756889550709940906e-01,-3.756574890708050396e-01,6.310697513371013210e-08,1.045561562876210157e-08
1.050424707842695154e-03,-3.756817825021693258e-01,-3.756807217025266987e-01,1.000007385876834132e+00,-3.756863889280163127e-01,2.000009847835632293e+00,-3.756859305104040536e-01,3.757558253066489162e-01,-7.944313663505959478e-06,8.747634885933223137e-01,8.749390297669988881e-01,1.000004923917815924e+00,-3.756884225450597969e-01,-3.756570818906118658e-01,4.584176121605609627e-08,2.299003511496400400e-08
1.052981669553463163e-03,-3.756817870174730678e-01,-3.756806183033434832e-01,1.000007478622050527e+00,-3.756865012476881538e-01,2.000009971495918304e+00,-3.756867626114605563e-01,3.757557104779160051e-01,-7.303260814532575744e-06,8.747643905145643384e-01,8.749395256732708237e-01,1.000004985747959152e+00,-3.756878165065786201e-01,-3.756564632197567644e-01,-2.613637723735665540e-08,2.172662175056512744e-08
1.056981669553463694e-03,-3.756817940810168177e-01,-3.756804396400428292e-01,1.000007672766378253e+00,-3.756882225928100949e-01,2.000010230355018237e+00,-3.756887246517258139e-01,3.757555308448250475e-01,-6.977673105009635290e-06,8.747648238004968047e-01,8.749398554967039443e-01,1.000005115177509341e+00,-3.756876423688693123e-01,-3.756560530248186924e-01,-5.020589156164899337e-08,-1.879151694837693383e-09
