time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
1.216590336897908068e-04,8.143981594349659029e-08,7.317260321398442363e-06,2.000014296581523965e+00,-5.999992266651821282e-01,3.333352375578414684e+00,-6.000000971101292491e-01,7.379621512413096844e-06,-6.397800839068793766e-10,-9.964746180725577617e-06,-8.704449466096535249e-08,-5.999978448129674115e-13
1.232235017881051493e-04,8.250363281426964399e-08,5.756432050228117475e-06,2.000013695419152082e+00,-6.000007873941520797e-01,3.333351574028597497e+00,-6.000017956047922763e-01,6.292008109329456583e-06,-6.491667046050865501e-10,-9.964755567350542197e-06,-1.008210639339873414e-07,-5.999989091098656365e-13
1.255066839299090182e-04,8.405616538682590287e-08,3.092217651831780412e-06,2.000009766533430877e+00,-6.000027628681033898e-01,3.333346335514380421e+00,-6.000034849107215296e-01,3.825715495097859038e-06,-6.628655652638821958e-10,-9.964769266212609482e-06,-7.220426177920437166e-08,-6.000009436830048404e-13
1.300008155529948362e-04,8.711211331219547863e-08,-2.291017290731777174e-06,1.999999346574345971e+00,-6.000054217737099682e-01,3.333332442235807935e+00,-6.000059536255466508e-01,3.489622811323112433e-06,-6.898300025048459817e-10,-9.964796230663377526e-06,-5.318518365271266860e-08,-6.000038732311560324e-13
1.304493024630274810e-04,8.741707826585365146e-08,-2.670009444870990228e-06,1.999998291490748592e+00,-6.000055798179626532e-01,3.333331035457698821e+00,-6.000057444385198391e-01,3.210833093993287065e-06,-6.925208948724247190e-10,-9.964798921557671752e-06,-1.646205571701521273e-08,-6.000041081980955805e-13
1.313656557678919063e-04,8.804018595728261898e-08,-2.797760454204245941e-06,1.999996512373466651e+00,-6.000054115344192196e-01,3.333328663301358130e+00,-6.000049353274323760e-01,2.825852957907565146e-06,-6.980189555359474132e-10,-9.964804419624480032e-06,4.762069867453662289e-08,-6.000043668396060448e-13
1.328879487998614215e-04,8.907532436051510858e-08,-2.214893925339394720e-06,1.999995314955908654e+00,-6.000043608684771934e-01,3.333327066744638412e+00,-6.000035880476020100e-01,2.397271565587707019e-06,-7.071526059593791771e-10,-9.964813553293859667e-06,7.728208748193739615e-08,-6.000039218508470836e-13
1.351647102362188316e-04,9.062349094089320509e-08,-8.906658563004061871e-07,1.999996484337181579e+00,-6.000028272637996096e-01,3.333328625919645738e+00,-6.000022767442482197e-01,1.292840149285328328e-06,-7.208129821446799307e-10,-9.964827213706375724e-06,5.505195512541363488e-08,-6.000024582202658351e-13
1.399999999999999877e-04,9.391142172643443921e-08,2.104241688488887231e-06,2.000002084930139645e+00,-6.000008223969297561e-01,3.333336093376811249e+00,-6.000004679592964019e-01,2.726098858916851675e-06,-7.498242251462526712e-10,-9.964856225018013856e-06,3.544376333021116575e-08,-6.000002022750656442e-13
1.404205139143086380e-04,9.419736542620001321e-08,2.249156400460947940e-06,2.000002592871672036e+00,-6.000005966620950426e-01,3.333336770632178148e+00,-5.999999253820870182e-01,2.352942183689040314e-06,-7.523472611940443004e-10,-9.964858748059705605e-06,6.712800077667585349e-08,-6.000000383741902495e-13
