time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden,stored,stored_read,candidate_current_A,transfer_current_A
1.550019195230392319e-03,-1.893153192496912496e-01,-1.893178656742487420e-01,1.000010228187498296e+00,-1.893292548528726083e-01,2.000013637583128112e+00,-1.893299878406229098e-01,1.893550549287087437e-01,-1.256679392512488102e-05,9.368814187036627050e-01,9.370673908850399858e-01,1.000006818791563834e+00,-1.893440428113429552e-01,-1.893131658233734027e-01,-7.329877499802267224e-08,1.070972608775553986e-08
1.552138951389547871e-03,-1.893147897175616323e-01,-1.893165520677255187e-01,1.000011814713513303e+00,-1.893285863160003024e-01,2.000015752951116443e+00,-1.893276394447195865e-01,1.893538395504179850e-01,-1.380757530730054767e-05,9.368809703228457852e-01,9.370688135142722919e-01,1.000007876475558000e+00,-1.893440427991807395e-01,-1.893131407401933974e-01,9.468712799999673815e-08,8.202624309424563452e-09
1.556129156295015404e-03,-1.893141052531956137e-01,-1.893144758259615035e-01,1.000014262174355961e+00,-1.893236315374190182e-01,2.000019016232191582e+00,-1.893222680734245600e-01,1.893518641195252594e-01,-1.479595434576417805e-05,9.368840001317054744e-01,9.370722576189842723e-01,1.000009508116095569e+00,-1.893440427762866640e-01,-1.893131083009410298e-01,1.363463992365999267e-07,4.960988467844928004e-09
1.559999999999999972e-03,-1.893137000725183816e-01,-1.893127604902918037e-01,1.000016219505548420e+00,-1.893182504696343527e-01,2.000021626007075337e+00,-1.893168426485679623e-01,1.893502066415010121e-01,-1.524123877941504533e-05,9.368875297238284938e-01,9.370758414998517916e-01,1.000010813003537669e+00,-1.893440427540768467e-01,-1.893130890891077667e-01,1.407821064065331292e-07,3.042026118469274745e-09
1.561627140227446302e-03,-1.893135804279982015e-01,-1.893133868552185906e-01,1.000016645270478621e+00,-1.893179361612249978e-01,2.000022193693640649e+00,-1.893187250572446190e-01,1.893521092520660254e-01,-1.564885549010110557e-05,9.368876392752113480e-01,9.370744763203540106e-01,1.000011096846820546e+00,-1.893440427447404817e-01,-1.893130834134554297e-01,-7.888960192609634808e-08,2.475394519506522186e-09
1.565082004942632866e-03,-1.893133946153242875e-01,-1.893171698779139711e-01,1.000014199387596614e+00,-1.893222251089615449e-01,2.000018932516513193e+00,-1.893233681261194123e-01,1.893562172549059786e-01,-1.470745848715974033e-05,9.368851675328506712e-01,9.370719646407351666e-01,1.000009466258256596e+00,-1.893440427249170888e-01,-1.893130745938710613e-01,-1.143017156628526327e-07,1.595418416912954768e-09
1.569071058866267987e-03,-1.893132597833146191e-01,-1.893219631007972414e-01,1.000009309921543466e+00,-1.893257065484604262e-01,2.000012413228539732e+00,-1.893264115202879239e-01,1.893610401616613592e-01,-1.087764853712432076e-05,9.368836386087099344e-01,9.370707517566533307e-01,1.000006206614269866e+00,-1.893440427020294525e-01,-1.893130681859794828e-01,-7.049718272121043580e-08,9.569180146057104935e-10
1.571504875583824888e-03,-1.893132051656184756e-01,-1.893232374989874955e-01,1.000006557283046771e+00,-1.893266086864846820e-01,2.000008743043932391e+00,-1.893262235186243814e-01,1.893605142820165010e-01,-8.469079825300632240e-06,9.368837858417371489e-01,9.370717797588654641e-01,1.000004371521965973e+00,-1.893440426880647065e-01,-1.893130655858024647e-01,3.851678602476018059e-08,6.982967865265876768e-10
1.574754320053971214e-03,-1.893131539573825461e-01,-1.893201635697722984e-01,1.000007504343187525e+00,-1.893247255224168313e-01,2.000010005790767487e+00,-1.893244511608183078e-01,1.893569525559935518e-01,-8.773500323177711271e-06,9.368856958921438771e-01,9.370733613537501894e-01,1.000005002895383743e+00,-1.893440426694201484e-01,-1.893130631426503951e-01,2.743615984897769126e-08,4.558460300298412940e-10
1.578392117491790462e-03,-1.893131166745164184e-01,-1.893162108461737270e-01,1.000011392531802379e+00,-1.893253305575775813e-01,2.000015190042177426e+00,-1.893257866923192534e-01,1.893529852045587325e-01,-1.294543127682594026e-05,9.368855986300896888e-01,9.370727478813760669e-01,1.000007595021088491e+00,-1.893440426485474004e-01,-1.893130613569270204e-01,-4.561347415959175244e-08,2.793609613007252705e-10
1.580666946568294769e-03,-1.893131006684473094e-01,-1.893138360710009682e-01,1.000014011379305456e+00,-1.893266415901987132e-01,2.000018681838795942e+00,-1.893275312324449455e-01,1.893508828866649341e-01,-1.588122345053389993e-05,9.368850339403851368e-01,9.370722725583914281e-01,1.000009340919397749e+00,-1.893440426354949802e-01,-1.893130605863925509e-01,-8.896422456652368682e-08,2.036127524821865017e-10
1.583997687436089572e-03,-1.893130841132023012e-01,-1.893117980196767913e-01,1.000016932775003475e+00,-1.893299516705044816e-01,2.000022577033001792e+00,-1.893308406557367984e-01,1.893491221810288117e-01,-1.778225275839216856e-05,9.368855158430756669e-01,9.370732554711732609e-01,1.000011288516500896e+00,-1.893440426163849055e-01,-1.893130597840763096e-01,-8.889852317129056044e-08,1.252921295466554092e-10
1.587997687436090103e-03,-1.893130715138860165e-01,-1.893096795487052564e-01,1.000019338984889705e+00,-1.893328454814466044e-01,2.000025785312802284e+00,-1.893334626883074190e-01,1.893470149736394825e-01,-1.838380293916393543e-05,9.368874962637158132e-01,9.370754473624669512e-01,1.000012892656400920e+00,-1.893440425934355964e-01,-1.893130591654688943e-01,-6.172068606076049209e-08,6.572631150319601477e-11
1.590407223939958219e-03,-1.893130664670224506e-01,-1.893085302713161111e-01,1.000020692996325788e+00,-1.893342065954807529e-01,2.000027590661356047e+00,-1.893344977416466512e-01,1.893464114353755612e-01,-1.861761882603488394e-05,9.368888711436037520e-01,9.370766240612018461e-01,1.000013795330678246e+00,-1.893440425796112936e-01,-1.893130589132634156e-01,-2.911461658656979617e-08,4.188819094067051543e-11
1.592495486577322683e-03,-1.893130631690209675e-01,-1.893098843323423874e-01,1.000020894287072304e+00,-1.893353611513859669e-01,2.000027859049014367e+00,-1.893362215332912435e-01,1.893487158767123701e-01,-1.960966189945905841e-05,9.368885969874998221e-01,9.370755367321217388e-01,1.000013929524507184e+00,-1.893440425676298777e-01,-1.893130587456451353e-01,-8.603819047484494332e-08,2.632450087218665581e-11
1.596390058338021094e-03,-1.893130589065195601e-01,-1.893140514330056423e-01,1.000017505048399702e+00,-1.893380470425437001e-01,2.000023340064184918e+00,-1.893384195185083829e-01,1.893530155063968545e-01,-1.880114786832260592e-05,9.368874280248100650e-01,9.370747342985915607e-01,1.000011670032092681e+00,-1.893440425452856124e-01,-1.893130585224733486e-01,-3.724759646221129514e-08,6.241744978169641464e-12
1.600006381214164573e-03,-1.893130564317113684e-01,-1.893180415335248279e-01,1.000013317721043293e+00,-1.893387984387256695e-01,2.000017756961126825e+00,-1.893389090783342832e-01,1.893569972936356427e-01,-1.638251666345129010e-05,9.368875786660869620e-01,9.370750545709345403e-01,1.000008878480563190e+00,-1.893440425245384029e-01,-1.893130583854935600e-01,-1.106396086111952488e-08,-5.381518484653633354e-12
1.601315067626908704e-03,-1.893130557771163791e-01,-1.893183774165408395e-01,1.000011996331597874e+00,-1.893379316241601551e-01,2.000015995108558986e+00,-1.893364240372394647e-01,1.893559536535226462e-01,-1.481859320419885221e-05,9.368874107943372387e-01,9.370746643489867855e-01,1.000007997554279493e+00,-1.893440425170301311e-01,-1.893130583473364714e-01,1.507586917899388479e-07,-8.446404329770182682e-12
1.603956114815647356e-03,-1.893130547392090079e-01,-1.893167455990671932e-01,1.000011845251599585e+00,-1.893318272424202586e-01,2.000015793668564079e+00,-1.893292970123771068e-01,1.893538477768477446e-01,-1.186012653472518902e-05,9.368872785288091531e-01,9.370745150787863631e-01,1.000007896834282040e+00,-1.893440425018772522e-01,-1.893130582837433962e-01,2.530230029640208061e-07,-1.329042742907427859e-11
1.607841771027850118e-03,-1.893130537125360946e-01,-1.893136835946972740e-01,1.000014619405379390e+00,-1.893233288244255408e-01,2.000019492540215271e+00,-1.893214264761780841e-01,1.893507499938566763e-01,-1.078378934015242259e-05,9.368855984943728066e-01,9.370723312496204160e-01,1.000009746270107636e+00,-1.893440424795831134e-01,-1.893130582138791151e-01,1.902348241705842358e-07,-1.804744358940617122e-11
1.610302483557180062e-03,-1.893130532738481475e-01,-1.893117702869109575e-01,1.000016686197769733e+00,-1.893189078689246907e-01,2.000022248263361835e+00,-1.893176371587422802e-01,1.893491338443907823e-01,-1.077262984458051937e-05,9.368839406699300820e-01,9.370709177060942974e-01,1.000011124131680695e+00,-1.893440424654642129e-01,-1.893130581796514111e-01,1.270710180771196492e-07,-2.005833296109031612e-11
1.611929457462904372e-03,-1.893130530478085716e-01,-1.893116532285231135e-01,1.000017707099569275e+00,-1.893187446238523142e-01,2.000023609465740648e+00,-1.893195255267774713e-01,1.893496948104182176e-01,-1.165852495920707146e-05,9.368837094539514965e-01,9.370710101628624278e-01,1.000011804732870102e+00,-1.893440424561293189e-01,-1.893130581600518114e-01,-7.809029247906372325e-08,-2.108480700574226437e-11
1.615464966172245340e-03,-1.893130526847026651e-01,-1.893127113769688119e-01,1.000017554182859536e+00,-1.893229600419414627e-01,2.000023405576797142e+00,-1.893241224377012755e-01,1.893509139502650984e-01,-1.276448092507670443e-05,9.368837690756637304e-01,9.370713196878327489e-01,1.000011702788398571e+00,-1.893440424358434349e-01,-1.893130581235295817e-01,-1.162395758519411665e-07,-2.270844434143263857e-11
1.619464966172245871e-03,-1.893130524194857334e-01,-1.893140858639596191e-01,1.000016188969226283e+00,-1.893269745924544556e-01,2.000021585291979598e+00,-1.893278823619580775e-01,1.893522934050022588e-01,-1.239749224306858872e-05,9.368849489630765026e-01,9.370726898043659769e-01,1.000010792645989799e+00,-1.893440424128931820e-01,-1.893130580891048964e-01,-9.077695029895672859e-08,-2.385589453185225739e-11
1.622041247244518760e-03,-1.893130523020636891e-01,-1.893136189522588164e-01,1.000015668544849134e+00,-1.893283826916848656e-01,2.000020891392821465e+00,-1.893285174707900476e-01,1.893508175573359598e-01,-1.256056047821658427e-05,9.368864269080957596e-01,9.370745526296145878e-01,1.000010445696410510e+00,-1.893440423981112564e-01,-1.893130580694615539e-01,-1.347791051918114835e-08,-2.434204315321146264e-11
1.626041247244519291e-03,-1.893130521729874671e-01,-1.893105124400416006e-01,1.000018017248749391e+00,-1.893294890644542372e-01,2.000024022997974882e+00,-1.893300441740298490e-01,1.893475639674992161e-01,-1.607525965747052399e-05,9.368886732967370845e-01,9.370763880382436684e-01,1.000012011498987219e+00,-1.893440423751618640e-01,-1.893130580414855435e-01,-5.551095754645334941e-08,-2.484470911761952800e-11
1.630000000000000155e-03,-1.893130520865496380e-01,-1.893072956990481115e-01,1.000021384109639033e+00,-1.893322848102595157e-01,2.000028512145760828e+00,-1.893330720117226418e-01,1.893443439693820174e-01,-2.121285595345040765e-05,9.368895913268531217e-01,9.370771456362581020e-01,1.000014256072880192e+00,-1.893440423524491156e-01,-1.893130580157546816e-01,-7.872014627234459078e-08,-2.514652532853204992e-11
1.632819756155849938e-03,-1.893130520408585205e-01,-1.893072343786308676e-01,1.000022878729301290e+00,-1.893338680177139577e-01,2.000030504971947565e+00,-1.893343311101301218e-01,1.893454004393431978e-01,-2.358691235628192453e-05,9.368884552792401399e-01,9.370752813716812790e-01,1.000015252485973560e+00,-1.893440423362710290e-01,-1.893130579981787132e-01,-4.630924160671091520e-08,-2.528631906067772586e-11
1.636819756155850469e-03,-1.893130519904749620e-01,-1.893086640396239029e-01,1.000021994535846837e+00,-1.893343370969646777e-01,2.000029326047358946e+00,-1.893341560490349740e-01,1.893468991223193898e-01,-2.347684095053466577e-05,9.368871851263291806e-01,9.370744501550779537e-01,1.000014663023679251e+00,-1.893440423133217199e-01,-1.893130579739301933e-01,1.810479297110746051e-08,-2.541624637958143676e-11
1.640153171586121060e-03,-1.893130519569667380e-01,-1.893099122039037796e-01,1.000020699383800560e+00,-1.893333962432414141e-01,2.000027599177990112e+00,-1.893330298286806102e-01,1.893481572798992596e-01,-2.237463996649422633e-05,9.368870412007724857e-01,9.370744531658123933e-01,1.000013799588994834e+00,-1.893440422941967405e-01,-1.893130579541240921e-01,3.664145607356865963e-08,-2.548436550103609402e-11
1.643377968505343751e-03,-1.893130519292495761e-01,-1.893112645665222804e-01,1.000019340303814452e+00,-1.893313114573076938e-01,2.000025787071368466e+00,-1.893304852339111333e-01,1.893495595558993272e-01,-2.024291730551377140e-05,9.368880786253633852e-01,9.370759386463586305e-01,1.000012893535684011e+00,-1.893440422756949293e-01,-1.893130579351855469e-01,8.262233961037508753e-08,-2.552804375649301691e-11
1.647377968505344282e-03,-1.893130518990098765e-01,-1.893130015979900549e-01,1.000017509396505355e+00,-1.893277637615351783e-01,2.000023345861659418e+00,-1.893268478076364780e-01,1.893512989266241398e-01,-1.705803587652509362e-05,9.368901937789801959e-01,9.370781219065977830e-01,1.000011672930829487e+00,-1.893440422527455369e-01,-1.893130579118911805e-01,9.159538980579775768e-08,-2.556254532476202572e-11
1.650186358924562264e-03,-1.893130518795760331e-01,-1.893142185101718555e-01,1.000016207455170614e+00,-1.893251966778997930e-01,2.000021609939905520e+00,-1.893244705755535717e-01,1.893524742407944883e-01,-1.479455590051142017e-05,9.368917305362141068e-01,9.370794810234746031e-01,1.000010804969952760e+00,-1.893440422366319542e-01,-1.893130578956205845e-01,7.261023459158120556e-08,-2.557825151111351973e-11
1.652508645307696400e-03,-1.893130518642654747e-01,-1.893148407184882254e-01,1.000015279549421710e+00,-1.893253212896461590e-01,2.000020372732258522e+00,-1.893258640059569953e-01,1.893529121499157586e-01,-1.426206725577803757e-05,9.368909702304782927e-01,9.370775958090615809e-01,1.000010186366129483e+00,-1.893440422233070852e-01,-1.893130578822012910e-01,-5.427163106957004794e-08,-2.558769812127429839e-11
1.656505860356532935e-03,-1.893130518390147843e-01,-1.893156138827981338e-01,1.000014294782111790e+00,-1.893285658345253142e-01,2.000019059709198022e+00,-1.893295163593283759e-01,1.893536658982488130e-01,-1.489725563180864389e-05,9.368871085296109902e-01,9.370734154955123740e-01,1.000009529854599011e+00,-1.893440422003726253e-01,-1.893130578591575297e-01,-9.505248023584822827e-08,-2.559863451195624722e-11
1.660002999999999956e-03,-1.893130518176865396e-01,-1.893162735486283166e-01,1.000013580936336410e+00,-1.893319996477745848e-01,2.000018107914845356e+00,-1.893329983268958183e-01,1.893543251851260156e-01,-1.575584861606423744e-05,9.368832886858475817e-01,9.370695632485189774e-01,1.000009053957422678e+00,-1.893440421803082307e-01,-1.893130578390333218e-01,-9.986791203938187347e-08,-2.560462208350592812e-11
1.660021209999999400e-03,-1.893141515240655270e-01,-1.893162774472732512e-01,1.000013577262569564e+00,-1.893320178577316271e-01,2.000018103016489412e+00,-1.893330195765457191e-01,1.893554275511388774e-01,-1.576027002716173789e-05,9.368832686967784040e-01,9.370695518435003812e-01,1.000009051508244706e+00,-1.893440421802038420e-01,-1.893130578403709463e-01,-1.001718813259116069e-07,-2.546042007206309798e-11
1.660035409999999906e-03,-1.893284323819019732e-01,-1.893164313399206544e-01,1.000013574104155145e+00,-1.893320329076237096e-01,2.000018098805270483e+00,-1.893331868204928548e-01,1.893697131688436008e-01,-1.576353893772881683e-05,9.368832529468688053e-01,9.370694927750086167e-01,1.000009049402635242e+00,-1.893440421801225737e-01,-1.893130578439599365e-01,-1.153912867882702707e-07,-2.509339560568861111e-11
1.661000224003474340e-03,-1.893284316107208265e-01,-1.893260227791882522e-01,1.000011160528191390e+00,-1.893367584756504018e-01,2.000014880704033882e+00,-1.893428501743878722e-01,1.893698416534739526e-01,-1.515040922628476320e-05,9.368811972984224523e-01,9.370663246267215696e-01,1.000007440352016719e+00,-1.893440421745865021e-01,-1.893130579973404670e-01,-6.091698549199833897e-07,-9.201734156233055305e-12
1.662215852333294528e-03,-1.893284306390631555e-01,-1.893302798217608995e-01,1.000005539610296701e+00,-1.893420869494151226e-01,2.000007386146952282e+00,-1.893443454331108777e-01,1.893700035391397418e-01,-1.152549629369331681e-05,9.368796494073716730e-01,9.370668446465247881e-01,1.000003693073476141e+00,-1.893440421676127194e-01,-1.893130580591514678e-01,-2.258483686552042409e-07,-2.323261364883488539e-12
1.663393681259874458e-03,-1.893284296976180392e-01,-1.893316302570338672e-01,1.000001155816831355e+00,-1.893427194434634253e-01,2.000001541089085677e+00,-1.893419273724146479e-01,1.893701603910445952e-01,-6.920709947855462040e-06,9.368803948532532511e-01,9.370690019648958424e-01,1.000000770544542839e+00,-1.893440421608555690e-01,-1.893130580724473599e-01,7.920710484228856603e-08,-3.179591905707708766e-13
1.665822451701715057e-03,-1.893284277562903017e-01,-1.893324377366759903e-01,9.999970777771688413e-01,-1.893391567582252411e-01,1.999996103702949668e+00,-1.893378190818352513e-01,1.893704838312859906e-01,-2.804470349904422302e-07,9.368837240488172569e-01,9.370722059072041921e-01,9.999980518514748340e-01,-1.893440421469214097e-01,-1.893130580666489704e-01,1.337676388023503389e-07,4.956150174321054092e-13
1.668370877172901555e-03,-1.893284257193220133e-01,-1.893328198839969168e-01,9.999959435675339625e-01,-1.893372823943758332e-01,1.999994591423459145e+00,-1.893370642265418402e-01,1.893708232060313523e-01,2.666006673625494375e-06,9.368853843572596540e-01,9.370730415957559956e-01,9.999972957117295724e-01,-1.893440421323001610e-01,-1.893130580527480622e-01,2.181678339628793752e-08,5.676462872697854847e-13
1.670257598200072021e-03,-1.893284242112563687e-01,-1.893330685214186515e-01,9.999955761178072056e-01,-1.893372722209259729e-01,1.999994101490497611e+00,-1.893373232004335882e-01,1.893710267462508090e-01,3.847563404197164743e-06,9.368856424843382547e-01,9.370731627138199071e-01,9.999970507452488055e-01,-1.893440421214753755e-01,-1.893130580419753184e-01,-5.097950760907096427e-09,5.728428249144215677e-13
1.672518584656131893e-03,-1.893284224040390762e-01,-1.893330795755961693e-01,9.999953452413227195e-01,-1.893374323208414645e-01,1.999993793655189478e+00,-1.893376224773097305e-01,1.893709090384537164e-01,3.868050532273176584e-06,9.368861255864316950e-01,9.370736680756969195e-01,9.999968968275947390e-01,-1.893440421085034464e-01,-1.893130580290112996e-01,-1.901564682672956022e-08,5.736359404876380831e-13
1.676517687454697533e-03,-1.893284192075370409e-01,-1.893328860502307420e-01,9.999954286746115528e-01,-1.893388431573255481e-01,1.999993904899572739e+00,-1.893392931021323500e-01,1.893707008436723849e-01,2.549928560681483939e-06,9.368863594980489928e-01,9.370737298845199792e-01,9.999969524497864803e-01,-1.893440420855601047e-01,-1.893130580060689849e-01,-4.499448067283831207e-08,5.737289216659502986e-13
1.680007031557325834e-03,-1.893284164184876051e-01,-1.893327046630168264e-01,9.999956148844296733e-01,-1.893404974140912300e-01,1.999994153179326606e+00,-1.893409732672528267e-01,1.893705124676202389e-01,1.153926511595867568e-06,9.368862785012722627e-01,9.370736278115160411e-01,9.999970765896633029e-01,-1.893440420655418122e-01,-1.893130579860509699e-01,-4.758531615110892458e-08,5.737497383476619193e-13
1.681321320619306005e-03,-1.893284153679697379e-01,-1.893320746040023650e-01,9.999957986761529583e-01,-1.893399057648585404e-01,1.999994398234954174e+00,-1.893386752712200305e-01,1.893691880840189246e-01,9.683234843752806639e-07,9.368867018717670359e-01,9.370747094647160491e-01,9.999971991174770869e-01,-1.893440420580012606e-01,-1.893130579785100576e-01,1.230493636972373134e-07,5.737115744311903286e-13
1.684522476591869197e-03,-1.893284128092707908e-01,-1.893290937946223995e-01,9.999979459536082471e-01,-1.893338610258477328e-01,1.999997261271518445e+00,-1.893318329766384700e-01,1.893659623412227988e-01,3.152228135056276619e-07,9.368894567584599153e-01,9.370776921131128701e-01,9.999986306357593335e-01,-1.893440420396354240e-01,-1.893130579601446095e-01,2.028049202316644072e-07,5.737462689007097637e-13
1.688522476591869728e-03,-1.893284096120516902e-01,-1.893250739199851540e-01,1.000002067848460907e+00,-1.893264000344003772e-01,2.000002757131240205e+00,-1.893246521881131184e-01,1.893619316187911406e-01,-2.165057768768628549e-06,9.368923822601439300e-01,9.370804078115140268e-01,1.000001378565620103e+00,-1.893440420166863924e-01,-1.893130579371957722e-01,1.747846282809939029e-07,5.737629222460789997e-13
1.690925173559632835e-03,-1.893284076915641712e-01,-1.893232114242385800e-01,1.000004569587479741e+00,-1.893230860446694086e-01,2.000006092783215284e+00,-1.893230680004473199e-01,1.893611180836076435e-01,-3.911231734024259078e-06,9.368935292718397756e-01,9.370807909249802004e-01,1.000003046391607642e+00,-1.893440420029006144e-01,-1.893130579234101607e-01,1.804422211559596499e-09,5.737761061444963831e-13
1.693864145411823428e-03,-1.893284053424301450e-01,-1.893247046455205640e-01,1.000005036412974446e+00,-1.893261791854379816e-01,2.000006715217199194e+00,-1.893275019561546368e-01,1.893632634053720176e-01,-4.895507509464210475e-06,9.368921172259391250e-01,9.370790253630064681e-01,1.000003357608599597e+00,-1.893440419860379642e-01,-1.893130579065475105e-01,-1.322770714711721156e-07,5.737663916930308524e-13
1.697727551677938795e-03,-1.893284022543909040e-01,-1.893274889423448848e-01,1.000002544430136586e+00,-1.893299329650255380e-01,2.000003392573464822e+00,-1.893306211382084769e-01,1.893660835240947860e-01,-2.658542863779652103e-06,9.368913887386743911e-01,9.370787849654893531e-01,1.000001696286732411e+00,-1.893440419638715844e-01,-1.893130578843812695e-01,-6.881731826968702078e-08,5.737788817020577036e-13
1.700110684542719070e-03,-1.893284003495412093e-01,-1.893292278339391010e-01,1.000000712591711860e+00,-1.893313945307419921e-01,2.000000950122268417e+00,-1.893318584001267568e-01,1.893678292952307440e-01,-6.789028786524143513e-07,9.368915443177682212e-01,9.370789241633328270e-01,1.000000475061134209e+00,-1.893440419501986882e-01,-1.893130578707084011e-01,-4.638693847026864623e-08,5.737768000338865113e-13
1.703059667058648158e-03,-1.893283979924056393e-01,-1.893314973616427310e-01,9.999983651850017363e-01,-1.893304956910923376e-01,1.999997820246701252e+00,-1.893298058506628911e-01,1.893701467835947339e-01,2.717406795964930827e-06,9.368902107575141081e-01,9.370770129838055240e-01,9.999989101233506261e-01,-1.893440419332792224e-01,-1.893130578537886577e-01,6.898404291619253657e-08,5.737441872325380665e-13
1.707059667058648689e-03,-1.893283947951863444e-01,-1.893346376250079899e-01,9.999950398063955914e-01,-1.893273255054022663e-01,1.999993386408625895e+00,-1.893264894641087104e-01,1.893732902249018191e-01,7.918345637387347655e-06,9.368879666754326152e-01,9.370747962324599278e-01,9.999966932043130585e-01,-1.893440419103298578e-01,-1.893130578308395706e-01,8.360412930827441531e-08,5.737636161354688250e-13
1.710077962226874519e-03,-1.893283923826486470e-01,-1.893370046305967169e-01,9.999925100785597154e-01,-1.893247850865666382e-01,1.999990013438228242e+00,-1.893239901455323060e-01,1.893755460423696413e-01,1.189127472139446077e-05,9.368863298163445652e-01,9.370733422162749182e-01,9.999950067191142322e-01,-1.893440418930124880e-01,-1.893130578135224507e-01,7.949410339360367721e-08,5.737809633702284921e-13
1.712449331656234162e-03,-1.893283904872014867e-01,-1.893365856752193821e-01,9.999913763648252685e-01,-1.893235953140526562e-01,1.999988501819938369e+00,-1.893232767971592956e-01,1.893738769593154292e-01,1.308774427477731573e-05,9.368884404269315347e-01,9.370771736863566792e-01,9.999942509099691845e-01,-1.893440418794062052e-01,-1.893130577999161124e-01,3.185168933404543201e-08,5.737740244763244839e-13
1.716248194297073735e-03,-1.893283874507522280e-01,-1.893340372455986076e-01,9.999931094135386944e-01,-1.893241472949105109e-01,1.999990812551521779e+00,-1.893247142121425586e-01,1.893712031383661398e-01,1.054699930718190722e-05,9.368927239766865478e-01,9.370809652402862788e-01,9.999954062757608897e-01,-1.893440418576093076e-01,-1.893130577781196033e-01,-5.669172318881668368e-08,5.738066372776727267e-13
1.719999999999999524e-03,-1.893283844519160763e-01,-1.893313998148500044e-01,9.999958517884652842e-01,-1.893269498423903741e-01,1.999994469051369350e+00,-1.893277938516019776e-01,1.893685624383373567e-01,6.257128169211780043e-06,9.368955069947255687e-01,9.370835627222788844e-01,9.999972345256847861e-01,-1.893440418360837485e-01,-1.893130577565936834e-01,-8.440092110798328769e-08,5.737636161354684211e-13
1.722685484291444679e-03,-1.893283823053954484e-01,-1.893306923841762968e-01,9.999973839316312896e-01,-1.893299943000247010e-01,1.999996511908893604e+00,-1.893312633820125324e-01,1.893684838108549984e-01,3.740110930772975622e-06,9.368942309765047050e-01,9.370806818061440113e-01,9.999982559544468019e-01,-1.893440418206756570e-01,-1.893130577411855642e-01,-1.269081986116237150e-07,5.737573711309548440e-13
1.726685484291445210e-03,-1.893283791081763479e-01,-1.893305306776749686e-01,9.999979508474190482e-01,-1.893344410362910457e-01,1.999997267796599365e+00,-1.893353901237717352e-01,1.893683666960651601e-01,1.924131166433492093e-06,9.368907702676020355e-01,9.370773823030753569e-01,9.999986338982996825e-01,-1.893440417977269030e-01,-1.893130577182368102e-01,-9.490874799930996473e-08,5.737545955733931196e-13
1.730003420444512895e-03,-1.893283764561343174e-01,-1.893304327671421483e-01,9.999980782616149089e-01,-1.893373908384113069e-01,1.999997437682191403e+00,-1.893382403240297107e-01,1.893682695767647528e-01,1.021676542656979430e-06,9.368883613784707576e-01,9.370750356256104530e-01,9.999987188410957017e-01,-1.893440417786915464e-01,-1.893130576992015368e-01,-8.494856178935206576e-08,5.737566772415642109e-13
1.731184318205765101e-03,-1.893283755122367462e-01,-1.893304018384998622e-01,9.999981155721254789e-01,-1.893375053363025307e-01,1.999997487429538090e+00,-1.893369958969643718e-01,1.893682438220641862e-01,1.163965403913500218e-06,9.368875758241327345e-01,9.370743780094012987e-01,9.999987437147689340e-01,-1.893440417719162161e-01,-1.893130576924260122e-01,5.094393380579028895e-08,5.737316972235101045e-13
1.734407154149293249e-03,-1.893283729362086609e-01,-1.893303293635709705e-01,9.999982020130501192e-01,-1.893336644418005255e-01,1.999997602684102649e+00,-1.893321574469525870e-01,1.893681735338680894e-01,3.006459015145665966e-06,9.368864114370696328e-01,9.370735489424103504e-01,9.999988013420513244e-01,-1.893440417534261455e-01,-1.893130576739359971e-01,1.506994845065665722e-07,5.737337788916811959e-13
1.738407154149293780e-03,-1.893283697389896714e-01,-1.893302420548739207e-01,9.999982966681552066e-01,-1.893274042671660440e-01,1.999997728890907434e+00,-1.893258186762252770e-01,1.893680862961714395e-01,5.629462718442323700e-06,9.368855666804493110e-01,9.370727432526276823e-01,9.999988644454537168e-01,-1.893440417304771417e-01,-1.893130576509874374e-01,1.585590937430365751e-07,5.737712489187621536e-13
1.740393527521858462e-03,-1.893283681512716032e-01,-1.893302454959902847e-01,9.999983404920538277e-01,-1.893243714505125352e-01,1.999997787322771448e+00,-1.893233872783228466e-01,1.893683131671929365e-01,6.870721815296000074e-06,9.368852407156523787e-01,9.370727395999269849e-01,9.999988936613857238e-01,-1.893440417190802305e-01,-1.893130576395909148e-01,9.841721889306382493e-08,5.738080250564527811e-13
1.742060487667899905e-03,-1.893283668188625313e-01,-1.893309777331936283e-01,9.999981243638088602e-01,-1.893243848491112102e-01,1.999997499151782376e+00,-1.893251145123118762e-01,1.893694213325454734e-01,6.940275891303440411e-06,9.368857072993022062e-01,9.370733836541492723e-01,9.999987495758911882e-01,-1.893440417095153816e-01,-1.893130576300255385e-01,-7.296632003478858527e-08,5.737518200158310922e-13
1.745755683230454077e-03,-1.893283638652752399e-01,-1.893333486291025880e-01,9.999961505263377237e-01,-1.893283954269305291e-01,1.999994867368526830e+00,-1.893295006266482727e-01,1.893718778326020369e-01,7.284876116227310279e-06,9.368869078484423074e-01,9.370746890253262018e-01,9.999974336842633038e-01,-1.893440416883144517e-01,-1.893130576088248862e-01,-1.105199716631927447e-07,5.737754122551042354e-13
