time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
5.514286580037540396e-06,1.254473134324034950e-09,-3.694627893212978835e-06,1.999992563125225331e+00,-1.102857315977095881e-01,3.333323397637114827e+00,-6.000024213045664911e-01,3.772899725644274512e-06,-3.040137653444733829e-11,-9.960424248443169415e-05,-2.000000000000000042e-03,-4.007415842297470618e-08
6.201094427253754151e-06,1.286889927150738524e-09,-3.583442996531217111e-06,1.999992552287069403e+00,-1.240218885412292665e-01,3.333323383186240108e+00,-6.000021759683726863e-01,3.692033472676517011e-06,-3.844598321709129786e-11,-9.980395470252765200e-05,-2.000000000000000042e-03,-2.010374108788992471e-08
7.018883677143322017e-06,1.314766164621566294e-09,-3.445222123824829203e-06,1.999992661840636732e+00,-1.403776735379394514e-01,3.333323529257661288e+00,-6.000019232638552635e-01,3.573521305401767482e-06,-4.925497738829460141e-11,-9.991671315758151543e-05,-2.000000000000000042e-03,-8.828976495682128750e-09
8.043380630115216147e-06,1.338237508345871621e-09,-3.268138686796252514e-06,1.999992907546261689e+00,-1.608676125958342362e-01,3.333323856865156642e+00,-6.000016425905745354e-01,3.407959875038592569e-06,-6.468313563206617713e-11,-9.997363929471960603e-05,-2.000000000000000042e-03,-3.137905616715015878e-09
9.454593203450530986e-06,1.357426026281417447e-09,-3.021687219901604869e-06,1.999993339858401553e+00,-1.890918640600713074e-01,3.333324433281334098e+00,-6.000012877420919377e-01,3.167183662952879625e-06,-8.937155860655101086e-11,-9.999758803989681718e-05,-2.000000000000000042e-03,-7.454999716699979692e-10
1.000299999999999893e-05,1.362229080788913165e-09,-2.925637856381544392e-06,1.999993521603329105e+00,-2.000599999899935477e-01,3.333324675607900911e+00,-6.000011538403899891e-01,3.071993696954435860e-06,-1.000401022441836184e-10,-1.000007978771689886e-04,-2.000000000000000042e-03,-4.255831119446926157e-10
1.000622265624999842e-05,1.362648317723263332e-09,-2.925084558819191664e-06,1.999993522685222125e+00,-2.001244531149871941e-01,3.333324677050424789e+00,-6.000011522851502743e-01,3.071436627512323140e-06,-1.001045721965763430e-10,-1.000008115702759939e-04,-2.000000000000000042e-03,-4.242202483197789751e-10
1.001037773437499909e-05,1.365140824544081163e-09,-2.924382914182247153e-06,1.999993524080279750e+00,-2.002075546774789438e-01,3.333324678910501770e+00,-6.000011502893690674e-01,3.070722326518031352e-06,-1.001877262467821474e-10,-1.000008291602624139e-04,-2.000000000000000042e-03,-4.224695651837926727e-10
1.001566601562499994e-05,1.368313105952380478e-09,-2.923508795651941646e-06,1.999993525855974452e+00,-2.003133203024681508e-01,3.333324681278094559e+00,-6.000011477644511260e-01,3.069819618224879664e-06,-1.002936084219107081e-10,-1.000008514429564415e-04,-2.000000000000000042e-03,-4.202518841288604688e-10
1.005797226562500673e-05,1.393691357218158959e-09,-2.917266078920574449e-06,1.999993540058580432e+00,-2.011594453023833051e-01,3.333324700214902236e+00,-6.000011281642305683e-01,3.062861462702565656e-06,-1.011426789664432095e-10,-1.000010255504190331e-04,-2.000000000000000042e-03,-4.029260459691174996e-10
