time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
6.164346888132735233e-05,5.546046006582339623e-08,-3.539181328625828557e-06,1.513489939832454834e+00,-3.825350247632012812e-01,2.684653242910317594e+00,-3.825348002611322906e-01,3.519890904420290548e-06,-6.031789058901523857e-10,-3.042580225469569702e-05,2.245020690083876177e-08,-1.159164025295219449e-12
6.432883527888084995e-05,5.806429142634611932e-08,-2.405481976678851523e-06,1.513490465941486285e+00,-3.825349195648491407e-01,2.684653944389015834e+00,-3.825350423759879548e-01,2.634310628623118025e-06,-6.343056966969455246e-10,-3.042583338164241689e-05,-1.228111388563687307e-08,-1.159162061364627824e-12
6.757883527888092895e-05,6.121561257459491695e-08,-8.381203931674252070e-07,1.513492576274443779e+00,-3.825356807702188777e-01,2.684656758166251045e+00,-3.825359828432484677e-01,1.108213683107568752e-06,-6.719773398633860860e-10,-3.042587105343566998e-05,-3.020730295561768486e-08,-1.159163545196944582e-12
7.000721081611236546e-05,6.357025601594400062e-08,3.414366507952285078e-07,1.513494340594356391e+00,-3.825364540206664388e-01,2.684659110592766407e+00,-3.825367816332000959e-01,8.179256982139209016e-07,-7.001253676367285428e-10,-3.042589920156494080e-05,-3.276125336096358935e-08,-1.159165718598783821e-12
7.072338105529393391e-05,6.426468137581165178e-08,4.145799788980098486e-07,1.513494826094063050e+00,-3.825367199219991687e-01,2.684659757925698109e+00,-3.825371765977617633e-01,4.346587561027482096e-07,-7.084267224670800031e-10,-3.042590750294897235e-05,-4.566757624942395849e-08,-1.159166433240481258e-12
7.219003671390846876e-05,6.568680537330996405e-08,-3.151141386639321077e-07,1.513495126190618434e+00,-3.825376406010650432e-01,2.684660158054433143e+00,-3.825383675389598115e-01,1.001093024141606688e-06,-7.254272154331948462e-10,-3.042592450349562692e-05,-7.269378943957219942e-08,-1.159168507370059240e-12
7.479267462055048791e-05,6.821042010278467035e-08,-2.347106744228623774e-06,1.513493309621731786e+00,-3.825393123829155528e-01,2.684657735962620251e+00,-3.825398203228300154e-01,3.169954537318252169e-06,-7.555953650105593612e-10,-3.042595467172678068e-05,-5.079399143042882350e-08,-1.159173557211083938e-12
7.804267462055056691e-05,7.136174124802407241e-08,-5.044504221429698655e-06,1.513489489329847393e+00,-3.825405895184853522e-01,2.684652642240183518e+00,-3.825409127686861255e-01,5.878283613690226677e-06,-7.932674756069678798e-10,-3.042599234395668265e-05,-3.232502007404679938e-08,-1.159178119669350706e-12
8.005219192675736310e-05,7.331024413333301566e-08,-6.715308194757784233e-06,1.513486974700993581e+00,-3.825412101433905976e-01,2.684649289401761951e+00,-3.825415239055692251e-01,7.431992591247420093e-06,-8.165606870096294790e-10,-3.042601563724973456e-05,-3.137621785870049741e-08,-1.159180152887237174e-12
8.081575105649567350e-05,7.405061952727173646e-08,-6.757106575557771081e-06,1.513486112386030147e+00,-3.825414104174258978e-01,2.684648139648494247e+00,-3.825415427229093557e-01,6.738453936237222299e-06,-8.254114511572155371e-10,-3.042602448804554628e-05,-1.323054834374171058e-08,-1.159180861260890922e-12
8.191387594124427505e-05,7.511540234815147599e-08,-5.811660388941043089e-06,1.513485651382825203e+00,-3.825413343147265333e-01,2.684647524977563648e+00,-3.825411248653290963e-01,6.086525022172463964e-06,-8.381403231464398933e-10,-3.042603721696782583e-05,2.094493974277317091e-08,-1.159181405140746273e-12
8.367355125939817913e-05,7.682164912834445237e-08,-3.485407291669183550e-06,1.513487123614008834e+00,-3.825410238148660436e-01,2.684649487952445845e+00,-3.825409745400525918e-01,4.240365349125740845e-06,-8.585375179311987785e-10,-3.042605761425685060e-05,4.927481342454311673e-09,-1.159180911489944654e-12
8.633698859543524498e-05,7.940421724818918396e-08,4.088053814713383053e-07,1.513492083543398259e+00,-3.825415476579395735e-01,2.684656101191533306e+00,-3.825419373767660614e-01,1.887435362962007376e-06,-8.894106309713155385e-10,-3.042608848750055011e-05,-3.897188264225412489e-08,-1.159181361603252502e-12
8.958698859543532398e-05,8.255553839010834921e-08,5.223230052944420120e-06,1.513499223713808295e+00,-3.825431249353410390e-01,2.684665621418604875e+00,-3.825436614140545477e-01,6.706706764711974458e-06,-9.270829679435892547e-10,-3.042612615996226127e-05,-5.364787133720111665e-08,-1.159185380943993651e-12
9.042156232206318821e-05,8.336477218356126355e-08,6.330744807023894610e-06,1.513501080098761387e+00,-3.825434765320138708e-01,2.684668096598505027e+00,-3.825436069130900285e-01,7.238801057541162539e-06,-9.367569456627221323e-10,-3.042613583396964501e-05,-1.303810761186286044e-08,-1.159186649714645424e-12
9.147376588916381296e-05,8.438502798223920792e-08,6.844601339037429075e-06,1.513503077171899358e+00,-3.825434487174741438e-01,2.684670759362649317e+00,-3.825433489364429285e-01,7.038273468689453392e-06,-9.489535886831098352e-10,-3.042614803065737963e-05,9.978103118881095478e-09,-1.159187517923416158e-12
9.330674359714015203e-05,8.616235149038615496e-08,6.817113892453775368e-06,1.513504841741389217e+00,-3.825430863791748348e-01,2.684673112121934047e+00,-3.825427530582428126e-01,6.838480344036614374e-06,-9.702005841312786254e-10,-3.042616927774760441e-05,3.333209320371758150e-08,-1.159187342248782817e-12
9.616181020369680618e-05,8.893073049139178201e-08,6.330642715603049391e-06,1.513504977667543550e+00,-3.825414931005388652e-01,2.684673293356804269e+00,-3.825407620575771439e-01,6.493591243672187206e-06,-1.003295062758631374e-09,-3.042620237240619961e-05,7.310429613962037715e-08,-1.159183834854754664e-12
9.941181020369688518e-05,9.208205163048536446e-08,5.714720657105930334e-06,1.513504166290691400e+00,-3.825388643241950937e-01,2.684672211521017093e+00,-3.825380137098027267e-01,5.893286671526630460e-06,-1.040967193958627575e-09,-3.042624004477560452e-05,8.506143918673640788e-08,-1.159176507426837609e-12
1.009627877049597175e-04,9.358593722584431348e-08,5.517742421737363524e-06,1.513503745711182846e+00,-3.825377465924472142e-01,2.684671650748347904e+00,-3.825372497124501781e-01,5.649286955383003381e-06,-1.058945141203986001e-09,-3.042625802283910720e-05,4.968799969219368104e-08,-1.159172752699188859e-12
1.040811008630855653e-04,9.660956989331161252e-08,5.711554371029482095e-06,1.513503551333024166e+00,-3.825366339994666909e-01,2.684671391577473365e+00,-3.825363596795067767e-01,5.803541236410580245e-06,-1.095090544034513587e-09,-3.042629416844510945e-05,2.743199598646579236e-08,-1.159168259443513519e-12
