time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
4.011445794507464524e-05,4.433690825576415840e-08,-1.889357976423650611e-06,1.493885476278486779e+00,-3.715499906190562474e-01,2.658513958561103951e+00,-3.715485529371768125e-01,3.313227798285442621e-06,-1.143666213358572322e-10,-1.003247364203950220e-05,1.437681876999469307e-07,-3.715547291176720388e-13
4.369701061432899436e-05,4.849258587413803424e-08,-2.651824299393741057e-06,1.493880578804981596e+00,-3.715464977187262763e-01,2.658507428596527777e+00,-3.715457916542275196e-01,2.657151452852682889e-06,-1.276772614543134234e-10,-1.003248695274083892e-05,7.060644984761606783e-08,-3.715505690000548132e-13
5.131543782410898433e-05,5.732978391710843776e-08,-8.523213976124270391e-07,1.493882377050486543e+00,-3.715447496780804881e-01,2.658509826257165365e+00,-3.715454282603319336e-01,1.015256728670508094e-06,-1.559825834653176958e-10,-1.003251525813318932e-05,-6.785822511492388856e-08,-3.715477066639676527e-13
5.999999999999999474e-05,6.740367367581512764e-08,1.676718259393216020e-06,1.493886055563049098e+00,-3.715532041730750246e-01,2.658514730940508386e+00,-3.715542229014863751e-01,1.969955863316566991e-06,-1.882493276945998990e-10,-1.003254752484803255e-05,-1.018728410479738491e-07,-3.715554009418537799e-13
6.480750478536740039e-05,7.298026720253011537e-08,-1.654747696485982742e-07,1.493885244046173844e+00,-3.715540405112237043e-01,2.658513648918024774e+00,-3.715539006437746927e-01,7.175918292508912908e-07,-2.061114448301359281e-10,-1.003256538697256227e-05,1.398674490342980633e-08,-3.715572938063808980e-13
7.119034292034759597e-05,8.038421070518885734e-08,-3.476938145720763098e-06,1.493880165174248820e+00,-3.715523597365115172e-01,2.658506877088891773e+00,-3.715519280363539512e-01,3.685311810534570498e-06,-2.298266163608642705e-10,-1.003258910219269994e-05,4.317001574770596975e-08,-3.715559283469181152e-13
7.964659785180041717e-05,9.019326937447981933e-08,-4.091318782783431632e-06,1.493878305851340293e+00,-3.715488842079583964e-01,2.658504397991718005e+00,-3.715485423321559511e-01,4.146722839351996385e-06,-2.612452446735663715e-10,-1.003262052090191072e-05,3.418758024686386135e-08,-3.715524688102514829e-13
8.421858963662824562e-05,9.549667330537438584e-08,-1.393436463700761259e-06,1.493880357016736715e+00,-3.715444261152106020e-01,2.658507132878872081e+00,-3.715432810778749873e-01,1.909069115027946529e-06,-2.782320029318321794e-10,-1.003263750772170012e-05,1.145037334382716966e-07,-3.715488192840948723e-13
9.038256115451179045e-05,1.026467366281222330e-07,3.786158279280707374e-06,1.493887932252802919e+00,-3.715383157313825180e-01,2.658517233193476770e+00,-3.715381157127928269e-01,4.202341278616954664e-06,-3.011332393978058265e-10,-1.003266040905607480e-05,2.000185897164205567e-08,-3.715424037718489524e-13
9.572657494963863719e-05,1.088456680987372616e-07,1.888175660815702459e-06,1.493888274788780057e+00,-3.715453046784827906e-01,2.658517689908105996e+00,-3.715467175223332585e-01,2.232354275544836418e-06,-3.209880639754640799e-10,-1.003268026386296878e-05,-1.412843848086136765e-07,-3.715470984519589578e-13
1.007392746056331941e-04,1.146602828876802051e-07,-4.442360126812973974e-07,1.493884495305874971e+00,-3.715518010122964565e-01,2.658512650597641080e+00,-3.715527226110613146e-01,4.122548606307263053e-07,-3.396123097669268501e-10,-1.003269888806847571e-05,-9.215987642700234464e-08,-3.715538716238666540e-13
1.066723505307084748e-04,1.215425126998999578e-07,4.648134994321521963e-06,1.493888863292443858e+00,-3.715555675978479133e-01,2.658518474579645741e+00,-3.715564053925235477e-01,5.626720738168062671e-06,-3.616564244360717039e-10,-1.003272093217361190e-05,-8.377946750939873096e-08,-3.715580739660760679e-13
1.114628587873288726e-04,1.270993906415332026e-07,8.457682050547734107e-06,1.493895521539172710e+00,-3.715583139765571974e-01,2.658527352241819131e+00,-3.715576016903938128e-01,8.491455773249057660e-06,-3.794555615909547518e-10,-1.003273873130147902e-05,7.122861630960402074e-08,-3.715616261257952502e-13
