 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 1.55771921722172911e-07  5.41082666337093232e-01  5.70184483495011163e-01  1.00000000000000000e+00  1.54229086607040786e-06  1.02912289697569537e+00  1.30400426543466778e-04
 1.56228171955594830e-07  5.42128430367804892e-01  5.71406395943685030e-01  1.00000000000000000e+00  1.54474914401695673e-06  1.02929935105233028e+00  1.32383851236029225e-04
 1.56684729092091460e-07  5.43172512512699268e-01  5.72627078749250895e-01  1.00000000000000000e+00  1.54719935791372862e-06  1.02947626201876652e+00  1.34391792893071114e-04
 1.57141599653150487e-07  5.44214928268876186e-01  5.73846548276041424e-01  1.00000000000000000e+00  1.54964155592311707e-06  1.02965363080717265e+00  1.36424510735471907e-04
 1.57598790179214053e-07  5.45255693047074441e-01  5.75064820821737932e-01  1.00000000000000000e+00  1.55207578596248509e-06  1.02983145837030321e+00  1.38482266815437223e-04
 1.58056307230784553e-07  5.46294822174210770e-01  5.76281912620173364e-01  1.00000000000000000e+00  1.55450209571177129e-06  1.03000974568177739e+00  1.40565326057449805e-04
 1.58514157388504578e-07  5.47332330893559926e-01  5.77497839841377258e-01  1.00000000000000000e+00  1.55692053261558418e-06  1.03018849373595756e+00  1.42673956295240079e-04
 1.58972347254472511e-07  5.48368234367718088e-01  5.78712618594888650e-01  1.00000000000000000e+00  1.55933114389180885e-06  1.03036770354831164e+00  1.44808428315003595e-04
 1.59430883454484944e-07  5.49402547683613074e-01  5.79926264935480940e-01  1.00000000000000000e+00  1.56173397654493549e-06  1.03054737615614433e+00  1.46969015903872452e-04
 1.59889772636628618e-07  5.50435285849235512e-01  5.81138794859183960e-01  1.00000000000000000e+00  1.56412907736012866e-06  1.03072751261790141e+00  1.49155995882069102e-04
 1.60349021474620061e-07  5.51466463801059348e-01  5.82350224311853126e-01  1.00000000000000000e+00  1.56651649292214641e-06  1.03090811401433213e+00  1.51369648158084815e-04
 1.60808636667787459e-07  5.52496096403843673e-01  5.83560569188811273e-01  1.00000000000000000e+00  1.56889626961653542e-06  1.03108918144834716e+00  1.53610255768965213e-04
 1.61268624940324864e-07  5.53524198448808957e-01  5.84769845332575033e-01  1.00000000000000000e+00  1.57126845362712214e-06  1.03127071604458065e+00  1.55878104917476427e-04
 1.61728993046347902e-07  5.54550784664755381e-01  5.85978068545809805e-01  1.00000000000000000e+00  1.57363309096338290e-06  1.03145271895124635e+00  1.58173485038609380e-04
 1.62189747767438221e-07  5.55575869712333081e-01  5.87185254584484007e-01  1.00000000000000000e+00  1.57599022744888241e-06  1.03163519133903581e+00  1.60496688830209170e-04
 1.62650895914046470e-07  5.56599468186939395e-01  5.88391419161167439e-01  1.00000000000000000e+00  1.57833990872968216e-06  1.03181813440153447e+00  1.62848012303090780e-04
 1.63112444329772963e-07  5.57621594627938921e-01  5.89596577955797674e-01  1.00000000000000000e+00  1.58068218029720132e-06  1.03200154935678867e+00  1.65227754847087230e-04
 1.63574399886484457e-07  5.58642263507525216e-01  5.90800746602460736e-01  1.00000000000000000e+00  1.58301708746437477e-06  1.03218543744523639e+00  1.67636219251085446e-04
 1.64036769492523888e-07  5.59661489248560184e-01  5.92003940710340126e-01  1.00000000000000000e+00  1.58534467540823796e-06  1.03236979993284073e+00  1.70073711791339245e-04
 1.64499560087248406e-07  5.60679286212127592e-01  5.93206175848958073e-01  1.00000000000000000e+00  1.58766498914314964e-06  1.03255463810878978e+00  1.72540542249955412e-04
 1.64962778646175636e-07  5.61695668708501628e-01  5.94407467561045899e-01  1.00000000000000000e+00  1.58997807354760426e-06  1.03273995328741908e+00  1.75037023989541403e-04
 1.65426432181215414e-07  5.62710650997211737e-01  5.95607831362561457e-01  1.00000000000000000e+00  1.59228397336607660e-06  1.03292574680818361e+00  1.77563474003359452e-04
 1.65890527740671091e-07  5.63724247286596536e-01  5.96807282742101597e-01  1.00000000000000000e+00  1.59458273320975701e-06  1.03311202003553215e+00  1.80120212964917026e-04
 1.66355072412110837e-07  5.64736471739603507e-01  5.98005837167709831e-01  1.00000000000000000e+00  1.59687439757147438e-06  1.03329877435993800e+00  1.82707565294269698e-04
 1.66820073321687001e-07  5.65747338471788375e-01  5.99203510084463931e-01  1.00000000000000000e+00  1.59915901082291627e-06  1.03348601119750416e+00  1.85325859205917452e-04
 1.67285537636436252e-07  5.66756861555791080e-01  6.00400316919735166e-01  1.00000000000000000e+00  1.60143661722654551e-06  1.03367373199076829e+00  1.87975426774183080e-04
 1.67751472565712443e-07  5.67765055023867427e-01  6.01596273086159261e-01  1.00000000000000000e+00  1.60370726094308804e-06  1.03386193820916206e+00  1.90656603995111100e-04
 1.68217885361081342e-07  5.68771932867060959e-01  6.02791393980627865e-01  1.00000000000000000e+00  1.60597098603146045e-06  1.03405063134885133e+00  1.93369730840615441e-04
 1.68684783319310972e-07  5.69777509041035968e-01  6.03985694991191591e-01  1.00000000000000000e+00  1.60822783646371039e-06  1.03423981293382816e+00  1.96115151331609369e-04
 1.69152173781269783e-07  5.70781797463037699e-01  6.05179191493438684e-01  1.00000000000000000e+00  1.61047785612000743e-06  1.03442948451534944e+00  1.98893213588558686e-04
 1.69620064136270369e-07  5.71784812020546207e-01  6.06371898860770142e-01  1.00000000000000000e+00  1.61272108880988852e-06  1.03461964767358316e+00  2.01704269915264136e-04
 1.70088461819698253e-07  5.72786566565454236e-01  6.07563832457483244e-01  1.00000000000000000e+00  1.61495757826106429e-06  1.03481030401653484e+00  2.04548676844102393e-04
 1.70557374317910593e-07  5.73787074923810203e-01  6.08755007650365498e-01  1.00000000000000000e+00  1.61718736814307390e-06  1.03500145518192244e+00  2.07426795226002807e-04
 1.71026809166728333e-07  5.74786350891792308e-01  6.09945439803924683e-01  1.00000000000000000e+00  1.61941050206016527e-06  1.03519310283645494e+00  2.10338990283205797e-04
 1.71496773954274347e-07  5.75784408240947676e-01  6.11135144286646281e-01  1.00000000000000000e+00  1.62162702356487732e-06  1.03538524867687642e+00  2.13285631689658523e-04
 1.71967276321585153e-07  5.76781260718634115e-01  6.12324136471552039e-01  1.00000000000000000e+00  1.62383697616093531e-06  1.03557789443010728e+00  2.16267093639214893e-04
 1.72438323964508376e-07  5.77776922051158603e-01  6.13512431739978936e-01  1.00000000000000000e+00  1.62604040331215631e-06  1.03577104185390922e+00  2.19283754923238689e-04
 1.72909924635549593e-07  5.78771405946753248e-01  6.14700045485177426e-01  1.00000000000000000e+00  1.62823734845097822e-06  1.03596469273753433e+00  2.22335999009547794e-04
 1.73382086143234520e-07  5.79764726093275562e-01  6.15886993109616809e-01  1.00000000000000000e+00  1.63042785497535983e-06  1.03615884890135512e+00  2.25424214106704102e-04
 1.73854816356279010e-07  5.80756896166006453e-01  6.17073290034358179e-01  1.00000000000000000e+00  1.63261196626800254e-06  1.03635351219846905e+00  2.28548793260929296e-04
 1.74328123203314689e-07  5.81747929826030408e-01  6.18258951697190362e-01  1.00000000000000000e+00  1.63478972569477337e-06  1.03654868451447979e+00  2.31710134425882686e-04
 1.74802014674211892e-07  5.82737840721956890e-01  6.19443993554759875e-01  1.00000000000000000e+00  1.63696117661055696e-06  1.03674436776793355e+00  2.34908640544161394e-04
 1.75276498823241083e-07  5.83726642495430270e-01  6.20628431089248922e-01  1.00000000000000000e+00  1.63912636237341492e-06  1.03694056391151945e+00  2.38144719642979026e-04
 1.75751583768456633e-07  5.84714348778701987e-01  6.21812279805558976e-01  1.00000000000000000e+00  1.64128532634135067e-06  1.03713727493170604e+00  2.41418784906069310e-04
 1.76227277695734578e-07  5.85700973201863317e-01  6.22995555240075327e-01  1.00000000000000000e+00  1.64343811189025945e-06  1.03733450285030759e+00  2.44731254778974650e-04
 1.76703588857615227e-07  5.86686529389222500e-01  6.24178272956432134e-01  1.00000000000000000e+00  1.64558476240815147e-06  1.03753224972389835e+00  2.48082553040439942e-04
 1.77180525578011843e-07  5.87671030967812036e-01  6.25360448555831283e-01  1.00000000000000000e+00  1.64772532131588354e-06  1.03773051764566060e+00  2.51473108916348104e-04
 1.77658096250702237e-07  5.88654491562969562e-01  6.26542097671863862e-01  1.00000000000000000e+00  1.64985983205973113e-06  1.03792930874465350e+00  2.54903357151997710e-04
 1.78136309343619889e-07  5.89636924805865825e-01  6.27723235979679939e-01  1.00000000000000000e+00  1.65198833812999972e-06  1.03812862518749016e+00  2.58373738127205246e-04
 1.78615173398963616e-07  5.90618344332346390e-01  6.28903879194739113e-01  1.00000000000000000e+00  1.65411088306076525e-06  1.03832846917827970e+00  2.61884697943722932e-04
 1.79094697036932293e-07  5.91598763789175419e-01  6.30084043080470058e-01  1.00000000000000000e+00  1.65622751044568329e-06  1.03852884296007941e+00  2.65436688540949379e-04
 1.79574888953474769e-07  5.92578196827977299e-01  6.31263743441135894e-01  1.00000000000000000e+00  1.65833826392724788e-06  1.03872974881384894e+00  2.69030167769604000e-04
 1.80055757928779488e-07  5.93556657121073528e-01  6.32442996141069469e-01  1.00000000000000000e+00  1.66044318723332209e-06  1.03893118906189308e+00  2.72665599547291648e-04
 1.80537312820738203e-07  5.94534158346606167e-01  6.33621817086929662e-01  1.00000000000000000e+00  1.66254232414749869e-06  1.03913316606502160e+00  2.76343453903992971e-04
