time_since_step,delta,target
5.984143101613684246e-06,-5.985239925836545183e-01,-6.000000035762786954e-01
5.994143101613685844e-06,-5.985284413788615199e-01,-6.000000035762786954e-01
6.004143101613687442e-06,-5.985330449708873291e-01,-6.000000035762786954e-01
6.014143101613689040e-06,-5.985377995341188972e-01,-6.000000035762786954e-01
6.024143101613690639e-06,-5.985427012937882818e-01,-6.000000035762786954e-01
6.034143101613692237e-06,-5.985477465255877316e-01,-6.000000035762786954e-01
6.044143101613693835e-06,-5.985529315552851060e-01,-6.000000035762786954e-01
6.054143101613695434e-06,-5.985582527583398482e-01,-6.000000035762786954e-01
6.064143101613697032e-06,-5.985637065595158512e-01,-6.000000035762786954e-01
6.074143101613698630e-06,-5.985692894324958768e-01,-6.000000035762786954e-01
6.084143101613700229e-06,-5.985749978994943099e-01,-6.000000035762786954e-01
6.094143101613701827e-06,-5.985808285308703569e-01,-6.000000035762786954e-01
6.104143101613703425e-06,-5.985867779447410220e-01,-6.000000035762786954e-01
6.114143101613705024e-06,-5.985928428065930840e-01,-6.000000035762786954e-01
6.124143101613706622e-06,-5.985990198288949626e-01,-6.000000035762786954e-01
6.134143101613708220e-06,-5.986053057707099168e-01,-6.000000035762786954e-01
6.144143101613709819e-06,-5.986116974373076882e-01,-6.000000035762786954e-01
6.154143101613711417e-06,-5.986181916797770342e-01,-6.000000035762786954e-01
6.164143101613713015e-06,-5.986247853946373709e-01,-6.000000035762786954e-01
6.174143101613714614e-06,-5.986314755234519724e-01,-6.000000035762786954e-01
6.184143101613716212e-06,-5.986382590524405023e-01,-6.000000035762786954e-01
6.194143101613717810e-06,-5.986451330120923231e-01,-6.000000035762786954e-01
6.204143101613719409e-06,-5.986520944767798058e-01,-6.000000035762786954e-01
6.214143101613721007e-06,-5.986591405643719721e-01,-6.000000035762786954e-01
6.224143101613722605e-06,-5.986662684358489139e-01,-6.000000035762786954e-01
6.234143101613724204e-06,-5.986734752949168792e-01,-6.000000035762786954e-01
6.244143101613725802e-06,-5.986807583876235794e-01,-6.000000035762786954e-01
6.254143101613727400e-06,-5.986881150019737197e-01,-6.000000035762786954e-01
6.264143101613728999e-06,-5.986955424675460824e-01,-6.000000035762786954e-01
6.274143101613730597e-06,-5.987030381551114999e-01,-6.000000035762786954e-01
6.284143101613732195e-06,-5.987105994762500494e-01,-6.000000035762786954e-01
6.294143101613733794e-06,-5.987182238829706904e-01,-6.000000035762786954e-01
6.304143101613735392e-06,-5.987259088673312357e-01,-6.000000035762786954e-01
6.314143101613736990e-06,-5.987336519610590990e-01,-6.000000035762786954e-01
6.324143101613738588e-06,-5.987414507351730419e-01,-6.000000035762786954e-01
6.334143101613740187e-06,-5.987493027996055872e-01,-6.000000035762786954e-01
6.344143101613741785e-06,-5.987572058028274302e-01,-6.000000035762786954e-01
6.354143101613743383e-06,-5.987651574314724057e-01,-6.000000035762786954e-01
6.364143101613744982e-06,-5.987731554099633424e-01,-6.000000035762786954e-01
6.374143101613746580e-06,-5.987811975001389175e-01,-6.000000035762786954e-01
6.384143101613748178e-06,-5.987892815008825087e-01,-6.000000035762786954e-01
6.394143101613749777e-06,-5.987974052477519349e-01,-6.000000035762786954e-01
6.404143101613751375e-06,-5.988055666126100851e-01,-6.000000035762786954e-01
6.414143101613752973e-06,-5.988137635032576567e-01,-6.000000035762786954e-01
6.424143101613754572e-06,-5.988219938630664485e-01,-6.000000035762786954e-01
6.434143101613756170e-06,-5.988302556706146529e-01,-6.000000035762786954e-01
6.444143101613757768e-06,-5.988385469393223692e-01,-6.000000035762786954e-01
6.454143101613759367e-06,-5.988468657170907816e-01,-6.000000035762786954e-01
6.464143101613760965e-06,-5.988552100859406702e-01,-6.000000035762786954e-01
6.474143101613762563e-06,-5.988635781616535869e-01,-6.000000035762786954e-01
6.484143101613764162e-06,-5.988719680934139200e-01,-6.000000035762786954e-01
6.494143101613765760e-06,-5.988803780634537333e-01,-6.000000035762786954e-01
6.504143101613767358e-06,-5.988888062866969397e-01,-6.000000035762786954e-01
6.514143101613768957e-06,-5.988972510104082492e-01,-6.000000035762786954e-01
6.524143101613770555e-06,-5.989057105138403392e-01,-6.000000035762786954e-01
6.534143101613772153e-06,-5.989141831078851341e-01,-6.000000035762786954e-01
6.544143101613773752e-06,-5.989226671347260833e-01,-6.000000035762786954e-01
6.554143101613775350e-06,-5.989311609674921044e-01,-6.000000035762786954e-01
6.564143101613776948e-06,-5.989396630099128593e-01,-6.000000035762786954e-01
6.574143101613778547e-06,-5.989481716959768054e-01,-6.000000035762786954e-01
6.584143101613780145e-06,-5.989566854895901349e-01,-6.000000035762786954e-01
6.594143101613781743e-06,-5.989652028842374909e-01,-6.000000035762786954e-01
6.604143101613783342e-06,-5.989737224026455698e-01,-6.000000035762786954e-01
6.614143101613784940e-06,-5.989822425964470565e-01,-6.000000035762786954e-01
6.624143101613786538e-06,-5.989907620458476689e-01,-6.000000035762786954e-01
6.634143101613788136e-06,-5.989992793592948672e-01,-6.000000035762786954e-01
6.644143101613789735e-06,-5.990077931731477845e-01,-6.000000035762786954e-01
6.654143101613791333e-06,-5.990163021513498220e-01,-6.000000035762786954e-01
6.664143101613792931e-06,-5.990248049851025769e-01,-6.000000035762786954e-01
6.674143101613794530e-06,-5.990333003925422117e-01,-6.000000035762786954e-01
6.684143101613796128e-06,-5.990417871184179344e-01,-6.000000035762786954e-01
6.694143101613797726e-06,-5.990502639337719204e-01,-6.000000035762786954e-01
6.704143101613799325e-06,-5.990587296356210123e-01,-6.000000035762786954e-01
6.714143101613800923e-06,-5.990671830466414161e-01,-6.000000035762786954e-01
6.724143101613802521e-06,-5.990756230148549522e-01,-6.000000035762786954e-01
6.734143101613804120e-06,-5.990840484133168609e-01,-6.000000035762786954e-01
6.744143101613805718e-06,-5.990924581398058280e-01,-6.000000035762786954e-01
6.754143101613807316e-06,-5.991008511165171191e-01,-6.000000035762786954e-01
6.764143101613808915e-06,-5.991092262897560472e-01,-6.000000035762786954e-01
6.774143101613810513e-06,-5.991175826296353257e-01,-6.000000035762786954e-01
6.784143101613812111e-06,-5.991259191297728659e-01,-6.000000035762786954e-01
6.794143101613813710e-06,-5.991342348069923496e-01,-6.000000035762786954e-01
6.804143101613815308e-06,-5.991425287010263556e-01,-6.000000035762786954e-01
6.814143101613816906e-06,-5.991507998742209296e-01,-6.000000035762786954e-01
6.824143101613818505e-06,-5.991590474112428177e-01,-6.000000035762786954e-01
6.834143101613820103e-06,-5.991672704187879228e-01,-6.000000035762786954e-01
6.844143101613821701e-06,-5.991754680252929788e-01,-6.000000035762786954e-01
6.854143101613823300e-06,-5.991836393806486694e-01,-6.000000035762786954e-01
6.864143101613824898e-06,-5.991917836559148558e-01,-6.000000035762786954e-01
6.874143101613826496e-06,-5.991999000430386912e-01,-6.000000035762786954e-01
6.884143101613828095e-06,-5.992079877545739564e-01,-6.000000035762786954e-01
6.894143101613829693e-06,-5.992160460234031705e-01,-6.000000035762786954e-01
6.904143101613831291e-06,-5.992240741024610351e-01,-6.000000035762786954e-01
6.914143101613832889e-06,-5.992320712644613190e-01,-6.000000035762786954e-01
6.924143101613834488e-06,-5.992400368016247425e-01,-6.000000035762786954e-01
6.934143101613836086e-06,-5.992479700254096375e-01,-6.000000035762786954e-01
6.944143101613837684e-06,-5.992558702662449388e-01,-6.000000035762786954e-01
6.954143101613839283e-06,-5.992637368732645076e-01,-6.000000035762786954e-01
6.964143101613840881e-06,-5.992715692140443418e-01,-6.000000035762786954e-01
6.974143101613842479e-06,-5.992793666743413405e-01,-6.000000035762786954e-01
6.984143101613844078e-06,-5.992871286578353995e-01,-6.000000035762786954e-01
6.994143101613845676e-06,-5.992948545858723941e-01,-6.000000035762786954e-01
7.004143101613847274e-06,-5.993025438972096053e-01,-6.000000035762786954e-01
7.014143101613848873e-06,-5.993101960477644763e-01,-6.000000035762786954e-01
7.024143101613850471e-06,-5.993178105103632580e-01,-6.000000035762786954e-01
7.034143101613852069e-06,-5.993253867744942065e-01,-6.000000035762786954e-01
7.044143101613853668e-06,-5.993329243460612243e-01,-6.000000035762786954e-01
7.054143101613855266e-06,-5.993404227471406109e-01,-6.000000035762786954e-01
7.064143101613856864e-06,-5.993478815157396999e-01,-6.000000035762786954e-01
7.074143101613858463e-06,-5.993553002055574952e-01,-6.000000035762786954e-01
7.084143101613860061e-06,-5.993626783857478602e-01,-6.000000035762786954e-01
7.094143101613861659e-06,-5.993700156406840396e-01,-6.000000035762786954e-01
7.104143101613863258e-06,-5.993773115697260678e-01,-6.000000035762786954e-01
7.114143101613864856e-06,-5.993845657869901755e-01,-6.000000035762786954e-01
7.124143101613866454e-06,-5.993917779211205277e-01,-6.000000035762786954e-01
7.134143101613868053e-06,-5.993989476150619611e-01,-6.000000035762786954e-01
7.144143101613869651e-06,-5.994060745258368295e-01,-6.000000035762786954e-01
7.154143101613871249e-06,-5.994131583243218486e-01,-6.000000035762786954e-01
7.164143101613872848e-06,-5.994201986950284944e-01,-6.000000035762786954e-01
7.174143101613874446e-06,-5.994271953358847327e-01,-6.000000035762786954e-01
7.184143101613876044e-06,-5.994341479580197474e-01,-6.000000035762786954e-01
7.194143101613877643e-06,-5.994410562855498892e-01,-6.000000035762786954e-01
7.204143101613879241e-06,-5.994479200553665121e-01,-6.000000035762786954e-01
7.214143101613880839e-06,-5.994547390169273626e-01,-6.000000035762786954e-01
7.224143101613882437e-06,-5.994615129320483016e-01,-6.000000035762786954e-01
7.234143101613884036e-06,-5.994682415746980242e-01,-6.000000035762786954e-01
7.244143101613885634e-06,-5.994749247307950002e-01,-6.000000035762786954e-01
7.254143101613887232e-06,-5.994815621980056353e-01,-6.000000035762786954e-01
7.264143101613888831e-06,-5.994881537855455411e-01,-6.000000035762786954e-01
7.274143101613890429e-06,-5.994946993139819158e-01,-6.000000035762786954e-01
7.284143101613892027e-06,-5.995011986150385885e-01,-6.000000035762786954e-01
7.294143101613893626e-06,-5.995076515314026189e-01,-6.000000035762786954e-01
7.304143101613895224e-06,-5.995140579165335604e-01,-6.000000035762786954e-01
7.314143101613896822e-06,-5.995204176344737235e-01,-6.000000035762786954e-01
7.324143101613898421e-06,-5.995267305596613250e-01,-6.000000035762786954e-01
7.334143101613900019e-06,-5.995329965767453029e-01,-6.000000035762786954e-01
7.344143101613901617e-06,-5.995392155804025736e-01,-6.000000035762786954e-01
7.354143101613903216e-06,-5.995453874751557333e-01,-6.000000035762786954e-01
7.364143101613904814e-06,-5.995515121751948673e-01,-6.000000035762786954e-01
7.374143101613906412e-06,-5.995575896041999142e-01,-6.000000035762786954e-01
7.384143101613908011e-06,-5.995636196951652508e-01,-6.000000035762786954e-01
7.394143101613909609e-06,-5.995696023902261640e-01,-6.000000035762786954e-01
7.404143101613911207e-06,-5.995755376404874326e-01,-6.000000035762786954e-01
7.414143101613912806e-06,-5.995814254058543513e-01,-6.000000035762786954e-01
7.424143101613914404e-06,-5.995872656548643098e-01,-6.000000035762786954e-01
7.434143101613916002e-06,-5.995930583645210366e-01,-6.000000035762786954e-01
7.444143101613917601e-06,-5.995988035201309518e-01,-6.000000035762786954e-01
7.454143101613919199e-06,-5.996045011151414084e-01,-6.000000035762786954e-01
7.464143101613920797e-06,-5.996101511509802640e-01,-6.000000035762786954e-01
7.474143101613922396e-06,-5.996157536368973417e-01,-6.000000035762786954e-01
7.484143101613923994e-06,-5.996213085898089989e-01,-6.000000035762786954e-01
7.494143101613925592e-06,-5.996268160341422515e-01,-6.000000035762786954e-01
7.504143101613927190e-06,-5.996322760016823405e-01,-6.000000035762786954e-01
7.514143101613928789e-06,-5.996376885314224081e-01,-6.000000035762786954e-01
7.524143101613930387e-06,-5.996430536694135061e-01,-6.000000035762786954e-01
7.534143101613931985e-06,-5.996483714686176025e-01,-6.000000035762786954e-01
7.544143101613933584e-06,-5.996536419887622538e-01,-6.000000035762786954e-01
7.554143101613935182e-06,-5.996588652961959420e-01,-6.000000035762786954e-01
7.564143101613936780e-06,-5.996640414637468552e-01,-6.000000035762786954e-01
7.574143101613938379e-06,-5.996691705705823328e-01,-6.000000035762786954e-01
7.584143101613939977e-06,-5.996742527020696434e-01,-6.000000035762786954e-01
7.594143101613941575e-06,-5.996792879496397610e-01,-6.000000035762786954e-01
7.604143101613943174e-06,-5.996842764106515844e-01,-6.000000035762786954e-01
7.614143101613944772e-06,-5.996892181882595985e-01,-6.000000035762786954e-01
7.624143101613946370e-06,-5.996941133912806476e-01,-6.000000035762786954e-01
7.634143101613947969e-06,-5.996989621340648169e-01,-6.000000035762786954e-01
7.644143101613949567e-06,-5.997037645363667568e-01,-6.000000035762786954e-01
7.654143101613951165e-06,-5.997085207232185633e-01,-6.000000035762786954e-01
7.664143101613952764e-06,-5.997132308248047661e-01,-6.000000035762786954e-01
7.674143101613954362e-06,-5.997178949763390943e-01,-6.000000035762786954e-01
7.684143101613955960e-06,-5.997225133179422407e-01,-6.000000035762786954e-01
7.694143101613957559e-06,-5.997270859945217358e-01,-6.000000035762786954e-01
7.704143101613959157e-06,-5.997316131556528207e-01,-6.000000035762786954e-01
7.714143101613960755e-06,-5.997360949554619847e-01,-6.000000035762786954e-01
7.724143101613962354e-06,-5.997405315525109470e-01,-6.000000035762786954e-01
7.734143101613963952e-06,-5.997449231096825262e-01,-6.000000035762786954e-01
7.744143101613965550e-06,-5.997492697940685069e-01,-6.000000035762786954e-01
7.754143101613967149e-06,-5.997535717768589514e-01,-6.000000035762786954e-01
7.764143101613968747e-06,-5.997578292332317318e-01,-6.000000035762786954e-01
7.774143101613970345e-06,-5.997620423422457270e-01,-6.000000035762786954e-01
7.784143101613971944e-06,-5.997662112867336859e-01,-6.000000035762786954e-01
7.794143101613973542e-06,-5.997703362531976445e-01,-6.000000035762786954e-01
7.804143101613975140e-06,-5.997744174317057864e-01,-6.000000035762786954e-01
7.814143101613976738e-06,-5.997784550157897465e-01,-6.000000035762786954e-01
7.824143101613978337e-06,-5.997824492023442478e-01,-6.000000035762786954e-01
7.834143101613979935e-06,-5.997864001915286236e-01,-6.000000035762786954e-01
7.844143101613981533e-06,-5.997903081866684527e-01,-6.000000035762786954e-01
7.854143101613983132e-06,-5.997941733941594133e-01,-6.000000035762786954e-01
7.864143101613984730e-06,-5.997979960233723595e-01,-6.000000035762786954e-01
7.874143101613986328e-06,-5.998017762865605063e-01,-6.000000035762786954e-01
7.884143101613987927e-06,-5.998055143987661708e-01,-6.000000035762786954e-01
7.894143101613989525e-06,-5.998092105777305116e-01,-6.000000035762786954e-01
7.904143101613991123e-06,-5.998128650438051546e-01,-6.000000035762786954e-01
7.914143101613992722e-06,-5.998164780198624868e-01,-6.000000035762786954e-01
7.924143101613994320e-06,-5.998200497312097257e-01,-6.000000035762786954e-01
7.934143101613995918e-06,-5.998235804055037645e-01,-6.000000035762786954e-01
7.944143101613997517e-06,-5.998270702726665737e-01,-6.000000035762786954e-01
7.954143101613999115e-06,-5.998305195648026000e-01,-6.000000035762786954e-01
7.964143101614000713e-06,-5.998339285161173873e-01,-6.000000035762786954e-01
7.974143101614002312e-06,-5.998372973628368632e-01,-6.000000035762786954e-01
7.984143101614003910e-06,-5.998406263431286245e-01,-6.000000035762786954e-01
7.994143101614005508e-06,-5.998439156970241104e-01,-6.000000035762786954e-01
8.004143101614007107e-06,-5.998471656663423301e-01,-6.000000035762786954e-01
8.014143101614008705e-06,-5.998503764946137018e-01,-6.000000035762786954e-01
8.024143101614010303e-06,-5.998535484270074436e-01,-6.000000035762786954e-01
8.034143101614011902e-06,-5.998566817102573001e-01,-6.000000035762786954e-01
8.044143101614013500e-06,-5.998597765925903769e-01,-6.000000035762786954e-01
8.054143101614015098e-06,-5.998628333236563082e-01,-6.000000035762786954e-01
8.064143101614016697e-06,-5.998658521544584232e-01,-6.000000035762786954e-01
8.074143101614018295e-06,-5.998688333372849124e-01,-6.000000035762786954e-01
8.084143101614019893e-06,-5.998717771256419917e-01,-6.000000035762786954e-01
8.094143101614021492e-06,-5.998746837741880666e-01,-6.000000035762786954e-01
8.104143101614023090e-06,-5.998775535386686730e-01,-6.000000035762786954e-01
8.114143101614024688e-06,-5.998803866758526393e-01,-6.000000035762786954e-01
8.124143101614026286e-06,-5.998831834434696919e-01,-6.000000035762786954e-01
8.134143101614027885e-06,-5.998859441001487269e-01,-6.000000035762786954e-01
8.144143101614029483e-06,-5.998886689053576360e-01,-6.000000035762786954e-01
8.154143101614031081e-06,-5.998913581193434652e-01,-6.000000035762786954e-01
8.164143101614032680e-06,-5.998940120030737955e-01,-6.000000035762786954e-01
8.174143101614034278e-06,-5.998966308181802320e-01,-6.000000035762786954e-01
8.184143101614035876e-06,-5.998992148269012281e-01,-6.000000035762786954e-01
8.194143101614037475e-06,-5.999017642920274618e-01,-6.000000035762786954e-01
8.204143101614039073e-06,-5.999042794768469911e-01,-6.000000035762786954e-01
8.214143101614040671e-06,-5.999067606450921852e-01,-6.000000035762786954e-01
8.224143101614042270e-06,-5.999092080608875444e-01,-6.000000035762786954e-01
8.234143101614043868e-06,-5.999116219886975188e-01,-6.000000035762786954e-01
8.244143101614045466e-06,-5.999140026932774372e-01,-6.000000035762786954e-01
8.254143101614047065e-06,-5.999163504396229918e-01,-6.000000035762786954e-01
8.264143101614048663e-06,-5.999186654929221651e-01,-6.000000035762786954e-01
8.274143101614050261e-06,-5.999209481185077131e-01,-6.000000035762786954e-01
8.284143101614051860e-06,-5.999231985818099799e-01,-6.000000035762786954e-01
8.294143101614053458e-06,-5.999254171483118236e-01,-6.000000035762786954e-01
8.304143101614055056e-06,-5.999276040835037627e-01,-6.000000035762786954e-01
8.314143101614056655e-06,-5.999297596528390120e-01,-6.000000035762786954e-01
8.324143101614058253e-06,-5.999318841216914056e-01,-6.000000035762786954e-01
8.334143101614059851e-06,-5.999339777553130970e-01,-6.000000035762786954e-01
8.344143101614061450e-06,-5.999360408187927041e-01,-6.000000035762786954e-01
8.354143101614063048e-06,-5.999380735770151185e-01,-6.000000035762786954e-01
8.364143101614064646e-06,-5.999400762946215382e-01,-6.000000035762786954e-01
8.374143101614066245e-06,-5.999420492359706092e-01,-6.000000035762786954e-01
8.384143101614067843e-06,-5.999439926651014554e-01,-6.000000035762786954e-01
8.394143101614069441e-06,-5.999459068456945987e-01,-6.000000035762786954e-01
8.404143101614071039e-06,-5.999477920410367648e-01,-6.000000035762786954e-01
8.414143101614072638e-06,-5.999496485139852453e-01,-6.000000035762786954e-01
8.424143101614074236e-06,-5.999514765269321481e-01,-6.000000035762786954e-01
8.434143101614075834e-06,-5.999532763417710912e-01,-6.000000035762786954e-01
8.444143101614077433e-06,-5.999550482198638957e-01,-6.000000035762786954e-01
8.454143101614079031e-06,-5.999567924220070569e-01,-6.000000035762786954e-01
8.464143101614080629e-06,-5.999585092084009919e-01,-6.000000035762786954e-01
8.474143101614082228e-06,-5.999601988386185081e-01,-6.000000035762786954e-01
8.484143101614083826e-06,-5.999618615715741621e-01,-6.000000035762786954e-01
8.494143101614085424e-06,-5.999634976654942831e-01,-6.000000035762786954e-01
8.504143101614087023e-06,-5.999651073778888843e-01,-6.000000035762786954e-01
8.514143101614088621e-06,-5.999666909655225755e-01,-6.000000035762786954e-01
8.524143101614090219e-06,-5.999682486843871398e-01,-6.000000035762786954e-01
8.534143101614091818e-06,-5.999697807896751112e-01,-6.000000035762786954e-01
8.544143101614093416e-06,-5.999712875357524622e-01,-6.000000035762786954e-01
8.554143101614095014e-06,-5.999727691761336246e-01,-6.000000035762786954e-01
8.564143101614096613e-06,-5.999742259634567310e-01,-6.000000035762786954e-01
8.574143101614098211e-06,-5.999756581494589680e-01,-6.000000035762786954e-01
8.584143101614099809e-06,-5.999770659849524845e-01,-6.000000035762786954e-01
8.594143101614101408e-06,-5.999784497198016320e-01,-6.000000035762786954e-01
8.604143101614103006e-06,-5.999798096029013150e-01,-6.000000035762786954e-01
8.614143101614104604e-06,-5.999811458821535659e-01,-6.000000035762786954e-01
8.624143101614106203e-06,-5.999824588044471163e-01,-6.000000035762786954e-01
8.634143101614107801e-06,-5.999837486156369692e-01,-6.000000035762786954e-01
8.644143101614109399e-06,-5.999850155605237489e-01,-6.000000035762786954e-01
8.654143101614110998e-06,-5.999862598828347160e-01,-6.000000035762786954e-01
8.664143101614112596e-06,-5.999874818252038944e-01,-6.000000035762786954e-01
8.674143101614114194e-06,-5.999886816291547520e-01,-6.000000035762786954e-01
8.684143101614115793e-06,-5.999898595350817709e-01,-6.000000035762786954e-01
8.694143101614117391e-06,-5.999910157822327950e-01,-6.000000035762786954e-01
8.704143101614118989e-06,-5.999921506086930423e-01,-6.000000035762786954e-01
8.714143101614120587e-06,-5.999932642513682302e-01,-6.000000035762786954e-01
8.724143101614122186e-06,-5.999943569459688097e-01,-6.000000035762786954e-01
8.734143101614123784e-06,-5.999954289269954222e-01,-6.000000035762786954e-01
8.744143101614125382e-06,-5.999964804277232444e-01,-6.000000035762786954e-01
8.754143101614126981e-06,-5.999975116801883335e-01,-6.000000035762786954e-01
8.764143101614128579e-06,-5.999985229151737487e-01,-6.000000035762786954e-01
8.774143101614130177e-06,-5.999995143621961180e-01,-6.000000035762786954e-01
8.784143101614131776e-06,-6.000004862494929814e-01,-6.000000035762786954e-01
8.794143101614133374e-06,-6.000014388040102453e-01,-6.000000035762786954e-01
8.804143101614134972e-06,-6.000023722513907476e-01,-6.000000035762786954e-01
8.814143101614136571e-06,-6.000032868159622668e-01,-6.000000035762786954e-01
8.824143101614138169e-06,-6.000041827207270861e-01,-6.000000035762786954e-01
8.834143101614139767e-06,-6.000050601873510026e-01,-6.000000035762786954e-01
8.844143101614141366e-06,-6.000059194361534454e-01,-6.000000035762786954e-01
8.854143101614142964e-06,-6.000067606860974845e-01,-6.000000035762786954e-01
8.864143101614144562e-06,-6.000075841547809485e-01,-6.000000035762786954e-01
8.874143101614146161e-06,-6.000083900584269880e-01,-6.000000035762786954e-01
8.884143101614147759e-06,-6.000091786118760817e-01,-6.000000035762786954e-01
8.894143101614149357e-06,-6.000099500285783760e-01,-6.000000035762786954e-01
8.904143101614150956e-06,-6.000107045205849143e-01,-6.000000035762786954e-01
8.914143101614152554e-06,-6.000114422985408646e-01,-6.000000035762786954e-01
8.924143101614154152e-06,-6.000121635716785251e-01,-6.000000035762786954e-01
8.934143101614155751e-06,-6.000128685478114399e-01,-6.000000035762786954e-01
8.944143101614157349e-06,-6.000135574333270716e-01,-6.000000035762786954e-01
8.954143101614158947e-06,-6.000142304331814724e-01,-6.000000035762786954e-01
8.964143101614160546e-06,-6.000148877508942880e-01,-6.000000035762786954e-01
8.974143101614162144e-06,-6.000155295885427620e-01,-6.000000035762786954e-01
8.984143101614163742e-06,-6.000161561467574067e-01,-6.000000035762786954e-01
8.994143101614165341e-06,-6.000167676247171178e-01,-6.000000035762786954e-01
9.004143101614166939e-06,-6.000173642201462876e-01,-6.000000035762786954e-01
9.014143101614168537e-06,-6.000179461293091432e-01,-6.000000035762786954e-01
9.024143101614170135e-06,-6.000185135470078590e-01,-6.000000035762786954e-01
9.034143101614171734e-06,-6.000190666665785599e-01,-6.000000035762786954e-01
9.044143101614173332e-06,-6.000196056798881017e-01,-6.000000035762786954e-01
9.054143101614174930e-06,-6.000201307773326276e-01,-6.000000035762786954e-01
9.064143101614176529e-06,-6.000206421478344598e-01,-6.000000035762786954e-01
9.074143101614178127e-06,-6.000211399788399902e-01,-6.000000035762786954e-01
9.084143101614179725e-06,-6.000216244563183476e-01,-6.000000035762786954e-01
9.094143101614181324e-06,-6.000220957647599551e-01,-6.000000035762786954e-01
9.104143101614182922e-06,-6.000225540871750862e-01,-6.000000035762786954e-01
9.114143101614184520e-06,-6.000229996050935322e-01,-6.000000035762786954e-01
9.124143101614186119e-06,-6.000234324985631584e-01,-6.000000035762786954e-01
9.134143101614187717e-06,-6.000238529461499049e-01,-6.000000035762786954e-01
9.144143101614189315e-06,-6.000242611249381186e-01,-6.000000035762786954e-01
9.154143101614190914e-06,-6.000246572105298881e-01,-6.000000035762786954e-01
9.164143101614192512e-06,-6.000250413770460423e-01,-6.000000035762786954e-01
9.174143101614194110e-06,-6.000254137971261503e-01,-6.000000035762786954e-01
9.184143101614195709e-06,-6.000257746419297433e-01,-6.000000035762786954e-01
9.194143101614197307e-06,-6.000261240811373131e-01,-6.000000035762786954e-01
9.204143101614198905e-06,-6.000264622829517558e-01,-6.000000035762786954e-01
9.214143101614200504e-06,-6.000267894140995928e-01,-6.000000035762786954e-01
9.224143101614202102e-06,-6.000271056398329694e-01,-6.000000035762786954e-01
9.234143101614203700e-06,-6.000274111239313202e-01,-6.000000035762786954e-01
9.244143101614205299e-06,-6.000277060287032560e-01,-6.000000035762786954e-01
9.254143101614206897e-06,-6.000279905149895621e-01,-6.000000035762786954e-01
9.264143101614208495e-06,-6.000282647421653071e-01,-6.000000035762786954e-01
9.274143101614210094e-06,-6.000285288681428408e-01,-6.000000035762786954e-01
9.284143101614211692e-06,-6.000287830493741259e-01,-6.000000035762786954e-01
9.294143101614213290e-06,-6.000290274408545121e-01,-6.000000035762786954e-01
9.304143101614214888e-06,-6.000292621961255124e-01,-6.000000035762786954e-01
9.314143101614216487e-06,-6.000294874672784662e-01,-6.000000035762786954e-01
9.324143101614218085e-06,-6.000297034049583145e-01,-6.000000035762786954e-01
9.334143101614219683e-06,-6.000299101583670414e-01,-6.000000035762786954e-01
9.344143101614221282e-06,-6.000301078752676709e-01,-6.000000035762786954e-01
9.354143101614222880e-06,-6.000302967019884859e-01,-6.000000035762786954e-01
9.364143101614224478e-06,-6.000304767834274688e-01,-6.000000035762786954e-01
9.374143101614226077e-06,-6.000306482630566318e-01,-6.000000035762786954e-01
9.384143101614227675e-06,-6.000308112829259022e-01,-6.000000035762786954e-01
9.394143101614229273e-06,-6.000309659836687848e-01,-6.000000035762786954e-01
9.404143101614230872e-06,-6.000311125045069138e-01,-6.000000035762786954e-01
9.414143101614232470e-06,-6.000312509832546048e-01,-6.000000035762786954e-01
9.424143101614234068e-06,-6.000313815563242947e-01,-6.000000035762786954e-01
9.434143101614235667e-06,-6.000315043587323149e-01,-6.000000035762786954e-01
9.444143101614237265e-06,-6.000316195241032213e-01,-6.000000035762786954e-01
9.454143101614238863e-06,-6.000317271846759004e-01,-6.000000035762786954e-01
9.464143101614240462e-06,-6.000318274713092315e-01,-6.000000035762786954e-01
9.474143101614242060e-06,-6.000319205134878597e-01,-6.000000035762786954e-01
9.484143101614243658e-06,-6.000320064393273034e-01,-6.000000035762786954e-01
9.494143101614245257e-06,-6.000320853755809480e-01,-6.000000035762786954e-01
9.504143101614246855e-06,-6.000321574476452646e-01,-6.000000035762786954e-01
9.514143101614248453e-06,-6.000322227795668040e-01,-6.000000035762786954e-01
9.524143101614250052e-06,-6.000322814940475258e-01,-6.000000035762786954e-01
9.534143101614251650e-06,-6.000323337124519041e-01,-6.000000035762786954e-01
9.544143101614253248e-06,-6.000323795548133665e-01,-6.000000035762786954e-01
9.554143101614254847e-06,-6.000324191398401785e-01,-6.000000035762786954e-01
9.564143101614256445e-06,-6.000324525849225488e-01,-6.000000035762786954e-01
9.574143101614258043e-06,-6.000324800061395125e-01,-6.000000035762786954e-01
9.584143101614259642e-06,-6.000325015182657040e-01,-6.000000035762786954e-01
9.594143101614261240e-06,-6.000325172347776848e-01,-6.000000035762786954e-01
9.604143101614262838e-06,-6.000325272678614930e-01,-6.000000035762786954e-01
9.614143101614264436e-06,-6.000325317284194160e-01,-6.000000035762786954e-01
9.624143101614266035e-06,-6.000325307260772068e-01,-6.000000035762786954e-01
9.634143101614267633e-06,-6.000325243691917443e-01,-6.000000035762786954e-01
9.644143101614269231e-06,-6.000325127648571399e-01,-6.000000035762786954e-01
9.654143101614270830e-06,-6.000324960189132861e-01,-6.000000035762786954e-01
