time,state,candidate,output,geometry,next,num,den,clock_a,clock_b,clip_ratio
1.358122200000019873e-04,3.200068142958670148e+00,3.199700092627160153e+00,4.999843498339240355e+00,5.120054846754709565e+00,3.174100598073910096e+00,3.023822698164519984e+00,3.048063893457139795e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.363122200000019995e-04,3.200068092838659783e+00,3.199700037505909922e+00,4.999843576647630350e+00,5.120054686384899689e+00,3.174100598032239873e+00,3.023822650055509875e+00,3.048063797263170116e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.368122200000020116e-04,3.200068042718640093e+00,3.199699982384649921e+00,4.999843654956039884e+00,5.120054526015089813e+00,3.174100597990570094e+00,3.023822601946500210e+00,3.048063701069189779e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.373122200000019967e-04,3.200067992598630173e+00,3.199699927263389920e+00,4.999843733264450307e+00,5.120054365645270167e+00,3.174100597948910085e+00,3.023822553837479887e+00,3.048063604875209887e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.378122200000020088e-04,3.200067942478610039e+00,3.199699872142129919e+00,4.999843811572869612e+00,5.120054205275460291e+00,3.174100597907239862e+00,3.023822505728469778e+00,3.048063508681240208e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.383122200000019939e-04,3.200067892358600119e+00,3.199699817020869919e+00,4.999843889881280035e+00,5.120054044905650414e+00,3.174100597865579854e+00,3.023822457619460113e+00,3.048063412487270085e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.388122200000020060e-04,3.200067842238590199e+00,3.199699761899620132e+00,4.999843968189689569e+00,5.120053884535860078e+00,3.174100597823910075e+00,3.023822409510450004e+00,3.048063316293310177e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.393122200000019911e-04,3.200067792118579835e+00,3.199699706778360131e+00,4.999844046498109762e+00,5.120053724166059972e+00,3.174100597782239852e+00,3.023822361401450109e+00,3.048063220099349824e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.398122200000020032e-04,3.200067741998560145e+00,3.199699651657100130e+00,4.999844124806520185e+00,5.120053563796269636e+00,3.174100597740579843e+00,3.023822313292440001e+00,3.048063123905389915e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.403122200000019883e-04,3.200067691878549780e+00,3.199699596535840129e+00,4.999844203114940377e+00,5.120053403426470418e+00,3.174100597698910065e+00,3.023822265183440106e+00,3.048063027711440220e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.408122200000020004e-04,3.200067641758539860e+00,3.199699541414580128e+00,4.999844281423370340e+00,5.120053243056680081e+00,3.174100597657239842e+00,3.023822217074440211e+00,3.048062931517490082e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.413122200000020126e-04,3.200067591638520170e+00,3.199699486293320128e+00,4.999844359731800303e+00,5.120053082686889745e+00,3.174100597615579833e+00,3.023822168965439872e+00,3.048062835323530173e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.418122200000019976e-04,3.200067541518509806e+00,3.199699431172069897e+00,4.999844438040219607e+00,5.120052922317100297e+00,3.174100597573910054e+00,3.023822120856439977e+00,3.048062739129589804e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.423122200000020098e-04,3.200067491398499886e+00,3.199699376050809896e+00,4.999844516348649570e+00,5.120052761947330389e+00,3.174100597532250045e+00,3.023822072747440082e+00,3.048062642935649880e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.428122200000019949e-04,3.200067441278489966e+00,3.199699320929549895e+00,4.999844594657090191e+00,5.120052601577549822e+00,3.174100597490579823e+00,3.023822024638449957e+00,3.048062546741709955e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.433122200000020070e-04,3.200067391158480046e+00,3.199699265808289894e+00,4.999844672965520154e+00,5.120052441207770144e+00,3.174100597448919814e+00,3.023821976529450062e+00,3.048062450547770030e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.438122200000019921e-04,3.200067341038459912e+00,3.199699210687029893e+00,4.999844751273959886e+00,5.120052280837989578e+00,3.174100597407250035e+00,3.023821928420459937e+00,3.048062354353839876e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.443122200000020042e-04,3.200067290918449991e+00,3.199699155565769892e+00,4.999844829582399619e+00,5.120052120468219670e+00,3.174100597365579812e+00,3.023821880311469812e+00,3.048062258159910165e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.448122200000019893e-04,3.200067240798440071e+00,3.199699100444520106e+00,4.999844907890850010e+00,5.120051960098449761e+00,3.174100597323919803e+00,3.023821832202480131e+00,3.048062161965980010e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.453122200000020014e-04,3.200067190678430151e+00,3.199699045323260105e+00,4.999844986199289743e+00,5.120051799728679853e+00,3.174100597282250025e+00,3.023821784093490006e+00,3.048062065772060070e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.458122200000019865e-04,3.200067140558410017e+00,3.199698990202000104e+00,4.999845064507740133e+00,5.120051639358919715e+00,3.174100597240590016e+00,3.023821735984499881e+00,3.048061969578140129e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.463122200000019986e-04,3.200067090438400097e+00,3.199698935080740103e+00,4.999845142816189636e+00,5.120051478989149807e+00,3.174100597198919793e+00,3.023821687875519970e+00,3.048061873384220188e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.468122200000020108e-04,3.200067040318390177e+00,3.199698879959480102e+00,4.999845221124640027e+00,5.120051318619389669e+00,3.174100597157250014e+00,3.023821639766540059e+00,3.048061777190299804e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.473122200000019958e-04,3.200066990198370043e+00,3.199698824838220101e+00,4.999845299433100188e+00,5.120051158249630419e+00,3.174100597115590006e+00,3.023821591657549934e+00,3.048061680996390077e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.478122200000020080e-04,3.200066940078360123e+00,3.199698769716969871e+00,4.999845377741570118e+00,5.120050997879870280e+00,3.174100597073919783e+00,3.023821543548570023e+00,3.048061584802470136e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.483122200000019930e-04,3.200066889958339988e+00,3.199698714595709870e+00,4.999845456050030279e+00,5.120050837510110142e+00,3.174100597032260218e+00,3.023821495439590112e+00,3.048061488608559966e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.488122200000020052e-04,3.200066839838330068e+00,3.199698659474449869e+00,4.999845534358490440e+00,5.120050677140359774e+00,3.174100596990589995e+00,3.023821447330610201e+00,3.048061392414660009e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.493122200000019902e-04,3.200066789718320148e+00,3.199698604353189868e+00,4.999845612666960371e+00,5.120050516770610294e+00,3.174100596948929986e+00,3.023821399221640061e+00,3.048061296220760052e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.498122200000020024e-04,3.200066739598309784e+00,3.199698549231929867e+00,4.999845690975419643e+00,5.120050356400869696e+00,3.174100596907260208e+00,3.023821351112660150e+00,3.048061200026860096e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.503122200000019874e-04,3.200066689478299864e+00,3.199698494110669866e+00,4.999845769283889574e+00,5.120050196031129985e+00,3.174100596865600199e+00,3.023821303003690009e+00,3.048061103832969909e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.508122200000019996e-04,3.200066639358280174e+00,3.199698438989420080e+00,4.999845847592360393e+00,5.120050035661390275e+00,3.174100596823929976e+00,3.023821254894719868e+00,3.048061007639080167e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.513122200000020117e-04,3.200066589238269810e+00,3.199698383868160079e+00,4.999845925900840093e+00,5.120049875291649677e+00,3.174100596782260197e+00,3.023821206785750171e+00,3.048060911445189980e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.518122200000019968e-04,3.200066539118259890e+00,3.199698328746900078e+00,4.999846004209319794e+00,5.120049714921909967e+00,3.174100596740600189e+00,3.023821158676780030e+00,3.048060815251299793e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.523122200000020089e-04,3.200066488998249969e+00,3.199698273625640077e+00,4.999846082517800383e+00,5.120049554552180027e+00,3.174100596698929966e+00,3.023821110567809889e+00,3.048060719057419821e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.528122200000019940e-04,3.200066438878229835e+00,3.199698218504380076e+00,4.999846160826280084e+00,5.120049394182450087e+00,3.174100596657269957e+00,3.023821062458849962e+00,3.048060622863539848e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.533122200000020061e-04,3.200066388758219915e+00,3.199698163383120075e+00,4.999846239134759784e+00,5.120049233812729916e+00,3.174100596615600178e+00,3.023821014349879821e+00,3.048060526669670089e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.538122200000019912e-04,3.200066338638209995e+00,3.199698108261869844e+00,4.999846317443250143e+00,5.120049073443009746e+00,3.174100596573940170e+00,3.023820966240919894e+00,3.048060430475799887e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.543122200000020033e-04,3.200066288518200075e+00,3.199698053140609844e+00,4.999846395751739614e+00,5.120048913073279806e+00,3.174100596532269947e+00,3.023820918131959967e+00,3.048060334281930128e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.548122200000019884e-04,3.200066238398190155e+00,3.199697998019349843e+00,4.999846474060229973e+00,5.120048752703559636e+00,3.174100596490609938e+00,3.023820870023000040e+00,3.048060238088059926e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.553122200000020005e-04,3.200066188278170021e+00,3.199697942898089842e+00,4.999846552368720332e+00,5.120048592333850124e+00,3.174100596448940159e+00,3.023820821914049883e+00,3.048060141894199937e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.558122200000020127e-04,3.200066138158160101e+00,3.199697887776829841e+00,4.999846630677219572e+00,5.120048431964139724e+00,3.174100596407280150e+00,3.023820773805089956e+00,3.048060045700339948e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.563122200000019977e-04,3.200066088038150180e+00,3.199697832655569840e+00,4.999846708985719701e+00,5.120048271594430211e+00,3.174100596365609928e+00,3.023820725696139800e+00,3.048059949506479960e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.568122200000020099e-04,3.200066037918139816e+00,3.199697777534320053e+00,4.999846787294219830e+00,5.120048111224719811e+00,3.174100596323949919e+00,3.023820677587179873e+00,3.048059853312630185e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.573122200000019949e-04,3.200065987798129896e+00,3.199697722413060053e+00,4.999846865602719959e+00,5.120047950855020069e+00,3.174100596282280140e+00,3.023820629478230160e+00,3.048059757118779967e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.578122200000020071e-04,3.200065937678119976e+00,3.199697667291800052e+00,4.999846943911229857e+00,5.120047790485309669e+00,3.174100596240620131e+00,3.023820581369280003e+00,3.048059660924930192e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.583122200000029950e-04,3.200065887558110056e+00,3.199697612170540051e+00,4.999847022219729986e+00,5.120047630115619697e+00,3.174100596198949908e+00,3.023820533260340060e+00,3.048059564731090187e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.588122200000030072e-04,3.200065837438089922e+00,3.199697557049280050e+00,4.999847100528239885e+00,5.120047469745919955e+00,3.174100596157289900e+00,3.023820485151389903e+00,3.048059468537250183e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.593122200000029922e-04,3.200065787318080002e+00,3.199697501928020049e+00,4.999847178836760442e+00,5.120047309376229983e+00,3.174100596115620121e+00,3.023820437042440190e+00,3.048059372343410178e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.598122200000030044e-04,3.200065737198070082e+00,3.199697446806769818e+00,4.999847257145280111e+00,5.120047149006530240e+00,3.174100596073960112e+00,3.023820388933499803e+00,3.048059276149570174e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.603122200000029894e-04,3.200065687078060161e+00,3.199697391685509817e+00,4.999847335453799779e+00,5.120046988636829610e+00,3.174100596032289889e+00,3.023820340824550090e+00,3.048059179955730169e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.608122200000030016e-04,3.200065636958040027e+00,3.199697336564249817e+00,4.999847413762320336e+00,5.120046828267150296e+00,3.174100595990629881e+00,3.023820292715619917e+00,3.048059083761910149e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.613122200000029866e-04,3.200065586838030107e+00,3.199697281442989816e+00,4.999847492070840005e+00,5.120046667897460324e+00,3.174100595948960102e+00,3.023820244606679974e+00,3.048058987568079914e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.618122200000029988e-04,3.200065536718020187e+00,3.199697226321729815e+00,4.999847570379370332e+00,5.120046507527780122e+00,3.174100595907300093e+00,3.023820196497740032e+00,3.048058891374259893e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.623122200000030109e-04,3.200065486598009823e+00,3.199697171200480028e+00,4.999847648687890000e+00,5.120046347158099920e+00,3.174100595865629870e+00,3.023820148388800089e+00,3.048058795180439873e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.628122200000029960e-04,3.200065436477999903e+00,3.199697116079220027e+00,4.999847726996420327e+00,5.120046186788430376e+00,3.174100595823969861e+00,3.023820100279869916e+00,3.048058698986619852e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.633122200000030081e-04,3.200065386357989983e+00,3.199697060957960026e+00,4.999847805304960424e+00,5.120046026418750174e+00,3.174100595782300083e+00,3.023820052170940187e+00,3.048058602792799832e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.638122200000029932e-04,3.200065336237980063e+00,3.199697005836700026e+00,4.999847883613489863e+00,5.120045866049079741e+00,3.174100595740640074e+00,3.023820004061999800e+00,3.048058506598990025e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.643122200000030053e-04,3.200065286117959928e+00,3.199696950715440025e+00,4.999847961922020190e+00,5.120045705679410197e+00,3.174100595698969851e+00,3.023819955953070071e+00,3.048058410405180219e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.648122200000029904e-04,3.200065235997950008e+00,3.199696895594180024e+00,4.999848040230570057e+00,5.120045545309739765e+00,3.174100595657309842e+00,3.023819907844150112e+00,3.048058314211380182e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.653122200000030025e-04,3.200065185877940088e+00,3.199696840472929793e+00,4.999848118539110153e+00,5.120045384940079991e+00,3.174100595615640064e+00,3.023819859735219939e+00,3.048058218017580145e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.658122200000029876e-04,3.200065135757930168e+00,3.199696785351669792e+00,4.999848196847660020e+00,5.120045224570409559e+00,3.174100595573980055e+00,3.023819811626290210e+00,3.048058121823780109e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.663122200000029997e-04,3.200065085637919804e+00,3.199696730230409791e+00,4.999848275156200117e+00,5.120045064200760443e+00,3.174100595532309832e+00,3.023819763517369807e+00,3.048058025629980072e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.668122200000030119e-04,3.200065035517909884e+00,3.199696675109149790e+00,4.999848353464749984e+00,5.120044903831099781e+00,3.174100595490649823e+00,3.023819715408449849e+00,3.048057929436189806e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.673122200000029969e-04,3.200064985397890194e+00,3.199696619987889790e+00,4.999848431773299851e+00,5.120044743461440007e+00,3.174100595448989814e+00,3.023819667299529890e+00,3.048057833242399983e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.678122200000030091e-04,3.200064935277879830e+00,3.199696564866629789e+00,4.999848510081860375e+00,5.120044583091790003e+00,3.174100595407320036e+00,3.023819619190609931e+00,3.048057737048610161e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.683122200000029941e-04,3.200064885157869909e+00,3.199696509745380002e+00,4.999848588390420012e+00,5.120044422722139998e+00,3.174100595365660027e+00,3.023819571081689972e+00,3.048057640854830108e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.688122200000030063e-04,3.200064835037859989e+00,3.199696454624120001e+00,4.999848666698979649e+00,5.120044262352489994e+00,3.174100595323989804e+00,3.023819522972770013e+00,3.048057544661039842e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.693122200000029914e-04,3.200064784917850069e+00,3.199696399502860000e+00,4.999848745007540174e+00,5.120044101982849760e+00,3.174100595282329795e+00,3.023819474863859824e+00,3.048057448467270003e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.698122200000030035e-04,3.200064734797840149e+00,3.199696344381599999e+00,4.999848823316099811e+00,5.120043941613210414e+00,3.174100595240660017e+00,3.023819426754939865e+00,3.048057352273489951e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.703122200000029886e-04,3.200064684677820015e+00,3.199696289260339999e+00,4.999848901624670106e+00,5.120043781243570180e+00,3.174100595199000008e+00,3.023819378646030120e+00,3.048057256079720112e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.708122200000030007e-04,3.200064634557810095e+00,3.199696234139079998e+00,4.999848979933240400e+00,5.120043620873929946e+00,3.174100595157329785e+00,3.023819330537119932e+00,3.048057159885949829e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.713122200000030129e-04,3.200064584437800175e+00,3.199696179017830211e+00,4.999849058241819577e+00,5.120043460504289712e+00,3.174100595115670220e+00,3.023819282428210187e+00,3.048057063692179991e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.718122200000029979e-04,3.200064534317789811e+00,3.199696123896570210e+00,4.999849136550389872e+00,5.120043300134660136e+00,3.174100595073999997e+00,3.023819234319299998e+00,3.048056967498419922e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.723122200000030101e-04,3.200064484197779890e+00,3.199696068775310209e+00,4.999849214858969937e+00,5.120043139765029672e+00,3.174100595032339989e+00,3.023819186210400023e+00,3.048056871304659854e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.728122200000029951e-04,3.200064434077760200e+00,3.199696013654050208e+00,4.999849293167540232e+00,5.120042979395400096e+00,3.174100594990670210e+00,3.023819138101489834e+00,3.048056775110899785e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.733122200000030073e-04,3.200064383957749836e+00,3.199695958532799978e+00,4.999849371476130067e+00,5.120042819025780290e+00,3.174100594949010201e+00,3.023819089992589859e+00,3.048056678917149931e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.738122200000029923e-04,3.200064333837739916e+00,3.199695903411539977e+00,4.999849449784710131e+00,5.120042658656149825e+00,3.174100594907339978e+00,3.023819041883689884e+00,3.048056582723389862e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.743122200000030045e-04,3.200064283717719782e+00,3.199695848290279976e+00,4.999849528093309736e+00,5.120042498286530019e+00,3.174100594865679970e+00,3.023818993774789909e+00,3.048056486529640008e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.748122200000029895e-04,3.200064233597709862e+00,3.199695793169019975e+00,4.999849606401899571e+00,5.120042337916900443e+00,3.174100594824019961e+00,3.023818945665889935e+00,3.048056390335890153e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.753122200000030017e-04,3.200064183477699942e+00,3.199695738047759974e+00,4.999849684710490294e+00,5.120042177547290407e+00,3.174100594782350182e+00,3.023818897556989960e+00,3.048056294142150069e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.758122200000029867e-04,3.200064133357690022e+00,3.199695682926499973e+00,4.999849763019080129e+00,5.120042017177680371e+00,3.174100594740690173e+00,3.023818849448089985e+00,3.048056197948409984e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.763122200000029989e-04,3.200064083237680101e+00,3.199695627805250187e+00,4.999849841327679734e+00,5.120041856808070335e+00,3.174100594699019950e+00,3.023818801339199780e+00,3.048056101754669900e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.768122200000030110e-04,3.200064033117670181e+00,3.199695572683990186e+00,4.999849919636280227e+00,5.120041696438460299e+00,3.174100594657359942e+00,3.023818753230310019e+00,3.048056005560940029e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.773122200000029961e-04,3.200063982997650047e+00,3.199695517562730185e+00,4.999849997944879831e+00,5.120041536068850263e+00,3.174100594615690163e+00,3.023818705121419814e+00,3.048055909367210159e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.778122200000030082e-04,3.200063932877640127e+00,3.199695462441470184e+00,4.999850076253490094e+00,5.120041375699249997e+00,3.174100594574030154e+00,3.023818657012530053e+00,3.048055813173479844e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.783122200000029933e-04,3.200063882757630207e+00,3.199695407320210183e+00,4.999850154562089699e+00,5.120041215329649731e+00,3.174100594532370145e+00,3.023818608903639849e+00,3.048055716979760188e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.788122200000030054e-04,3.200063832637619843e+00,3.199695352198950182e+00,4.999850232870699962e+00,5.120041054960050353e+00,3.174100594490699923e+00,3.023818560794750088e+00,3.048055620786040087e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.793122200000029905e-04,3.200063782517600153e+00,3.199695297077699951e+00,4.999850311179310225e+00,5.120040894590459857e+00,3.174100594449039914e+00,3.023818512685870097e+00,3.048055524592319987e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.798122200000030026e-04,3.200063732397589789e+00,3.199695241956439951e+00,4.999850389487930258e+00,5.120040734220859591e+00,3.174100594407370135e+00,3.023818464576979892e+00,3.048055428398599886e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.800034791666669880e-04,3.200063713225770101e+00,3.199695220871550116e+00,4.999850419442410043e+00,5.120040672876550403e+00,3.174100594391440211e+00,3.023818446174450170e+00,3.048055391602740194e+00,1.043750000003559997e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.800063050333659950e-04,3.200063712942499805e+00,3.199667736051349909e+00,4.999850419884979580e+00,5.120040671970190083e+00,3.174100594391199959e+00,3.023818445902549890e+00,3.048055391059079966e+00,1.891510009778829993e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.800125182454429896e-04,3.200063712319690001e+00,3.199512178899500014e+00,4.999850420858069633e+00,5.120040669977369951e+00,3.174100594390690144e+00,3.023818445304729874e+00,3.048055389863740139e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.801017360839880083e-04,3.200063703376490043e+00,3.197333400352550203e+00,4.999850434831129675e+00,5.120040641361709888e+00,3.174100594383249874e+00,3.023818436720389968e+00,3.048055372699349785e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.805920003438880124e-04,3.200063654232109922e+00,3.188255001265519972e+00,4.999850511615189674e+00,5.120040484114469770e+00,3.174100594342240012e+00,3.023818389548199814e+00,3.048055278378539956e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.810920003438879974e-04,3.200063604111429871e+00,3.182600569467930018e+00,4.999850589924659694e+00,5.120040323743399568e+00,3.174100594300309996e+00,3.023818341438929913e+00,3.048055182184049805e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.815920003438880096e-04,3.200063553990499798e+00,3.179168558928779920e+00,4.999850668234589790e+00,5.120040163371299968e+00,3.174100594258459918e+00,3.023818293329330054e+00,3.048055085988909951e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.820920003438879946e-04,3.200063503869429837e+00,3.177085486598949959e+00,4.999850746544799662e+00,5.120040002998569761e+00,3.174100594216690219e+00,3.023818245219529910e+00,3.048054989793360203e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.825920003438880068e-04,3.200063453748270170e+00,3.175821157720120080e+00,4.999850824855180065e+00,5.120039842625460302e+00,3.174100594174949830e+00,3.023818197109609862e+00,3.048054893597570203e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.830920003438879918e-04,3.200063403627050107e+00,3.175053768367659845e+00,4.999850903165669713e+00,5.120039682252119917e+00,3.174100594133249853e+00,3.023818148999609878e+00,3.048054797401630100e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.835920003438880040e-04,3.200063353505799846e+00,3.174587998395729915e+00,4.999850981476219758e+00,5.120039521878630318e+00,3.174100594091560090e+00,3.023818100889569926e+00,3.048054701205599848e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.840920003438879890e-04,3.200063303384530045e+00,3.174305297481270216e+00,4.999851059786809770e+00,5.120039361505069664e+00,3.174100594049880097e+00,3.023818052779509991e+00,3.048054605009519857e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.845920003438880012e-04,3.200063253263250029e+00,3.174133711044070161e+00,4.999851138097420211e+00,5.120039201131460160e+00,3.174100594008209875e+00,3.023818004669430071e+00,3.048054508813419883e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.850920003438880134e-04,3.200063203141959800e+00,3.174029565971510092e+00,4.999851216408059962e+00,5.120039040757819571e+00,3.174100593966529882e+00,3.023817956559339937e+00,3.048054412617290154e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.855920003438879984e-04,3.200063153020659801e+00,3.173966354697820069e+00,4.999851294718699712e+00,5.120038880384160329e+00,3.174100593924869873e+00,3.023817908449240033e+00,3.048054316421159982e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
1.860920003438880106e-04,3.200063102899370016e+00,3.173927988352749807e+00,4.999851373029350121e+00,5.120038720010490430e+00,3.174100593883200094e+00,3.023817860339149899e+00,3.048054220225020039e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01
