time,state,candidate,output,geometry,next,num,den,clock_a,clock_b,clip_ratio
1.390122200000020109e-04,5.001996042534780251e+00,5.001646284685869581e+00,5.001645867234100429e+00,5.001645867234100429e+00,5.041401003293049854e+00,5.954953783451330196e+00,5.908973577498460195e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336293356765840379e-01
1.395122200000019960e-04,5.001995982234579863e+00,5.001646229387680442e+00,5.001645806940530292e+00,5.001645806940530292e+00,5.041401003292969918e+00,5.954953712783959574e+00,5.908973436141099711e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336293256267519602e-01
1.400122200000020081e-04,5.001995921934380362e+00,5.001646174089490415e+00,5.001645746646969926e+00,5.001645746646969926e+00,5.041401003292889982e+00,5.954953642116589840e+00,5.908973294783749886e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336293155769199936e-01
1.405122200000019932e-04,5.001995861634179974e+00,5.001646118791300388e+00,5.001645686353399789e+00,5.001645686353399789e+00,5.041401003292810046e+00,5.954953571449220107e+00,5.908973153426390290e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336293055270870278e-01
1.410122200000020053e-04,5.001995801333979585e+00,5.001646063493120131e+00,5.001645626059829652e+00,5.001645626059829652e+00,5.041401003292730110e+00,5.954953500781850373e+00,5.908973012069039576e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292954772549502e-01
1.415122200000019904e-04,5.001995741033780085e+00,5.001646008194930104e+00,5.001645565766270174e+00,5.001645565766270174e+00,5.041401003292650174e+00,5.954953430114479751e+00,5.908972870711700409e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292854274229835e-01
1.420122200000020025e-04,5.001995680733579697e+00,5.001645952896740077e+00,5.001645505472700037e+00,5.001645505472700037e+00,5.041401003292570238e+00,5.954953359447119787e+00,5.908972729354360354e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292753775910169e-01
1.425122200000019876e-04,5.001995620433389966e+00,5.001645897598550050e+00,5.001645445179129901e+00,5.001645445179129901e+00,5.041401003292490302e+00,5.954953288779759824e+00,5.908972587997020298e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292653277590503e-01
1.430122200000019997e-04,5.001995560133189578e+00,5.001645842300360023e+00,5.001645384885570422e+00,5.001645384885570422e+00,5.041401003292410365e+00,5.954953218112399860e+00,5.908972446639680243e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292552779259735e-01
1.435122200000020119e-04,5.001995499832990077e+00,5.001645787002179766e+00,5.001645324592000286e+00,5.001645324592000286e+00,5.041401003292330429e+00,5.954953147445039896e+00,5.908972305282349957e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292452280940068e-01
1.440122200000019969e-04,5.001995439532789689e+00,5.001645731703989739e+00,5.001645264298430149e+00,5.001645264298430149e+00,5.041401003292249605e+00,5.954953076777689702e+00,5.908972163925019672e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292351782620402e-01
1.445122200000020091e-04,5.001995379232590189e+00,5.001645676405799712e+00,5.001645204004860013e+00,5.001645204004860013e+00,5.041401003292169669e+00,5.954953006110329738e+00,5.908972022567690274e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292251284289634e-01
1.450122200000019941e-04,5.001995318932380030e+00,5.001645621107609685e+00,5.001645143711289876e+00,5.001645143711289876e+00,5.041401003292089733e+00,5.954952935442980433e+00,5.908971881210369759e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292150785969968e-01
1.455122200000020063e-04,5.001995258632190300e+00,5.001645565809419658e+00,5.001645083417730397e+00,5.001645083417730397e+00,5.041401003292009797e+00,5.954952864775619581e+00,5.908971739853050131e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336292050287650301e-01
1.460122200000019913e-04,5.001995198331989911e+00,5.001645510511229631e+00,5.001645023124160261e+00,5.001645023124160261e+00,5.041401003291920091e+00,5.954952794108270275e+00,5.908971598495740274e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291949789319533e-01
1.465122200000020035e-04,5.001995138031790411e+00,5.001645455213050262e+00,5.001644962830590124e+00,5.001644962830590124e+00,5.041401003291840155e+00,5.954952723440929852e+00,5.908971457138419758e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291849290999867e-01
1.470122200000019885e-04,5.001995077731590023e+00,5.001645399914860235e+00,5.001644902537029758e+00,5.001644902537029758e+00,5.041401003291769989e+00,5.954952652773579658e+00,5.908971315781119671e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291748792680201e-01
1.475122200000020007e-04,5.001995017431389634e+00,5.001645344616670208e+00,5.001644842243459621e+00,5.001644842243459621e+00,5.041401003291680283e+00,5.954952582106240122e+00,5.908971174423809813e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291648294360535e-01
1.480122200000020128e-04,5.001994957131190134e+00,5.001645289318480181e+00,5.001644781949890373e+00,5.001644781949890373e+00,5.041401003291600347e+00,5.954952511438889928e+00,5.908971033066509726e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291547796029766e-01
1.485122200000019979e-04,5.001994896830989745e+00,5.001645234020290154e+00,5.001644721656330006e+00,5.001644721656330006e+00,5.041401003291520411e+00,5.954952440771550393e+00,5.908970891709209639e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291447297710100e-01
1.490122200000020100e-04,5.001994836530790245e+00,5.001645178722100127e+00,5.001644661362759869e+00,5.001644661362759869e+00,5.041401003291450245e+00,5.954952370104209969e+00,5.908970750351920209e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291346799390434e-01
1.495122200000019951e-04,5.001994776230589856e+00,5.001645123423919870e+00,5.001644601069189733e+00,5.001644601069189733e+00,5.041401003291359650e+00,5.954952299436880203e+00,5.908970608994629892e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291246301069657e-01
1.500122200000020072e-04,5.001994715930390356e+00,5.001645068125729843e+00,5.001644540775619596e+00,5.001644540775619596e+00,5.041401003291279714e+00,5.954952228769539779e+00,5.908970467637329804e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291145802739999e-01
1.505122200000019923e-04,5.001994655630189968e+00,5.001645012827539816e+00,5.001644480482050348e+00,5.001644480482050348e+00,5.041401003291199778e+00,5.954952158102200244e+00,5.908970326280050145e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336291045304420333e-01
1.510122200000020044e-04,5.001994595329989579e+00,5.001644957529349789e+00,5.001644420188489981e+00,5.001644420188489981e+00,5.041401003291119842e+00,5.954952087434869590e+00,5.908970184922769597e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290944806089565e-01
1.515122200000019895e-04,5.001994535029790079e+00,5.001644902231159762e+00,5.001644359894919845e+00,5.001644359894919845e+00,5.041401003291039906e+00,5.954952016767539824e+00,5.908970043565489938e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290844307769898e-01
1.520122200000020016e-04,5.001994474729589690e+00,5.001644846932980393e+00,5.001644299601349708e+00,5.001644299601349708e+00,5.041401003290959970e+00,5.954951946100210058e+00,5.908969902208220049e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290743809450232e-01
1.525122200000019867e-04,5.001994414429390190e+00,5.001644791634790366e+00,5.001644239307790230e+00,5.001644239307790230e+00,5.041401003290880034e+00,5.954951875432880293e+00,5.908969760850950159e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290643311129456e-01
1.530122200000019988e-04,5.001994354129189801e+00,5.001644736336600339e+00,5.001644179014220093e+00,5.001644179014220093e+00,5.041401003290800098e+00,5.954951804765549639e+00,5.908969619493680270e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290542812799798e-01
1.535122200000020110e-04,5.001994293828990301e+00,5.001644681038410312e+00,5.001644118720649956e+00,5.001644118720649956e+00,5.041401003290720162e+00,5.954951734098229643e+00,5.908969478136410380e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290442314480131e-01
1.540122200000019960e-04,5.001994233528789913e+00,5.001644625740220285e+00,5.001644058427079820e+00,5.001644058427079820e+00,5.041401003290640226e+00,5.954951663430909647e+00,5.908969336779150261e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290341816160465e-01
1.545122200000020082e-04,5.001994173228590412e+00,5.001644570442030258e+00,5.001643998133520341e+00,5.001643998133520341e+00,5.041401003290560290e+00,5.954951592763589652e+00,5.908969195421899911e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290241317839689e-01
1.550122200000019932e-04,5.001994112928390024e+00,5.001644515143850001e+00,5.001643937839950205e+00,5.001643937839950205e+00,5.041401003290469696e+00,5.954951522096269656e+00,5.908969054064639792e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290140819510031e-01
1.555122200000020054e-04,5.001994052628189635e+00,5.001644459845659973e+00,5.001643877546380068e+00,5.001643877546380068e+00,5.041401003290389760e+00,5.954951451428949660e+00,5.908968912707390331e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336290040321180372e-01
1.560122200000019904e-04,5.001993992327990135e+00,5.001644404547469946e+00,5.001643817252809932e+00,5.001643817252809932e+00,5.041401003290309824e+00,5.954951380761629665e+00,5.908968771350139981e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289939822859596e-01
1.565122200000020026e-04,5.001993932027789747e+00,5.001644349249279919e+00,5.001643756959239795e+00,5.001643756959239795e+00,5.041401003290229887e+00,5.954951310094320327e+00,5.908968629992889632e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289839324539930e-01
1.570122200000019876e-04,5.001993871727590246e+00,5.001644293951089892e+00,5.001643696665680316e+00,5.001643696665680316e+00,5.041401003290149951e+00,5.954951239427000331e+00,5.908968488635649940e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289738826220264e-01
1.575122200000019998e-04,5.001993811427389858e+00,5.001644238652899865e+00,5.001643636372110180e+00,5.001643636372110180e+00,5.041401003290070015e+00,5.954951168759699875e+00,5.908968347278420019e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289638327889495e-01
1.580122200000020120e-04,5.001993751127190357e+00,5.001644183354719608e+00,5.001643576078540043e+00,5.001643576078540043e+00,5.041401003289990079e+00,5.954951098092379880e+00,5.908968205921190098e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289537829569829e-01
1.585122200000029999e-04,5.001993690826989969e+00,5.001644128056529581e+00,5.001643515784979677e+00,5.001643515784979677e+00,5.041401003289910143e+00,5.954951027425080312e+00,5.908968064563950406e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289437331250163e-01
1.590122200000030120e-04,5.001993630526789580e+00,5.001644072758340442e+00,5.001643455491410428e+00,5.001643455491410428e+00,5.041401003289830207e+00,5.954950956757770086e+00,5.908967923206730255e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289336832930497e-01
1.595122200000029971e-04,5.001993570226590080e+00,5.001644017460150415e+00,5.001643395197840292e+00,5.001643395197840292e+00,5.041401003289750271e+00,5.954950886090469631e+00,5.908967781849510104e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289236334599728e-01
1.600122200000030092e-04,5.001993509926400350e+00,5.001643962161960388e+00,5.001643334904270155e+00,5.001643334904270155e+00,5.041401003289670335e+00,5.954950815423170063e+00,5.908967640492289952e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289135836280062e-01
1.605122200000029943e-04,5.001993449626190191e+00,5.001643906863770361e+00,5.001643274610709788e+00,5.001643274610709788e+00,5.041401003289579741e+00,5.954950744755869607e+00,5.908967499135069801e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336289035337960396e-01
1.610122200000030064e-04,5.001993389325989803e+00,5.001643851565590104e+00,5.001643214317139652e+00,5.001643214317139652e+00,5.041401003289499805e+00,5.954950674088570040e+00,5.908967357777849649e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288934839639619e-01
1.615122200000029915e-04,5.001993329025790302e+00,5.001643796267400077e+00,5.001643154023570403e+00,5.001643154023570403e+00,5.041401003289419869e+00,5.954950603421269584e+00,5.908967216420649926e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288834341309961e-01
1.620122200000030036e-04,5.001993268725589914e+00,5.001643740969210050e+00,5.001643093730000267e+00,5.001643093730000267e+00,5.041401003289339933e+00,5.954950532753970016e+00,5.908967075063440433e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288733842990295e-01
1.625122200000029887e-04,5.001993208425390414e+00,5.001643685671020023e+00,5.001643033436439900e+00,5.001643033436439900e+00,5.041401003289259997e+00,5.954950462086680218e+00,5.908966933706239821e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288633344669519e-01
1.630122200000030008e-04,5.001993148125190025e+00,5.001643630372829996e+00,5.001642973142869764e+00,5.001642973142869764e+00,5.041401003289180061e+00,5.954950391419390421e+00,5.908966792349030328e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288532846339860e-01
1.635122200000030130e-04,5.001993087824989637e+00,5.001643575074649739e+00,5.001642912849299627e+00,5.001642912849299627e+00,5.041401003289100125e+00,5.954950320752099735e+00,5.908966650991840375e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288432348020194e-01
1.640122200000029980e-04,5.001993027524799906e+00,5.001643519776459712e+00,5.001642852555740149e+00,5.001642852555740149e+00,5.041401003289020188e+00,5.954950250084809937e+00,5.908966509634650421e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288331849700528e-01
1.645122200000030102e-04,5.001992967224600406e+00,5.001643464478269685e+00,5.001642792262170012e+00,5.001642792262170012e+00,5.041401003288929594e+00,5.954950179417520140e+00,5.908966368277459580e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288231351369760e-01
1.650122200000029953e-04,5.001992906924400017e+00,5.001643409180079658e+00,5.001642731968599875e+00,5.001642731968599875e+00,5.041401003288849658e+00,5.954950108750240112e+00,5.908966226920269627e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288130853060085e-01
1.655122200000030074e-04,5.001992846624199629e+00,5.001643353881889631e+00,5.001642671675029739e+00,5.001642671675029739e+00,5.041401003288769722e+00,5.954950038082950314e+00,5.908966085563090331e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336288030354730427e-01
1.660122200000029925e-04,5.001992786324000129e+00,5.001643298583699604e+00,5.001642611381470260e+00,5.001642611381470260e+00,5.041401003288689786e+00,5.954949967415670287e+00,5.908965944205910148e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287929856409651e-01
1.665122200000030046e-04,5.001992726023799740e+00,5.001643243285520235e+00,5.001642551087900124e+00,5.001642551087900124e+00,5.041401003288609850e+00,5.954949896748390259e+00,5.908965802848739735e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287829358079993e-01
1.670122200000029897e-04,5.001992665723600240e+00,5.001643187987330208e+00,5.001642490794329987e+00,5.001642490794329987e+00,5.041401003288529914e+00,5.954949826081110231e+00,5.908965661491560439e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287728859760326e-01
1.675122200000030018e-04,5.001992605423399851e+00,5.001643132689140181e+00,5.001642430500759851e+00,5.001642430500759851e+00,5.041401003288449978e+00,5.954949755413839974e+00,5.908965520134390026e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287628361429558e-01
1.680122200000029869e-04,5.001992545123200351e+00,5.001643077390950154e+00,5.001642370207200372e+00,5.001642370207200372e+00,5.041401003288370042e+00,5.954949684746559946e+00,5.908965378777219613e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287527863119884e-01
1.685122200000029990e-04,5.001992484822999963e+00,5.001643022092760127e+00,5.001642309913630235e+00,5.001642309913630235e+00,5.041401003288280336e+00,5.954949614079289688e+00,5.908965237420069627e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287427364790226e-01
1.690122200000030112e-04,5.001992424522799574e+00,5.001642966794579870e+00,5.001642249620060099e+00,5.001642249620060099e+00,5.041401003288200400e+00,5.954949543412020319e+00,5.908965096062909872e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287326866469449e-01
1.695122200000029962e-04,5.001992364222600074e+00,5.001642911496389843e+00,5.001642189326489962e+00,5.001642189326489962e+00,5.041401003288119576e+00,5.954949472744750061e+00,5.908964954705750117e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287226368149783e-01
1.700122200000030084e-04,5.001992303922399685e+00,5.001642856198199816e+00,5.001642129032929596e+00,5.001642129032929596e+00,5.041401003288039639e+00,5.954949402077479803e+00,5.908964813348600131e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287125869820125e-01
1.705122200000029934e-04,5.001992243622200185e+00,5.001642800900009789e+00,5.001642068739360347e+00,5.001642068739360347e+00,5.041401003287959703e+00,5.954949331410210434e+00,5.908964671991450146e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336287025371500459e-01
1.710122200000030056e-04,5.001992183321999796e+00,5.001642745601819762e+00,5.001642008445790211e+00,5.001642008445790211e+00,5.041401003287879767e+00,5.954949260742949946e+00,5.908964530634309931e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286924873179682e-01
1.715122200000029906e-04,5.001992123021800296e+00,5.001642690303629735e+00,5.001641948152220074e+00,5.001641948152220074e+00,5.041401003287790061e+00,5.954949190075690346e+00,5.908964389277169715e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286824374860016e-01
1.720122200000030028e-04,5.001992062721599908e+00,5.001642635005450366e+00,5.001641887858649937e+00,5.001641887858649937e+00,5.041401003287710125e+00,5.954949119408420088e+00,5.908964247920019730e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286723876530358e-01
1.725122200000029878e-04,5.001992002421400407e+00,5.001642579707260339e+00,5.001641827565089571e+00,5.001641827565089571e+00,5.041401003287630189e+00,5.954949048741159601e+00,5.908964106562890173e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286623378199589e-01
1.730122200000030000e-04,5.001991942121200019e+00,5.001642524409070312e+00,5.001641767271520322e+00,5.001641767271520322e+00,5.041401003287550253e+00,5.954948978073900001e+00,5.908963965205749957e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286522879879923e-01
1.735122200000030121e-04,5.001991881820999630e+00,5.001642469110880285e+00,5.001641706977950186e+00,5.001641706977950186e+00,5.041401003287470317e+00,5.954948907406650171e+00,5.908963823848630170e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286422381560257e-01
1.740122200000029972e-04,5.001991821520800130e+00,5.001642413812690258e+00,5.001641646684389819e+00,5.001641646684389819e+00,5.041401003287390381e+00,5.954948836739389684e+00,5.908963682491499725e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286321883239481e-01
1.745122200000030093e-04,5.001991761220599741e+00,5.001642358514510001e+00,5.001641586390819683e+00,5.001641586390819683e+00,5.041401003287309557e+00,5.954948766072139854e+00,5.908963541134379938e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286221384919815e-01
1.750122200000029944e-04,5.001991700920400241e+00,5.001642303216319974e+00,5.001641526097250434e+00,5.001641526097250434e+00,5.041401003287219851e+00,5.954948695404890024e+00,5.908963399777269920e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286120886590156e-01
1.755122200000030065e-04,5.001991640620199853e+00,5.001642247918129947e+00,5.001641465803680298e+00,5.001641465803680298e+00,5.041401003287139915e+00,5.954948624737640195e+00,5.908963258420150133e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336286020388270490e-01
1.760122200000029916e-04,5.001991580320000352e+00,5.001642192619949689e+00,5.001641405510119931e+00,5.001641405510119931e+00,5.041401003287059979e+00,5.954948554070390365e+00,5.908963117063040116e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285919889949714e-01
1.765122200000030037e-04,5.001991520019799964e+00,5.001642137321759662e+00,5.001641345216549794e+00,5.001641345216549794e+00,5.041401003286980043e+00,5.954948483403139647e+00,5.908962975705930099e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285819391630048e-01
1.770122200000029888e-04,5.001991459719599575e+00,5.001642082023569635e+00,5.001641284922979658e+00,5.001641284922979658e+00,5.041401003286900107e+00,5.954948412735899588e+00,5.908962834348829851e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285718893300389e-01
1.775122200000030009e-04,5.001991399419400075e+00,5.001642026725379608e+00,5.001641224629410409e+00,5.001641224629410409e+00,5.041401003286810401e+00,5.954948342068660416e+00,5.908962692991729604e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285618394979613e-01
1.780122200000030131e-04,5.001991339119199687e+00,5.001641971427200239e+00,5.001641164335850043e+00,5.001641164335850043e+00,5.041401003286729576e+00,5.954948271401420357e+00,5.908962551634630245e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285517896649955e-01
1.785122200000029981e-04,5.001991278819000186e+00,5.001641916129010212e+00,5.001641104042279906e+00,5.001641104042279906e+00,5.041401003286649640e+00,5.954948200734180297e+00,5.908962410277529997e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285417398330289e-01
1.790122200000030103e-04,5.001991218518799798e+00,5.001641860830820185e+00,5.001641043748709770e+00,5.001641043748709770e+00,5.041401003286569704e+00,5.954948130066940237e+00,5.908962268920440408e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285316900009512e-01
1.795122200000029953e-04,5.001991158218600297e+00,5.001641805532630158e+00,5.001640983455139633e+00,5.001640983455139633e+00,5.041401003286489768e+00,5.954948059399709948e+00,5.908962127563359701e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285216401679854e-01
1.800000000000000113e-04,5.001991099392140150e+00,5.001641751585929718e+00,5.001640924635149865e+00,5.001640924635149865e+00,5.041401003286409832e+00,5.954947990459579898e+00,5.908961989661039915e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336285118359539892e-01
1.800045498046879897e-04,5.001991098843429739e+00,5.001641751082740228e+00,5.001640924086499851e+00,5.001640924086499851e+00,5.041401003286409832e+00,5.954947989816529841e+00,5.908961988374739960e+00,1.364941406247129896e+00,0.000000000000000000e+00,8.336285117445040305e-01
1.800100000000000062e-04,5.001991098186140405e+00,5.001823350715279837e+00,5.001640923429270025e+00,5.001640923429270025e+00,5.041401003286409832e+00,5.954947989046229573e+00,5.908961986833889846e+00,2.999999999998450129e+00,0.000000000000000000e+00,8.336285116349559932e-01
1.800211522298179878e-04,5.001991096841179818e+00,5.002257334459240035e+00,5.001640922084460428e+00,5.001640922084460428e+00,5.041401003286409832e+00,5.954947987470039727e+00,5.908961983680989682e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336285114107999661e-01
1.802931202693379897e-04,5.001991064041810375e+00,5.011490625520930386e+00,5.001640889288670344e+00,5.001640889288670344e+00,5.041401003286390292e+00,5.954947949031589971e+00,5.908961906791810215e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336285059443440115e-01
1.807931202693380019e-04,5.001991003742309871e+00,5.023147233503720166e+00,5.001640828995689958e+00,5.001640828995689958e+00,5.041401003286550164e+00,5.954947878364709624e+00,5.908961765435419622e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284958946099666e-01
1.812931202693379869e-04,5.001990943443299642e+00,5.030223333219449700e+00,5.001640768703260242e+00,5.001640768703260242e+00,5.041401003286740234e+00,5.954947807698509621e+00,5.908961624080410147e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284858449659607e-01
1.817931202693379991e-04,5.001990883144610045e+00,5.034518204787009843e+00,5.001640708411150271e+00,5.001640708411150271e+00,5.041401003286829940e+00,5.954947737032820321e+00,5.908961482726420300e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284757953780211e-01
1.822931202693380112e-04,5.001990822846099860e+00,5.037124993834379616e+00,5.001640648119249910e+00,5.001640648119249910e+00,5.041401003286850369e+00,5.954947666367430337e+00,5.908961341373029974e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284657458230551e-01
1.827931202693379963e-04,5.001990762547690039e+00,5.038707194597139782e+00,5.001640587827459683e+00,5.001640587827459683e+00,5.041401003286829940e+00,5.954947595702230423e+00,5.908961200020019788e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284556962869630e-01
1.832931202693380084e-04,5.001990702249360154e+00,5.039667517510859618e+00,5.001640527535750280e+00,5.001640527535750280e+00,5.041401003286789972e+00,5.954947525037150413e+00,5.908961058667229871e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284456467639714e-01
1.837931202693379935e-04,5.001990641951070238e+00,5.040250389242640239e+00,5.001640467244079957e+00,5.001640467244079957e+00,5.041401003286729576e+00,5.954947454372129911e+00,5.908960917314580286e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284355972489735e-01
1.842931202693380056e-04,5.001990581652799861e+00,5.040604165509810386e+00,5.001640406952449602e+00,5.001640406952449602e+00,5.041401003286660298e+00,5.954947383707160036e+00,5.908960775962020406e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284255477389715e-01
1.847931202693379907e-04,5.001990521354549912e+00,5.040818891392680356e+00,5.001640346660829906e+00,5.001640346660829906e+00,5.041401003286590132e+00,5.954947313042209700e+00,5.908960634609520035e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284154982309680e-01
1.852931202693380028e-04,5.001990461056299964e+00,5.040949220103350115e+00,5.001640286369210209e+00,5.001640286369210209e+00,5.041401003286510196e+00,5.954947242377279792e+00,5.908960493257040092e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336284054487239636e-01
1.857931202693379879e-04,5.001990400758070443e+00,5.041028323621739915e+00,5.001640226077610052e+00,5.001640226077610052e+00,5.041401003286430260e+00,5.954947171712359655e+00,5.908960351904590347e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283953992189577e-01
1.862931202693380000e-04,5.001990340459840034e+00,5.041076335810210196e+00,5.001640165786009895e+00,5.001640165786009895e+00,5.041401003286350324e+00,5.954947101047450175e+00,5.908960210552160142e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283853497149510e-01
1.867931202693380122e-04,5.001990280161599856e+00,5.041105476994919954e+00,5.001640105494409738e+00,5.001640105494409738e+00,5.041401003286270388e+00,5.954947030382549578e+00,5.908960069199729936e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283753002099450e-01
1.872931202693379972e-04,5.001990219863370335e+00,5.041123164350420183e+00,5.001640045202809581e+00,5.001640045202809581e+00,5.041401003286189564e+00,5.954946959717649868e+00,5.908959927847310389e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283652507060493e-01
1.877931202693380094e-04,5.001990159565149696e+00,5.041133899759669745e+00,5.001639984911210313e+00,5.001639984911210313e+00,5.041401003286109628e+00,5.954946889052750159e+00,5.908959786494899724e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283552012020426e-01
1.882931202693379944e-04,5.001990099266920176e+00,5.041140415658089680e+00,5.001639924619619926e+00,5.001639924619619926e+00,5.041401003286019922e+00,5.954946818387849561e+00,5.908959645142489947e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283451516980358e-01
1.887931202693380066e-04,5.001990038968689767e+00,5.041144370507979922e+00,5.001639864328019769e+00,5.001639864328019769e+00,5.041401003285939986e+00,5.954946747722959621e+00,5.908959503790089940e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283351021940291e-01
1.892931202693379916e-04,5.001989978670460246e+00,5.041146770919479714e+00,5.001639804036419612e+00,5.001639804036419612e+00,5.041401003285860050e+00,5.954946677058059912e+00,5.908959362437680163e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.336283250526900224e-01
